,comments,scores
16,"The basic problem with this argument is the presumption that the ruling class of this nation wants to see poverty eliminated. Do those in power want to end poverty or do they want it to persist? Look at the legislative record that favors the wealthy being able to accumulate huge amounts of wealth and (if they can get rid of the Inheritance [Death] Tax) pass the wealth along from generation to generation thereby creating a royal class for America.<br/><br/>Americans have a track record of hating the poor and generally anyone that isn't one of us. We also have wealth worship and support a system that encourages the wealthiest to become the de-facto royals of our nation. <br/><br/>As I type this a handful of wealthy individuals are playing a game with who will be in elective office at almost every level in our government. They, like the royals of old, demand loyalty. <br/><br/>The poor? Who cares about the poor? In America, few actually do and they don't have the cash required to control the political system. Considering that the poor don't vote or fund campaigns,...",0.9192
17,"Please keep 'em coming, NY Times.  We live in an unfortunate era in which one must be reasonably good-looking to even consider running for President (sorry, Mr. Lincoln).  It's also an era in which the use of social media and 30-second commercials reign as hallmarks of an effective, if terribly shallow, campaign.  <br/><br/>Knowing how a person handles personal finances (regardless of whether rich, poor, or somewhere in between, tells me a great deal.  Ditto traffic tickets and how the person interacts with the court system.  It all becomes part of the bigger picture as I evaluate each candidate.  The more information the better.  And yes, China and Russia are watching with interest.  ",0.9055
18,"'...You cannot fix poverty by moving it to a nicer neighborhood; you need to eradicate its causes, not deny its effects...'<br/><br/>Fine.<br/><br/>The biggest cause of poverty for women and children is women having children before they have an education, a job, and are in a stable marriage.<br/><br/>Any suggestions are to how we 'eradicate' this cause, especially since we do the opposite, which is to pay poor women to have children, rewarding them with housing subsidies, welfare, food stamps, and medical care?<br/><br/>Since 50% of women choose to be single mothers, the vast majority without the means to support even themselves, it appears that all of our attempts to help the poor have only created more poor.",0.8919
19,"Thanks for beginning this series. Actual people's lives rather than expert pronouncements -- interesting and valuable information. At one time I considered studying older people's social lives; I'd cringe when people said, ""Oh, gerontology,"" because of the view gerontology had that age is a problem to be solved from a distance, the distance of ""You're old, I'm not. I'm going to tell you what the old can do; you're not going to be telling me."" I hope Dr. Pillemer is being joined by many other professionals in this respectful approach, which should tell us some things about the old that we have failed to recognize.",0.8807
20,I note that some people see others' misfortune as a great opportunity to let us know how truly uncommonly magnanimous they are.<br/><br/>From really far away.,0.8689
21,Cheaters gonna cheat. There's too much tinkering with these complicated solutions and too much opportunity for end-runs around any safeguards you can build into these complicated systems that people think might help. Why not go with the simple and clean solution of the Financial Transaction Tax also known as the Tobin Tax? Our sunk bureaucratic costs are immense and still don't stop thieving banks and money launderers. Just take it off the top with the FTT at a measly 1/10th of 1% and then revitalize the public purse that way instead. ,0.8551
22,"Trump might be wealthy on paper, but it is the current tax structure, by which he is able to keep capital and translate it into wealth, courtesy of the labor classes who subsidize him in the process, that permit him to maintain wealth.<br/><br/>As such, unless he's been living off the grid, he's lying when he claims to have built his own wealth.  ",0.8402
23,They don't want all of us to be rich. Most of us should be happy with a bare subsistence. ,0.7951
24,"Hooray, Goldman Sachs has discovered an unturned stone! They are now devising new and undreamed of ways to exploit and impoverish Americans. God help us.",0.7901
25,"Another factor to consider is the rise of the concept of a meritocracy, an issue which has been written about extensively by social scientists. Since the 1960s and the expansion of access to education, the narrative now runs that, if you have not made something spectacular of your life, it's because you didn't work hard enough. Our society subscribes now to the idea that the best rise to the top and if you try hard enough you can be anything you want.<br/><br/>The flipside of that of course is that those who are at the top, the 1%, somehow deserve to be there. Even though much of the 1% wealth is inherited rather than made, social norms still push the idea that the 99% just need to work harder and they'll get there too. So the impetus for the poorest to rebel is weak. The richest can simply turn around, Donald Trump style, and say 'work harder and you can be like me too. If you're poor, it's your own fault'.",0.7901
26,"Perhaps the first thing we should do, then, is to beg forgiveness for creating a society where some children are born to wealthy parents that can afford quality education and childhood experiences, and others are born hungry, are hardly educated, and have much poorer chances of becoming successful, productive members of society. It's as if all the lives we've ruined by creating a fundamentally unequal and unfair chance to succeed in life are just nuisances to be swatted aside or dismissed. ",0.7717
27,"Socialism? Communism?  Please check your calendar.  We're not living in 1960.  You might also want to consider more seriously your assumption that present socio-political arrangements are the only way to provide incentives and the liberty to create, experiment, take risk and - more generally - provide scope for individual initiative.",0.7695
28,"Do the life decisions of many of the people in this piece greatly contribute to their troubles??  Yes!!!  <br/><br/>But if we don't ensure a system that allows all people to recover from bad decisions/environments when they are ready what happens?  We accept (or relish) condemning people and we hurt our own prosperity.<br/><br/>How many workers, parents, families, or just-not-a-part-of-the-prison-population, small business owners, possible paradigm changing entrepreneurs, or even Einsteins that can elevate the entire [human] race are we willing to throw away each generation?  How many generations will it take until we notice our current 'solution' is not changing enough outcomes?  <br/><br/>We haven't even come close to reaching our potential as a country because of this race/gender/income paradigm people sustain institutionally and individually.  Our economy would truly be the most dynamic on the planet if we actually tapped into all our human resources.  But we'd rather divest from our collective education and opportunity to pay for segregated low income housing, a prison industrial/law enforcement complex, new sports stadiums, and of course more tax cuts to social/family services to convince ourselves of the existence of our grit...<br/><br/>Then we tell the downtrodden they should make better choices.  OK.",0.7595
29,"Combine mass incarceration of fathers and poverty with a lack of: medical/psychological care, social mobility, employment and educational opportunities, and then mix in a great number of handguns.<br/><br/>The results are completely predictable, as are the solutions. ",0.743
30,"The problem is The Party. Its chief motivation is keeping itself in power and its members and their cronies fabulously wealthy. More money is spent on ""domestic security"" than on the military, for example. Something like 70% of the wealthy have either emigrated or are thinking of or actively planning on doing so. It is doing a masterful job of distracting The People by appealing to their nationalism but that won't work forever. ",0.7178
31,"I understand that this article is supposed to be shedding light on the poor economic decisions of a middle-class presidential candidate.  But in the context of running against a bevy of rich candidates who don't need to worry about finances, I think there is a problem here.<br/><br/>I think most people would complain that our candidates are too wealthy, that they can't relate to the American people, that they hold cocktail parties and laugh with each other about how funny power is - sometimes you have it sometimes you don't - while they feel no fear of unemployment, or struggle to balance a budget after a property tax increase, or have to try to figure out how to pay for new sneakers as their kids feet get bigger.<br/><br/>I hope to see more candidates with limited means run for our highest office, and not have every economic decision they make be judged according to what most economists deem appropriate. ",0.7066
32,"Nope. How about, instead: everyone who is running for the president of the United States provide a detailed breakdown of personal finances? Lots of people have poor credit and financial misfortune. The vast majority don't have Mr. Rubio's delusions of grandeur.",0.6908
33,"It shows that humans need much fewer resources than we've become accustomed to, and still expand wealth.",0.6705
34,"yeah, but he was daddy's rich jerk!!",0.6103
35,"Yeah, what did people like Bill Gates ever do for this world...oh, wait, there was that whole ushering in the greatest wealth-increasing revolution in the history of the world. But what has he done lately? ",0.6059
36,"So, Mr. Brooks: why do these fulsome benefits NEVER SEEM TO REACH THE WALLETS OF THE POOR AND MIDDLE CLASS WORKING PEOPLE IN THE UNITED STATES? Perhaps if you were more frequently concerned about the effects of this new Golden Age of wealth transfer on the rest of us, you might initiate a discussion among conservatives about who our Congress actually serves.",0.5972
37,Thank God we don't have any corruption here.,0.5574
38,"One of the countries with the top school systems in the world has no private schools and all children attend together, rich and poor alike. This country also has far less inequality both economically and socially and the people are ranked among the top 5 in happiness in the world. It's Finland. What would it hurt to take a trip there and do everything in our power to learn from them and adapt as much as possible in our schools and society. How long would it take with all our supposed Yankee ingenuity to duplicate their success. Not long I would wager.<br/><br/>Oh wait. They also don't have the plutocrats, tea party, and divisive money in politics. My bad. Change that to it would be wonderful but it might never happen here. The wealthy who run things here would have too much to lose.",0.5499
39,"It' just had to be rectified<br/>The Dems have them all on their side,<br/>Minorities, Poor,<br/>Must make their votes fewer,<br/>By the right of Wealth, let's abide!",0.5411
40,"Perhaps open borders, work permits for immigrants, and trade agreements increase income inequality?",0.5267
41,"So what are the non-poor to do?<br/>Think of it, I won't.<br/>Seems they're damned if they do,<br/>And damned if they don't..",0.5216
42,We're all boiling frogs.  Those with some measure of wealth will survive; those without won't.,0.4939
43,"The middle class usually provides the leaders who inspire the poor to rise up.  The leaders you give are good examples of this, Maximilien Robespierre is an even stronger one.  Where are the leaders today is the question we should  be asking, that is the real reason the poor do not rise up.",0.4588
44,"Geee, if you guys stopped waging wars on other countries you would 1) be rich enough to take care of your own poor; and 2) not be impoverishing and displacing people in other countries. Your military and your military contractors are killing people overseas left and right; destroying infrastructure and food production systems galore; taking away the means for these individuals to feed their families; and then you dare complain that these poor souls are trying to move to other countries where they might have a chance to survive. How callous of you. But then, why would I be amazed? You are truly exceptional, aren't you??",0.457
45,Could there possibly be a bright side to the unfair treatment of such extremely talented people in a cruel capitalistic society?  Could at least a little bit of bright side be that you know who is going to manage all that real estate when you're gone?,0.4316
46,"This, for a $600 ticket.  You can't fix stupid.",0.4168
47,"taopraxis - It's lovely that it worked out for you.  I worked my way out of poverty into a comfortable middle class income.  That was more than 20 years ago.  It would be almost impossible now to do what I did then, our current workplace conditions are structured to keep people in indentured servitude.<br/><br/>Judging the rest of the world by your own personal situation is foolish and naïve.",0.4019
48,"Rats.  The problem isn't drifting youth.  The problem is a long-standing, official policy of white supremacy.  We put pieces in place -- free public schools, civil rights, EEO laws, voting rights -- and then we nod and smile about how noble we are, and then we do a bad job of implementing those pieces.  An official job by the Supreme Court.  Congress objects that money goes to the inner city; because ""our"" money goes to minorities.  We will never resolve ""problem behavior"" until we admit our entire culture is largely responsible for creating and perpetuating the problem. ",0.3434
49,"YES !  The redistribution of ""trickle down"" economics has turned out to be a ""trickle up"" from workers to shareholders.   And unfortunately if you work for a living you have a higher tax rate than people who have earned income.",0.3237
50,"Possibly on an unconscious level he really cannot handle a relationship and sets himself up for failure. He even mentions that ""it was me who couldn't take the idea of being in a relationship.""  And yes, it does seem like he has same insight as he discusses why that might be.  He also indicates he has problems with trust.<br/>I think he needs to continue to explore with someone the insights he seems to have developed.<br/>Good luck Michael",0.296
51,It is new government and that new government deserves a chance to make changes in there tax system. To sit and blame the new government and put deadlines on them is not my idea of Democracy. Greece needs time to make the the changes needed. You comment is no different than the Republican Party trying to blame President Obama for all the problems that he inherited.<br/>I support the people of Greece and am glad they turned down what is not bigger problem but making a the right choice. It  is what Democracy is suppost to be about.,0.2451
52,True but it benefited economically too. It helped the US to maintain economic primacy for at least 70 years.,0.2263
53,It's important to start talking about upward redistribution.,0.2023
54,"Unfortunately, this practice is not limited to the wealthy.",0.194
55,"Impoverish the poor?  That's the least of it.   If we don't stop them, those Dems are going to enrich the wealthy, heat up the hot, and chill the cold.  It's worse than global warming.  Thanks, David.",0.1749
56,"At the twilight of feudalism the aristocracy must have been fearful that their way of life was coming to an end.  With the exception of a few modern conveniences, employees of today, who are not members of the privileged classes, are not so much different from surfs of the past. Perhaps they can leave one lord for another without being killed for doing so, but they like the surfs of the past have no political or economic stake in the society in which they live.  At least the author admits to being fearful.  It must be becoming obvious, even to those at the top, that the status quo cannot be maintained for another few decades without the pressure cooker finally blowing back. However, the few extra bread crumbs being offered up in this piece to the masses as a truce is probably not going to prevent a system of vast inequality from eventually collapsing.",0.1435
57,Tipping is a feudal practice. It is about reminding people that they are your social subordinates and that they should be deferential and obsequious. It is anti-democratic and corrosive of social solidarity. Its abolition and replacement by living wages is long overdue. ,0.1027
58,"You don't count because your economic policies have already and will continue to decimate the working classes and the middle class.  Destroying Unions that have protected decent wages for workers, tax cuts that only help the very rich, reassignment of tax burden to the poor (sales taxes to replace income taxes) and most importantly to me, a Gay Man, social policies designed by Christian Conservatives.  ",0.0736
59,She should buy adult diapers on Amazon.  Problem solved.,0.0258
60,"Email Walt Disney corporate headquarters and let them know how you feel and ask that them to reverse their policy. They actually have a ""social responsibility"" segment of their website that allows for emails to them. Let's see if they walk the walk.",0.0
61,Open arms is not a sustainable solution...anymore.,0.0
62,"""political leaders are searching for policies that can lift middle-class living standards. ""  except Republicans.  ",0.0
63,"Thank you for displaying some humanity. The self-congratulatory condescension of some of the comments is breathtaking, and demonstrates a lack of empathy as well as ignorance of the hard choices impoverished people face. Poorer people do not have the luxury of escaping from mistakes and choices that the affluent can easily sidestep.",0.0
64,"""political leaders are searching for policies that can lift middle-class living standards. ""  except Republicans.  ",0.0
65,"The 800 pound gorilla in the up coming election closet is the vanishing middle class and income inequality. One of the pillars of the middle class way of life was the bargaining power of unions. With this pillar almost gone and a 1% tax policy platform, it will be interesting to see how the Republican party addresses the gorilla in the closet. They will tell the public that with no unions, no minimum wages, no public services, and no infrastructure, the middle class will come storming back with all the new monies the Koch brothers will trickle down the masses. So far, our bread and circuses public appears to be ok with the drips of water coming from the corporate spout. ",-0.0516
66,"Agreed. Just as our ""elite"" leaders in Washington keep the struggles of the middle class out of sight, and completely out of mind. ",-0.1027
67,"Yes, let's clean up corrupt banks and lock away the pedophiles and not focus a whit on the poor who will bear the brunt of this GLOBAL problem. I think this Pope can multi-task. After all, WWJD? ",-0.1027
68,"If it were only about choices, personal responsibility, and hard work, there would be a lot more people moving up the economic ladder and a lot more people moving down.",-0.1027
69,"I think everyone should be perfect, then we'd have no problems!",-0.126
70,"""The drug trade continued to flourish"" in Baltimore despite millions spent on improvements for the poor.  Let me be blunt. Many middle and upper class white people take drugs that are now illegal. They need someone to sell them to them. This is an economic opportunity that people who have few other ways to make money take advantage of. That is why there is a drug trade. Millions of dollars in infrastructure won't change that.",-0.1531
71,So the Democrats destroy a system that worked for 90% of the people and created a nightmare.  Now the fix is to create a bigger nightmare,-0.1689
72,"Of course, the right doesn't care whether it's true that tax cuts raise gdp. The right carry water for the rich who hate paying taxes.  But to be fair, liberals in this country do much the same, while pandering with crumbs to the poor and the middle-class. Still, crumbs can keep you alive when you're starving.<br/>Joseph in Missoula",-0.169
73,"There will always be taxes for the poor, and lower ""middle class,"" even when there are none for the filthy, rich.",-0.1779
74,"""But does anybody really believe that a woman isn't a person? Or that she's less of a person than an unborn fetus? Or that she's less of a person if she's poor?""<br/>Sadly, yes, there are some who do. They are the ones who listen to Fox News 24/7. who think Rush is a fount of wisdom, who think that God has decreed who shall be poor (and that the fault is in them). They are the people who gloat when a poor black person is shot by a white cop, they are the people who think that Trump is ""just like them""; they are the people who cheer when a pol says (in re the lack of health insurance) ""Let them die!"" They are the ones who elect Congresspersons who enjoy hurting those not like them, and they are the ones who will destroy our country far more effectively than 10,000 AlQaeda suicide bombers.",-0.2126
75,"Blaming DeBlasio for these long standing problems is ridiculous.  Did the homeless disappear under Giuliani or Bloomberg? Not.<br/> Yes, these are complex problems and we need some complex solutions.  Yes, Republicans want to do away with Planned Parenthood, one of the greatest women's health organizations and educators in  helping to  prevent unwanted pregnancy.<br/>Aware of the civil liberty issues in limiting the number of children people can have-and i know this is highly controversial  but people unable to care for themselves should not be able to have unlimited  children that the society  is required to support.<br/>Instead of the blame game and using this sad situation as a way to bash DeBlasio how bout coming up with some realistic humane solutions.",-0.2225
76,There's no reason or the EU to abandon it's member. It's just a betrayal!<br/>My country has never let a close country down. Cause the bigger and richer has to support the poorer and smaller if he can!,-0.2695
77,"You absolutely hit the nail on the head. The incessant class warfare and inequality messaging from politicians (and the media) is creating an entire new ""class"" of ""victim"" where individual responsibility and initiative no longer exist. ",-0.296
78,Do you really see this as a problem exclusive to America?,-0.296
79,"We seem to be hearing that we must choose between jobs and low-cost tee shirts. Years ago, a man named Freud said that ""work"" was essential for avoiding madness (and its associated deadly social affects). His other essential was ""love,"" which can manifest in empathetic social policy.<br/><br/>So economists, how well-off are we as a society?",-0.3818
80,"Talking about ""clueless leadership"" is one thing. What about very clued in leadership whose agenda is to generate an Owner and peasant class society? This is what is going on in these United States.<br/><br/>It is a highly sophisticated, deeply planned, and carefully executed to destroy not the middle class, but government of for and by the people. If this sounds conspiracy theory of unreality... take your head out of the sand. Chances are that you will not be a member of the Owner Class.",-0.3963
81,The U.S. has the highest rate of incarceration and homelessness of all of the industrialized countries - THAT is a legitimate problem that needs addressing.,-0.4019
82,"I really don't get you, Chris. Movements are the biggest problems of all.",-0.4019
83,Your IT guy? He's the problem.,-0.4019
84,Predicting the future (and this coming from a science fiction writer) is almost impossible because of the advances in technology that seem to come out of nowhere. Global warming is a problem that needs to be addressed and eventually it will be. Maybe too late for some but the move to sustainable energy is inexorable. Somewhere in the near future a new unexpected tech will solve the problem. The world of 2050 or 2100 will look very different from now just this world today is very different from the world of 1900 or 1850. That's the way of things and creative destruction. ,-0.4537
85,"Author putting herself down as usual. If she knew she had this problem, how could this have happened even once?",-0.481
86,"Author putting herself down as usual. If she knew she had this problem, how could this have happened even once?",-0.481
87,"Nothing daring from the pols and nothing daring from Friedman either. Can someone rally us around the root causes of our predicament?  Campaign finance, gerrymandering, partisanship and lack of civility. As a model, look to functioning local governments where folks learn to get along and work together. Are there constitutional changes that are needed?  For example term limits are used on nonprofit boards to ensure good governance; Congress needs them. Talking about things like a carbon tax before addressing the structural problems is useless.",-0.5236
88,"Except Mrs Hall was not 'very sorry and ashamed'.<br/><br/>She was belligerent from the start, which contributed to her problems, for which she takes no responsibility.",-0.5363
89,"Er, if a huge depression is the way excessive inequality corrects, I think it may be reasonable to avoid excessive inequality in the first place.",-0.5574
90,"""Why should he  not... flog the horse of absentee fathers...""<br/><br/>Because flogging the horse of poverty, mass incarceration, and equal rights are all more germane to the solutions he seeks. ",-0.5719
91,"Amos is the wrong prophet for the conservatives to hang their hat on. He is renowned because he complains about the lack of justice, including social justice, and the lack of concern for the poor and disadvantaged. He also had a lot to say about the rich, none of it good.<br/><br/>Can you imagine a Republican who wants social justice, shows concern for the poor and disadvantaged, and dares to speak against the rich? On the contrary; they want low minimum wages, no welfare, no food stamps, no healthcare, and the list goes on. Best stay away from Amos; he's got your number...",-0.5719
92,"The best anti-crime method is a JOB.  Still waiting after all these years for the now tax unburdened rich to become those morally worthy ""job creators.""  Poverty may not make murderers but it sure helps to weaken the ability to think properly (research and lots of it shows this) and it fosters contempt of a system that is biased top to bottom and riddled with platitudes about making ""good choices.""  Can we stop spitting in the face of the poor and tell them it's raining?  ",-0.6032
93,"The head of IT in my department, who has no IT experience, has made it clear that anyone talking about the problem *is* the problem.",-0.6124
94,"That's what I find surprising, that Krugman seems to miss the obviously bad economic policies based on neoliberal ideology at work, in their purest form. He ignores the fact that the US was behind the economic history and created/encouraged an economy dependent on tax subsidies. ",-0.6249
95,"The greed has got to stop.  The ""me me me"" has got to stop.  We are all in this together and the sooner that becomes part of our social ethos the better.  Social  unrest is only a few ticks away.  The forces that enabled people to rise up, especially with regard to payment for higher education, have eroded.  The idea that you can get lots of protection and lots of infrastructure without paying for them is ignorant and dangerous.  The idea that corporations have the same rights as people is intellectual insurrection.  People have a limit and we are fast approaching it.",-0.6249
