,comments,scores
10,"As a long-time soccer player who wanted to but couldn't afford the extra fees for ""Soccer Plus"" cable packages that popped up as the Premier League became the world's top ""football"" league, I'm thrilled that NBCSN has retained the rights to this property and that it will remain as part of the mainstream cable package. They invested in top British and American soccer commentators, both in the studio and in the gantry, and never dumbed down their analysis for the American audience. And after their initial year, they signed ""Men in Blazers"", a wonderfully funny pair of NYC-living Brits who host an irreverent but tremendously affectionate weekly podcast and TV series about the English Premier League. Even if they lose money on the endeavor, I'm grateful for it, and hope that the other sports leagues raise their ambitions for future EPL rights competitions.",0.983
11,"Back in 1993, Venus and Serena Williams appeared at the annual Pam Shriver Charity event in Baltimore to play a doubles match with Cal and Billie Ripken.  Serena was only 12 years old and Venus barely 14.  When they first took to the court, everyone was saying “Oh, they are so cute!”  As the exhibition game got underway and we watched their fierce play on the court, I looked at my friend and commented that these two girls were going to be making a major impact on womens tennis in the future.  I have followed the sisters ever since and enjoyed watching both of them become two of the best female tennis players in the sport.  If Venus had not struggled with health issues, I’m sure she would still be among the top 5 players today.  I admire both sisters and there is no question in my mind that Serena is the greatest female athlete of all time.",0.9815
12,"Doug, in a nice moment like this, why bring up race?  It's simply one facet of life, and certainly not the most important.  But, since you do, I imagine that the coach simply chose the best players for the team, regardless of race, i.e., the players that she thought could win the most games. That's what coaches are supposed to do.  Would you have done any differently, Doug?  And, if you had chosen some players based primarily on their race to improve ""diversity,"" wouldn't that be racist as well as patronizing to those minority players?",0.9805
13,"ALB, You haven't being paying close attention to Serena's arc on the tennis court.  She has changed quite a bit and I, like many people, welcome redemption.  I, too, had problems with her past transgressions on the court but I have grown to respect and admire her.  Perhaps it's time to let go of the past and appreciate who she really is: a gracious champion! ",0.9801
14,"I put myself firmly in the old school of baseball. Home run king?  Hammerin' Hank.  Single season home run mark?  Roger Maris.<br/><br/>As the saying goes, ""I may have been born at night, but it wasn't last night.""  Yes players used PEDs during a time when MLB and its owners virtually encouraged them to.  Before PEDs ""greenies"" were the thing in the clubhouses.  With so much money at stake you can't blame players for trying to get an edge.<br/><br/>Did Big Papi cheat?  Probably to at least some extent.  But his numbers don't suggest he did so chronically.  Unlike A-Roid.<br/><br/>Was he a ""clutch"" hitter who created dramatically interesting baseball moments?  Sure?  Did he put the Sox on his back and win the WS?  Uh huh.  Did he dominate during his good years the way Big Frank did?  My gut tells me not to the same extent.<br/><br/>So as the writer suggests, the guy is really a borderline HOF player.  After all, he couldn't play in the field.  I agree that if he should be in the HOF so should Edgar.<br/><br/>HOF voting can be fickle.  But let's be clear.  His election to the HOF would be public icing on this man's baseball career cake.  Ortiz' cake during his career?  $143.5 mil.  This is what really counts to Ortiz and his family.  <br/><br/>The rest is all pretty much press fluff.",0.9789
15,"But probably the 25+ million who watched could name more than one of the players. Would be interested to know how many Germans follow their women's team closely and how many watched their team in the USA and England games? So many girls now play youth and school soccer in America, and I think there are something like 400+ women's college soccer programs in the U.S., that I'm sure the popularity of the sport and fan base... and star-recognition... will only get bigger over time. But I doubt that professional soccer, women's or men's, will ever be as popular in the U.S. as it is in Germany because of too much competition from and interest in other American sports.",0.9761
16,"I watch a lot of football - and I mean a lot. While NBC has done a great job in showcasing the league, I really wish they would get rid of Arlo and his crew. I just can't stand the constant jabbering between him and his co-hosts (Le Saux, Dixon, et. al.) Why you ask - well, because he and his crew have Americanised the broadcasts - filling up every single minute with inane and painful blather. Thank god for the mute button. The great thing is I don't have to put up with too much of it, just the occasional match. I love it, that here in Canada, we pick up the British feed - and it's uniformly top-notch and brilliant.",0.9719
17,"Absolutely deserved honor. <br/><br/>Again, it is great to see that the whole of the man still means something. And even then, still, a structural pillar of ALL of Yankee's success during his career. Absolutely inspiring on and OFF the field, leader and devoted family man. That's the kind of hero I want my kids to look up to.<br/><br/>¡¡¡Felicidades Posadita!!! ¡Más que merecido! Gracias por todos los inolvidables triunfos en Yankee Stadium!",0.9714
18,"Great victory for Stanimal and great victory for tennis. Lately it seems tennis matches go by script, the ebb-and-flow of a match seems to be pre-ordained. Consistency often comes out on top. All too often the underdog is just happy to be there or overwhelmed by the stakes. Sets take a familiar pattern, the score stays close for a few games, as the stakes go up the favorite finds a little bit of that no.1 player magic while the opponent misses a key shot.  Happens for two sets and that's all she wrote.<br/><br/>The script for this match had Stan's fingerprints all over. Stan had a game plan and executed it like a chess master. Cannot remember the last time Nole was just simply blown off the court. Brutal, beautiful offence. On this day, Stan had all the answers and tellingly towards the end Nole had no questions left in his quiver. <br/><br/>Matches like this is why I love this sport so much.  Bravo Stan!!! You are the man!! ",0.9711
19,"@ kc — I understand your wish for more human-interest coverage; if done well, such stories can be charming and illuminating.<br/><br/>Unfortunately, experience has shown that in the hands of American corporate media, “human-interest” coverage tends to spiral down rapidly to treacly depths. Shameless amplification and exploitation of sentimentality — think of especially indigestible moments in Olympics coverage — impresses me, as little else can, how true it is that “less is more.”<br/><br/>Such crass attempts to transform sports into soap opera make one miss greatly Bud Greenspan, whose sports documentaries (especially of the Olympics) included strong presentations of athletes’ personalities, and their emotional investment in their performances, triumphs, and disappointments — but whose austere approach evinced a faith that athletic events and performances in themselves spoke more eloquently and movingly than attempts to dress them up with extraneous melodrama ever could.<br/><br/>Greenspan kept a certain distance — and thereby kept athletics at the center of his work, which remains, as a result, infinitely more absorbing and moving than the slickly manipulative, tearjerking network confections in which sport becomes an afterthought. I guess in that light, I’m glad that Fox hasn’t devoted the resources that would be necessary for it to go “The Full Olympics” on the World Cup.<br/><br/>— Brian",0.9709
20,"The Iowa caucus is crucial.<br/>A Trump win in Iowa starts the road to the WH.<br/>Trump is comfortably in the lead in NH, and we all know how Trump will do on Super Tuesday in the red states.<br/><br/>The team that wins the World Series this year already was the champ halfway through training camp.  The season just proved it.",0.9692
21,"A beautifully articulated tribute from start to finish;  I was moved to tears.   Thank you NYT for giving Sydney the podium those at the HOF (cowardly) wouldn't. <br/><br/>The misguided front office of the NFL - yet again! - made the wrong call, and  instead chose to protect its own interests rather than allowing the Seau family, and the fans, to celebrate the life and achievements of one of the most beloved  individuals to ever play the game.   <br/><br/>Thankfully, this has now been made into a larger story, and Sydney's words about her father are sure to be read and shared by millions.  ",0.9678
22,"Some great tennis was played in Paris during the last two weeks, but to my mind the 2015 French Open will be remembered for the CLASS shown by both Novak Djokovic and Lucie Safarova. I wish that all professional athletes would comport themselves as did these two great players. ""It's not whether you win or lose, but how you played the game"" Novak and Lucie lost, but they are winners to all of us who truly love sports. ",0.9672
23,"Penny, as a 35+ year soccer fan, and one with little regard for the quality of play in MLS, the idea that the women would beat an MLS team is completely risible. In fact, a few years ago, the USWNT scrimmaged against the Men's U-17 World Cup side (the tournamens are competed in the same year every other U-17 tournament-u-17 and U-20 World Cups are every other year, the WWC every 4 years). But the 16 year old boys beat the women by a score of 7-1. Even at that tender age, bigger, faster and stronger than the women.<br/><br/>I am the father of daughters, and I coached their soccer teams for many years. In fact, they both played from Kindergarten through 12th grade, though swimming was their best sport (I also coached them in softball). My older daughter was 9 when I took her to the 1999 Women's World Cup inaugural doubleheader at Giants Stadium in New Jersey. Despite some routs so far, the gap between the top teams and the lesser ones has diminished greatly, and generally, the conditioning is a lot better, as are the skills. ",0.967
24,"Yes there were questionable calls- as there always are.<br/>The number of correct close calls is way more amazing then the incorrect calls, and my figurative hat is off to the men and women who referee this more than 100 x 50 yard field.<br/>Having said that, it was a great game, played at consistently high tempo by nearly 50 superb athletes. The German women played two spectacularly exciting games against the US and the French.<br/>It is hard to understand how anyone would not celebrate women's soccer.<br/>Good luck to the ladies in the finals",0.967
25,Excellent game by the USA today. Much better overall play and I love the pressing defense. Still a bit rusty up top but the defense has been a joy to watch. The game vs Germany will be epic and I look forward to cheering on our USWNT!,0.9635
26,"Hope Solo is a very talented athlete and, quite possibly, a jerk.  She gets special treatment because she helps her team win games.  Wow, I've never heard of anything like that before in professional sports. ",0.9596
27,"'The Latest: Hamels, Cespedes Top Names Dealt at Deadline'<br/><br/>The article speaks on all of the trades that occured.<br/><br/>Every year in sports, teams are always looking for ways to get better. Most times, the quickest but not always easiest way is to trade for a player or players. July 31st, 2015 was the trade deadline in the MLB. Major players were traded from their team, some requested a trade to a winning team, others were dealt for the wellbeing of the franchise. Big names such as Yoenis Cespedes, Cole Hamels, Troy Tulowitzki, David Price, all were traded from their respective teams in order to better the team. The trade deadline comes around yearly and each year, the rumors and speculations sometimes affect players emotionally such as when a few days before the deadline, a player from the New York Mets, thought he was traded, and started crying on field, until later the trade fell through. Other times, they affect a player's play itself.  This interested me because as a baseball player I follow this all closely because, in the end, these trades are made mostly by championship contenders and nothing beats post season baseball!",0.9592
28,"In football history, hyper-defensive strategy is not new.  One famous version is called ""catenaccio,"" loosely translated from the Italian as ""bolted door."" Some believe a modified form of catenaccio helped Italy to victory over France in the 2006 FWC Final match.  In that match, a 1-1 draw decided on PKs, Italy bested a team that was arguably far more talented (Zidane, Viera, Thuram, Makelele, Henry, Ribery et al.).  <br/><br/>While hyper-defensive-minded play may not be the easiest kind to watch,  perhaps the USWNT coaches realize 1) the road to the trophy goes through Germany, and 2) the German side is both more talented and play a kind of soccer the US cannot beat (think: creative midfield).  Most people agree with 1), but you will find few  from this country who can even consider 2) - which might explain Ellis's  ""everything's great"" non-answers in her ""Bull Durham"" style media interviews?<br/><br/>In any event, as much as I hate to say it, the 4th star on the Gli Azzurri shirt does not shine any less bright for having been won by a masterful defensive display that day in 2006!",0.9579
29,"Our society reflects the values that our free market economic system promotes.  Win at all cost.  Second place is for losers.  It is not how you play the game, its whether you win or lose.  Buy this, drink that, drive this, wear this, show the world you are a winner.  How can these values not result in the oligarchy we enjoy to today!",0.9575
30,"@NM/NY: your ""citizens seek a champion of their rights"" nails it, for me -- I am not a Rand Paul fan on other topics, but civil liberties are very important to me &amp; I am sure they are to most Americans, so I appreciate his perception and his bravery on this surveillance issue. The mystery for me is why no other politicians are ""champions"" on this -- why didn't they stand up -- why was Rand Paul alone, in his stand? Are they all that out of touch?",0.9559
31,"mlec: ""we instituted what felt like a fairly draconian anti-screen rule...  We make exceptions for big community sporting events like the Super Bowl.""<br/><br/>The Super Bowl requires much less intellectual engagement than either Facebook or video games. ",0.9554
32,"Let the drug testing, doping, steroid, PED allegations commence. Oh.. wait, Mike from South Florida has us all beat.<br/><br/>Making these vile, completely unsubstantiated allegations is to denigrate the scale of Serena's achievement, the sheer intensity of her attitude on court, her indomitable will to win. Thankfully, people like Mike are in the minuscule minority and the rest of the world's tennis fans appreciate Serena for what she truly is: an inspiration, the Greatest Of All Time. ",0.9531
33,"I watched the playoffs and the finals with my Dad who is 92 years old.  We loved to watch the Warriors win it all; unbelievable experience.  Thank you to the Warriors coaches, staff and players for giving us this win.",0.9531
34,"It's OK.  Your desire for entertainment is a perfectly valid reason to override individuals' freedom to contract their services.  Government regulation is the solution to every perceived ill.<br/><br/>Honestly, I think it's unfair that each team has a custom ballpark potentially giving them an unfair advantage.  I think the government (Commerce Department?) should mandate uniform baseball fields.  We could call it Common Score.",0.9463
35,"In all sports in the world you are going to have a class or group of people known as an athlete. This group has a gift...physically and mentally...and they have the athletic ability to compete in all and many sports.They just have the 'natural' talent so to speak.Some just have it all above the rest for what ever reason they do.They will be the 1% in any given sport for what ever the reason.<br/><br/>Drugs and performance enhancements have been around for many years now.In the sixties it was the 'commmies' and or East Germans and Russia.Every sport today has it's cheaters too.I do not think this woman is one.I am surprised however that a woman is made to go thru this kind of testing to make sure she is 'female'.<br/><br/>It's a bad day when people fear everyone else around is better due to drugs or other enhancements,especially athletes in sports.I guess we can always accuse any one who wins on a regular basis to be using.On the flip some (all?) feel it gives another the upper hand to win and the road to more monies and prestige-but most of those eventually get rooted out of the sport they feel that they are supposed to be better in.Real athletes know differently-they are just that much better.",0.946
36,"Wake up corporate America!  I relate more to Serena Williams than any other female athlete in the world, and I am not black:  I am tall and blonde and American.  I have been following her and her sister since I first saw an article in Vogue magazine in the 90's.  Talk about staying power.  They made tennis exciting again. Her grit and physique keep me in awe of how amazing she is.   Her success story is one of the greatest of all times.  ",0.945
37,"I feel they played better than game 1 (well definitely better than the first half of game 1) against a better opponent and an opponent that needed points. Group stages in the WC are all dependent the previous games and each one is approached different. A draw vs. Sweden when the group of death was drawn would have bee taken by anyone. Both defenses played well and the US was stifled. Only concern was the many poor passes and giveaways, I would play Ohara over Krieger and O'Rielly over Brian. It doesn't matter how many forwards Ellis puts in there, if they can't get them the ball it goes for nothing. Difficult to judge this team off that last match, real tough opponent with lots of things to play for. I think they will score vs. the Nigerian defense at least 3, but have to be care of the rough fouls. Australian Kerr got an elbow in the jaw last match, so USWNT has to protect itself. ",0.9373
38,"The best and only option for this team at this time is to focus on performance and play to win the game. With or without Richardson and Geno.<br/><br/> I don't want to hear from the owner about their core values because he's made a lifetime of mistakes in a short tenor (Tebow, Idzik and letting Tannenbaum dump character for bad guys like Santonio Holmes.)<br/><br/>I also don't want a coach who seems honorable and focused on the game to become the story himself. <br/><br/>The players like Mangold, Wilkerson and now Revis do need to step up into leadership roles and set a tone for doing the right thing in and off the field.",0.9344
39,"This is the comment of someone who knows nothing of the history of FIFA. Even if these votes were a catalyst for efforts, it is still the right thing to do and about time. England has been complaining of corruption at FIFA for 20 years! <br/><br/>I'm afraid your comments show you know nothing about this. Nobody is asking for world cups to be ""transfered"". But as England spent $30 million on our bid, we would quite like it if people actually considered it before they voted it which clearly didn't happen with England receiving 1 VOTE despite having arguably the best bid by a long way! Like the US we don't want any favours, we just want a fair bid process. Look at the bids, discuss them and vote for the best one. THAT was never done. FIFA has been stealing our game and our money for 40 years, and you have the audacity to complain about the people who finally stop them. You should be ashamed of your comments and proud of America. ",0.927
40,"Besides an outdated 4-2-4 or 3-3-4, I haven't seen teams with 4 forwards since Brazil old days with Pele. Typically teams pack the back line or midfield and rely on 1, 2 or 3 forwards. <br/><br/>Any more offense is achieved with overlapping fullbacks that work the flanks to supplement the forward line on counterattacks. <br/><br/>The nature of today's game is primarily defensive with an emphasis on that aspect of the game. Goals are, depending on the team, poached by good movement of the field players and being alert to positional play. <br/><br/>A good example of today's modern game is the shrewd play of strikers and second strikers to lure defenders out of their back line and force man to man coverage. This creates a gap that a team can exploit. <br/><br/>Defenses are pretty good though and don't always go for this. Defenses are also broken down by speed from flanking runs on the touch line and service to the striker. <br/><br/>What was seen in the game of US women vs Columbia was a lack of organized attack in the first half. Columbia had more possession and broke up poor passing by the US women. <br/><br/>The US women need to focus on the basics and controlling the game which is key to winning. The midfield needs a leader and Carli Lloyd has looked better in the past. Maybe the team is just starting to adjust to the cup. Whatever the issue are, they had best wake up fast for China. ",0.9259
41,"Alpine skiing World Cup events are more often than not run on artificial snow, for reasons not always related to a lack of the natural thing. That said, at the Beijing Alpine venues the ONLY snow will be that created artificially which will not do much for the atmosphere. We are now truly in the age of the Truman Show Olympics. That the IOC was left with a choice between two locations, neither of which has much appeal, speaks loudly about the current perception of the event by potential host cities. The IOC, and the Olympic movement, have a big problem. Are they listening? More importantly, are they prepared to make the changes necessary to restore interest in the event? Or are they just interested in producing a TV show?",0.9236
42,"Way to go Ms Seau!!!<br/><br/>It is a disgrace that the Hall of Fame is hiding behind a FIVE year old policy. Really???? This man gave so many fans so much pleasure. Yet, his daughter is denied? <br/><br/>Thank you, thank you Hall of Fame because by denying her the opportunity to speak at the ceremony, people everywhere can hear her and know his story. People like myself who are not football fans.<br/><br/>Thank you Ms. Seau. may your father's soul rest in peace. ",0.9219
43,As of 2013 the highest paid state employee in all but nine states was a football or basketball coach.  That explains the devalued educational ideal clearly.  Maybe we should start a bunch of additional professional sports leagues and provide jobs for the talents we chose to spend money on.,0.9209
44,"This game should have been a blowout. The Rodriguez miss in the second minute went further wide than she was close to the goal.<br/>It's a win, but 1-0 against an absolutely abysmal China that had trouble getting across the center line in the first half?<br/>For all the changes, the most consequential was not a personnel change, but a tactical one. Once again, Julie Johnston was Woman of the Match, stepping forward into attack like a young, female, blonde Beckenbauer. She was unlucky to have a shot cleared off the line in the first half, and laid on the best pass made yet by an American, right on Lloyd's head for the goal.<br/>Once again, the U.S. is lucky to have France eliminated, because they dominated a very good German side. But the USWNT will have to ratchet up its game by several levels to beat Germany.",0.9192
45,"In a startup the team is what makes the fine difference between success and failure. Ability be a team player, Drive , Stamina , Stubbornes with ability to be open and look for opportunities &amp; change when things don't go well are key attributes of a successful entrepreneur. I think these are important elements that will be hard to prove and find in individuals who have not taken the first step. ",0.9183
46,Happy that Frank Gifford led a good clean life. Nothing negative in his obit.,0.9062
47,"I'm not a James fan, however, he has done everything in his power to give his team a chance to win.  As for the travels, fouls, and other things that are out of his control they're moot as they're out of his control.  LeBron has put his injury riddled team in a position to win every single game of the Finals and that cannot be denied.  In this series he's proven his worth to his team, the fans and people in Cleveland, NBA fans (serious and casual), and to the NBA.  If he plays well in Game 6, he's got my vote for MVP.  ",0.9051
48,"Bravo to the USWNT! <br/><br/>Abby is, without a doubt, the greatest female soccer player of all-time. But, it's quite a stretch to mention her in the same sentence as Pele, and say that she scored more goals than he did. Although it's true, it's apples &amp; oranges, because we all know Abby would never score that many goals in a men's competition. Vice versa, could you imagine how many goals Donovan or Dempsey (or greats like Messi or Ronaldo) would score in women's competition? ",0.8967
49,"Really? Talk to the players (and agents and tournament directors). As this article notes, it's the Williams sisters who have created an explosive growth of interest in women's tennis that has hugely increaed the sport's worldwide audience, and its purses. Just as with Tiger Woods in men's golf, the players themselves know that their paychecks are much bigger because of the vast TV audiences that these great, unique stars have brought to their sports.",0.8934
50,This good team can become great by working  on deception ( do not telegraph passes ) . Another phase is for forwards to be aware where the goal place is at all time  and be aware of crowded defense between  the ball and the goal opening.  Carli  knows where  the  goal  posts are  and she  could play with the men without any problems  and she can play the ball on the fly.,0.8924
51,"The body of the article says she was ""widely regarded as the greatest free diver in history,"" which is different than calling her ""the best.""  I take the ""best"" to mean the person who is holding the most or most important world records, be it a man or woman. The ""greatest"" is a more subjective evaluation, taking into account all the person's achievements in the sport. ",0.8707
52,"I am grateful that Mayor Marty Walsh said no to Governor Charlie Baker, Mitt Romney and the other plutocrats who wanted  lay the probable losses onto the already burdened taxpayers of Massachusetts.  I respect the athletes, but they are playing their hearts out in the service of a huge marketing operation. Unfortunately, the genius of American civilization is now to sell expensive cars and other luxuries to middle-class people, who even if they could afford them, are working so long and hard, they don't have the time to enjoy them.<br/><br/>So let Los Angeles have the Olympics if they want them. We will enjoy our Red Sox, Patriots, Bruins, and Celtics. Dayenu.",0.8706
53,"He'll get in, the world series performances are just too huge to ignore.  I didn't think he would make it before 2013, but after that it will be too hard to keep him out - 688 with two home runs and 8 walks in the series, .350+ for the whole 2013 post season. He'll play next year and possibly even one more and have all the stat total boxes checked off.  By the time he is on the ballot we'll be 50 years into the DH era, most pre-DH voters will be gone.  So much more popular nationally in a bigger market than Martinez in Seattle was.<br/><br/>Before 2013 he was borderline, but now I don't think the arguments hold water.",0.8696
54,Lessening the financial incentive to play in the NFL might help push for safety from the player side as well.  Young men might be less willing to risk their health and very lives if their paychecks were obscenely large.,0.8646
55,Being the second fastest Belmont behind Secretariat certainly legitimizes American Pharoah's greatness. The sport of Kings was on full display in all it's glory and it was wonderful. ,0.8625
56,"Great news. Now, let's stop paying these ladies peanuts to play world-class sport.  The National Women's Soccer League pay their women players up to $30,000, or what they might make as waitresses. Even starters on the women's World Cup team made about $60,000 a year. They've won two championships, yet their salaries are dwarfed by what the most ordinary, bench-warming male soccer player makes. They deserve decent salaries, not just applause.  ",0.858
