,comments,scores
10,"I wonder what kind of alarmist news articles would be written if electricity were invented today. Experts bemoaning the phenomenon ersatz candles that burn all night, enabling people to stay up long after the sun has set. And mock roosters that allow people set up a waking time independent of sunrise. What will it do to our brains? <br/><br/>The reality is that the advent of electricity and light *did* impact the way humans live in a very profound way. And probably in deleterious ways. But the bigger question is whether, on balance, there is a net gain for society. ""Glowing screens"" may cause extreme problems for certain people at the margins, just like with other vices we accept as normal, but for most of us the net gain is not worth the periodic outburst of handwringing about how this new invention is ruining humanity.",0.9001
11,"We KNOW when we are happy, and that always being happy wouldn't really make us happy. Otherwise, we could just pop pills - which, of course, many do.<br/><br/>If Darwin is to be believed - and I believe that he is - what we refer to as human nature (including what makes us happy) evolved in an environment that was very social, very tribal and very different from the artificial environment of civilisation we live in today, which clearly (to the un blinkered eye) most are not well adapted to and thus makes sick; a sickness which contributes considerably to GDP, thought all the compulsive distractions (entertainment), behaviours (e.g. shopping) and medications we need.<br/><br/>If we were the rational animal we mistakenly believe ourselves to be (rather than the rationalising animal we, including academics, actually are), we would have created a society and economy suited to our well-being and long-term survival. Instead, society has been shaped over centuries by its ruling elites and their favoured (invariably wealthy) clients, to suit their own self-interests, at the expense of society at large and its long-term survival.<br/><br/>It is vitally important that academics recognise how they themselves rationalise the status quo, because serves their own personal self-interests so well, and develop an understanding of it (see: <a href=""http://philosopherkin.blogspot.co.uk/2012/04/civilisation-evolutionary-cul-de-sac.html"" title=""http://philosopherkin.blogspot.co.uk/2012/04/civilisation-evolutionary-cul-de-sac.html"" target=""_blank"">http://philosopherkin.blogspot.co.uk/2012/04/civilisation-evolutionary-c...</a> ).",0.8967
12,"Brava Sharon! But don't waste your energy on these guys. You  don't owe them any explanation or personal defense.  If the animal world - that means ours! - is to be saved, it will be by people just like you.",0.8768
13,"I want a Sadie of my own, after reading this lovely article! If only I weren't completely allergic to cats (and yes, I've already tried every remedy and am unwilling to drug myself for the rest of my life.)",0.8719
14,"Those who soar by the cliffs, die by misadventure, but at least these men died doing what they loved, full of focused vigor and a keen passion for nature, though the flight from boredom and mortality can lead to untimely disasters in the midst of wild, implacable beauty. ",0.8641
15,"Trusting our perfected-through-millennia instincts is usually the right answer. As Ralph Waldo Emerson said, Trust your instinct to the end, though you can render no reason. Now with this study, you even have a reason to trust your instincts :-)",0.8555
16,The process of becoming human begins at conception.  An egg is alive.  A sperm is alive.  The combination is alive.  Is that a human?  That is a philosophical or a religious question.  The right wing in reality would just like to think that it had science on its side.,0.8519
17,"While I am not nearly as conflicted as the Vice President, nonetheless I am torn.<br/>He seems like a good and decent man. His values are solid. He is probably the best of the Democratic prospects for this coming election.<br/>On the other hand, I would hate to see him have more heartbreak were he to lose; his losses and difficulties in politics are often self-inflicted.<br/>He would be better off becoming a well-paid senior statesman. <br/><br/>Live a long and comfortable life Mr. Vice President.",0.8484
18,"I disagree with your unstated assumption that pure vegans, those who see no use of animals as moral, would agree in great numbers with Francione's hard-line position. i would think most would agree that it's akin to ""tweeking"" slavery to make it more palatable (just like many still try to tweek capital punishment--as if the fact of a state avenging a crime isn't enough to condemn it). But I do not think a majority would dismiss reforms that make it more palatable. Every life made better, every death avoided would be appreciated. I do not think for a moment that vegans who choose the life for its morality would be indifferent to conditions for animals improving.",0.8364
19,"Cows and sheep have never eaten people. Pigs, on the other hand, can be vicious and certainly would scavenge human remains (perhaps that's why ""God"" banned the eating of pork in the Torah).<br/><br/>But your statement: <br/><br/>""They would not hesitate to eat us, and we are more sentient, social, moral, intelligent, evolved than they will ever be...""<br/><br/>reminds me of a story I heard at a Native American cultural center. The speaker was a Plains Indian who spoke of the agreement his ancestors had with the buffalo (before white hunters almost exterminated bison for their furs, leaving the meat to rot, thus, helping the white man almost exterminate the Plains Indians). Humans, the speaker said, were respect and honor the buffalo, and the buffalo, in return, would allow themselves to be hunted. Unfortunately no buffalo was allowed to come forward to confirm or deny this story.<br/><br/>Your quote also reminds me of why I could care less what happens to most humans in NY (if I am concerned about anyone in NYC, they are the illegal immigrants that toil under horrible conditions for low wages) and why having visited NYC once, I don't need to ever come back. Thanks, Wallace. I really mean it.",0.8133
20,"Rest in peace Mr. Winton. If there is another life after this, and I hope so, you would deserve to enjoy a place where people are lovely and wise. Forget the evil and the hell you witnessed on this planet. We need more people like you. ",0.8115
21,"Oh come on Eric. No pleasure in animal advocacy?! Seriously? You can call it ""duty"" if it makes you feel better. I know the satisfaction that comes with ""being morally right"".",0.8048
22,"Very interesting piece by this African student. I admit that I was a little sad to read that story about ""Cecil"" because they made him out to be some special and friendly lion, not just an anonymous lion roaming the countryside. But I did think some of these American protestors went too far with their emotions and demands.<br/><br/>I agree with a writer below, that his story makes our everyday trials and tribulations seem like stubbed toes in comparison to what Africans must deal with. <br/><br/>I just wanted to correct this PHD candidate in one area: They are ZERO mountain lions in the northeast US. I think there might have been zero in the western USA about 15-20 years ago until our Forest Service re-introduced them into the wild. We also had ZERO grey wolves left in the USA until we re-introduced them from Canada about 15-20 years ago. No wolves in the eastern US either.  <br/><br/>I wish this young man well and hope the small sense of anger he seemed to portray toward the USA, disappears soon.    ",0.8043
23,"I have always found cats deeply interesting creatures.  Observing their feline and still very wild ways, makes me feel humbled that the ones that live with us have consented to let us glimpse into their fascinating world.  I find them to be intensely loving for no reason, just because.  They can be maddening too.  Insistent, habitual to a fault sometimes.  All in all they are wonderful animals that ask little of their people, and give back so much more. ",0.7919
24,"@John Cahill: ...and I would add we must be a nation aspiring to a sustainable future -- which will take ALL of the energy of our share human psyche. Aspirations used to be based on who looked the best and had the most, and how to be fair about it. All racial sufferings are based on that, and you are right, none of us can afford that concern as we face a future that will be entirely about sustaining human life on the planet. We are in the post-racial era, not because we've gotten over racism, but because it isn't the elephant in the room it used to be. Our shared environment and our future in it has trumped it.",0.714
25,"Even if each of us did not come of age in the momentous lead up to World War II, we all have moments in our lives where the opportunity arises to make a change in the world, to respond to wrong, to save a life, to make a difference.  I wish we all were as clear sighted and committed as Mr. Winton - and as self-effacing.  He lives on not only through his heirs but in the lives of those he touched both directly and as an example.  Thank you NYT tor featuring his obituary and touching us.",0.714
26,"The piece is eloquent. Appears professionally written; not the words of a scientist.  But that is ok, because we need to think about all sides of this sad story.  <br/><br/>Honoring the message of the piece, I do recognize that THIS lion was living in a conservation area, lured out by the outfitter's tying a carcass to a vehicle's bumper.  So THIS event is about a wealthy Western scofflaw, watching his hired professional do something really, really fishy.  And then taking advantage of it.<br/><br/>Can't say I have a lot of sympathy for either the outfitter or the dentist.",0.7061
27,"Yes, the correct term is slaughterhouse.  <br/><br/>Feel better now, Steve?",0.6808
28,There IS hope when there are people like Mr. Winton.,0.6597
29,"Pigs are highly intelligent creatures that forage for food and keep the great chain of being strongly linked. They are friendly and social, and create bonds with other animals, including humans. Unless they are highly stressed, they are non-violent, nurture their young, and in general live simply and do no harm to their environment. Okay, they may stink a bit. Comparing them to humans insults the pig.",0.6369
30,"@RR: you are WAY off base. Biologically, we are all primates, along with the great apes.<br/>And what of the Catholic Church referring to its Chief Cardinal in any given country as a ""Primate?""",0.6249
31,I vote for searching for intelligent life on Earth ;-),0.6124
32,They've been played like a cat-organ.,0.5994
33,"Mr. Eskildson has hit the nail on the head. This is sociopathic and immoral behavior.  It would be one thing to fight a policy because you have a better, cheaper or more effective alternative to propose; but to allow the planet and its biosphere to suffer and to die because your sponsors want you to protect their next quarter profits is just plain evil.<br/>The Republicans in Congress and particularly those in the Senate are clearly morally corrupt to the core.  This is truly a ""Have you no shame?"" moment in American politics.",0.5989
34,The survivors of the anti-intellectual washout of the USA establishment are a sight to behold. It is amazing what unnatural selection can evolve.,0.5859
35,"If you think to much about this stuff it will drive you crazy.  We all have little beasties roaming around in our bodies, in fact a lot of our weight is not human but organisms some of which we could not live without others deadly.  It is also hard to hear some sort of animal roaming around in your walls scratching at 3 am trying to find a way out. Listening knowing there is nothing you can do.  Its enough to make you a Jain which is a creed almost impossible to live up to.  So most of us just try to put it out of our consciousness and live the best way we can with enough harmony to live in this world.  However, I feel your pain as a husband whose wife insists on trapping spiders and other creepy crawlies for removal to the wild. ",0.5574
36,Plants create their own toxins. That's why mammals evolved livers. Plants that don't ward off predators with toxins don't make it through natural selection.<br/>Poisonous mushrooms is an extreme example. ,0.5574
37,I would rather keep people alive.                               why????,0.5514
38,I would rather keep people alive.                               why????,0.5514
39,The only thing more dangerous than a human being is a mob of them. Great op-ed. I totally agree.,0.5423
40,What if everyone acted this way to me means what if everyone thought it was ok to wear antique ivory.  This would not be a problem.,0.5358
41,"""Justice Scalia remarked, ""Humanity has been around for at least some 5,000 years or so""""<br/><br/>Someone should tell him there are cities in Israel older than that. Check Jericho, about 8,000 old that we know of in walls excavated and dated.",0.5267
42,"I have nothing to add to the many encomiums to Mr. Winton. But every time I learn something more about the Holocaust I keep asking, how could so many ordinary human beings follow the dictates of a man like Hitler? ",0.5023
43,Is this really how we elect the most powerful man in the world? Doesn't say much for the future of humanity..,0.4754
44,You simply cannot fathom the whole of nature behind the illusion that it cares about you.,0.4588
45,"My parents own two pianos with ivory keys.  These pianos are both over a hundred years old and I believe they have both been in the family since they were new.  I've played a bunch on these pianos and I stand to inherit at least one of them.  These pianos were just built in a different era.  I don't see how displaying and playing an heirloom piano or wearing vintage jewelry could be seen as ""supporting"" the present-day ivory trade - you didn't kill the elephant yourself (because it's been dead for a century) or personally create new demand for new ivory simply  by inheriting and possessing old ivory.<br/><br/>The only thing we can really do with old ivory is to cherish it for its beauty and whatever sentimental value it holds and let it remind us that that's it for ivory things.  Nothing is accomplished by hiding or destroying antique ivory.<br/><br/>I suppose J.F. could just wear the necklace and if inappropriately chastised by a self-righteous busybody, lie and say the beads are made from bone.",0.4464
46,Right! Haven't they suffered enough?,0.4442
47,"Thank you for using the term ""humankind"". I am appalled that so many troglodytes  on TV and in the media still use the word ""mankind"" which excludes half of the human race!<br/>I wish I could have been there to see this ancient ancestor!",0.4184
48,"Yea, I'm pretty much thinking that the words ""go forth and multiply"" were some ancient sex addict's misinterpretation of the actual message which was 'go forth and multiply for as long as it makes sense'!<br/><br/>If that guy had access to birth control, there might still be only two people on the planet, and a ton of other plants and life forms would have survived that original mistake in translation.........not to mention the fact that the planet would have a lot less holes in it!<br/><br/>A sane human species would take responsibility, and accept accountability for its actions.     If hate, fear, greed, jealousy, and bigotry don't kill us, we might just do that!",0.4047
49,"Investing is all about discipline and taking one's emotions out of it.  For most humans, this is more easily said than done.",0.4005
50,"Being a New Yorker I've never heard ""all hat and no cattle."" We use a lot of ""lights on but nobody's home"" which makes sense in a skyscrapin' town. I like that line though, and will use it soon. Most NYers have never seen a cow in their lives, so I will prepare for blank looks.",0.3919
51,"There is no narcissism here.  What is exhibited is your complete disregard for Human life.  You would be a friend to Mengele, if he were alive.  Your absence of empathy or some measure of unhindered honesty, deems you dangerous to the rest of the living.",0.3818
52,"You sheep are so envious of what we have in TX, it's unbelievable!",0.3785
53,Ah because humans are not of the verge of extinction like lions are.,0.3612
54,I am amazed that anyone could be so incredibly ignorant as to suppose that solitary confinement would not cause mental illness given enough time.  That goes for adults as well as children.  Human beings are social animals.  Without each other they are not truly human.  ,0.3571
55, People with disabilities live rich and meaningful lives despite the fact that many of us depend upon others for help for all sorts of activities. Seems extreme to kill yourself out of fear of using a bedpan or needing help. ,0.34
56,"@Al&amp;Mag: ""... an East African tale can't feature a rattlesnake.""<br/><br/>Talking snakes often have rattles ... :-)",0.3182
57,"having fun IS the whole point of life, not just in baltimore, but everywhere on earth.",0.2846
58,"<a href=""http://well.blogs.nytimes.com/2015/08/11/high-tech-hope-for-repelling-mosquitoes/"" title=""http://well.blogs.nytimes.com/2015/08/11/high-tech-hope-for-repelling-mosquitoes/"" target=""_blank"">http://well.blogs.nytimes.com/2015/08/11/high-tech-hope-for-repelling-mo...</a><br/><br/>I chose the topic concerning the Mosquitoes because Mosquitoes are my enemy.  Millions of people die from mosquitoes because of the diseases they carry. I once got bitten so many times on my body i wasn’t allowed to scratch any of them or else it could’ve led to an infection. The bug repellent doesn't work that successfully and we need more repellents to keep the diseases and deaths from increasing. There is this one repellent called Kite that could work. It confuses the mosquitoes, preventing them from sensing humans.  The fact that Kite is not a spray but an actual patch would work perfect for me! I for one am sick of going outside and not being able to enjoy the day without worrying about mosquitoes. It’s annoying to know that you’re just playing outside and mosquitoes are attacking you. I think we all love some type of animal in the world just not mosquitoes. They haven't done anything for the human race. For example; bees are very annoying but they pollinate and produce honey.  Who doesn’t like honey? Mosquitos need to be made extinct or we need to find a solution so we are not bitten by the disgusting insects. All I know is that I am sick and tired if going outside and worrying about bug spray or any repellent. I just want to go outside with my friends and not worry about being eaten alive by vicious insects and ending up with hives all over my body. ",0.2835
59,"A couple decades ago I told a certain psychotherapist that I was thinking of getting a cat. After letting me talk a bit, the therapist looked whimsically remarked, ""Cats have mysterious powers..."" The moment still cracks me up. Yet she planted the idea, and it took root.",0.2732
60,Mr Nzou makes one very good point: How can we promote lion hunting in America while condeming it overseas.  Such hunts with guaranteed kills can be hired in many southwestern states. We too should respect this apex predstor and ban (mountain) lion hunts throughout the US.,0.2006
61,"Repugnant?  Laughable?  Probably for most.  But we've been slowly moving to the point in time where not only might robotic sex dolls be technologically and economically realizable but also socially acceptable.  In Alone Together, Sherry Turkle explored how some Asians have already adopted robotic pets when organic ones were problematic to own--and built bonds with those animated inanimate objects.  Like it or not, there are many today who engage in cyber-sexual activities in virtual worlds with avatars.  How far away is that from the sexbots described in this short report?<br/><br/>Perhaps it is time to stop and look at the state of being human where we increasingly integrate electronics in our connections with one another, sexual or otherwise.  ",0.1999
62,"The same lefty liberals who weep buckets over Cecil the lion, manage to turn off their moral controls in order to justify late term abortions of healthy fetuses inside of healthy young women.",0.1779
63,"They're making the ""Animal House"" defense: ""you screwed up -- you trusted us!""",0.1759
64,"...and all the Republicans are pushing for ""Let them die!"" or having the ""47% takers"" somehow vanish at no cost to the 1%. It's like the choice between corporate fascism and Roosevelt some 80 years ago.",0.1511
65,The families of those killed exemplify the best in human values as they offer forgiveness to the killer. Their strength and humanity bring tears to my eyes.,0.128
66,"Bird population would be one example.  Hedgerows team with nests and parent birds on the hunt for food for their chicks.  <br/><br/>I agree, though.  More of a teaser than an article.  ",0.0571
67,"Thank you for a beautiful, if melancholy, story. As a species our rapaciousness and killing ingenuity has spelled the doom of innumerable species, and the pace is only accelerating. Oh, that we would embrace E. O. Wilson's wonderful suggestion to just leave half the planet alone for the rest of the world's creatures,  but I'm not holding my breath - though maybe I, and all the rest of us, should.",0.0258
68,Send in some cats to catch the rats.<br/>Send in some dogs to chase the cats.<br/>Send in some goats to get the dogs.<br/>Send in some cows to rid the goats.,0.0
69,"how judgmental and narrow minded can you be? what if these people cant have a living pet due to their environment , living space , or financial constraints ?  ",0.0
70,"The President should also be saying, we are all of the same race, the only race, the human. We are a people of infinite variety, we are all Americans, each of us who should be bonded by our humanity. Each of us looks different from every other American but we should all be striving to see each of our fellow Americans for who they are, not for what they look like.<br/><br/><a href=""http://Only-NeverInSweden.blogspot.com"" title=""Only-NeverInSweden.blogspot.com"" target=""_blank"">Only-NeverInSweden.blogspot.com</a>",0.0
71,"""Hard-shelled reactionary"", priceless. Ol' turtle neck.",0.0
72,You don't get more wool from measuring the sheep.....,0.0
73,"REKATIE: Police officers see the worst in human nature every day of their working lives, so if the p.o. actually did say that to u, he was resorting to hyperbole.Simply because u work in a prosecutor's office, perhaps as a para legal, that does not make u an expert on police behavior.But the 100 recommendations that u received for your anti cop anecdote is an indication that most of the commenters share ur hostility towards police officers.They see the worst of human nature,but r extremely kind to animals. Once BIG JIM , a large shepherd mix,, collapsed on the street in  Manhattan. No cab would stop for us. All of a  sudden a police van pulled up. I explained the dog's plight, and two officers put the dog on a stretcher and took him down, with me  alongside, to the AMC.I was so impressed I sent a letter  of commendation to their c.o and to the Mayor.They saved Big Jim's life. Several years later, as I was returning from an assignment in Senegal, with a little dog, Djinna , I arrived  at Customs, but  was unable to find her rabies certificate, without which she might have been quarantined or worse. The p,o present, sensing my distress, said, ""That's alright buddy, I like dogs better than people anyway,"" and waved me through. Police officers don't have a heart,or lack compassion? Not where I come from! I unequivocally disagree with the majority of ur commenters.  ",-0.1423
74,"It seems the wealthy Americans have devolved into the cruelest of species.  Shame on you and your idea of recreation.  Forget the trickle down economic arguments -- this is big business at its worst -- supported by those who could actually make a positive difference in our world.  Enjoy your dead animals on the wall of your estate.  I don't think many would admire your lifestyle and like the base decadence that it is, let's hope it ends soon.  ",-0.1531
75,Whiners. I grew up with the Lions.,-0.1531
76,"It is unfathomable how people can think that humans will be immune from the damage we are doing to animals and the environment.  I presume people do think that or they would be much more worried about the environment than they apparently are.  Even if there were some technological partial fixes, chances are they would take money and resources and would cause more damage and would not be available to the masses.<br/><br/>This is the cost of unrestrained capitalism: our entire planet.  But it's not just the death of things that is tragic.  It is heartbreaking just losing the natural beauty and diversity that we grew up with.",-0.1723
77,"Every instance cited highlights inescapable death. We all go, no one gets out alive and it is past time by at least several millennia that we simply faced that fact. If we devoted our energies to making life better for all of us who are in this planetary boat rather than dwelling on the inevitable we all might enjoy the little, but only time we have sailing with the wind instead of beating against it.",-0.2144
78,"This is a perverted twist of the history,<br/>they are risking their lives and the lives of their loved ones to get INTO the country of the holocaust.",-0.2263
79,And where are the moths? No more do they swarm around a light at night. Birds are surely starving.,-0.2732
80,"After all the unconscionable horror Mr Bolton and his ilk have wrought  to the United States and the world, why is he still posting in the Times?<br/>If we still have to listen to what he will say, shouldn't he first be remaindered to Guantanamo Bay?",-0.3094
81,"I sympathize with the vegan cause and think that even if just some of us practice veganism it might make a dent in the overconsumption of meat we currently face. The vegan stance of empathy towards other creatures is admirable and much needed. However, we can never survive while keeping ourselves innocent of the suffering and death of other creatures. Agriculture cannot be practiced without destroying the habitats and lives of many animals and plants. Their suffering should matter too, and yet eating only plants does not preclude it.<br/>Having said that, I believe we should try to minimize such suffering (move away from the horrors of industrial farming) and greatly reduce meat consumption, both out of empathy and concern for our own health. It also behooves us to be aware of the price paid by creatures for our nourishment. There used to be rituals for that, like giving thanks to God for the food on our plates, or praying to the spirit of the bison just killed. We should also remember that one day we will become food for others ourselves.",-0.3129
82,"There are millions of people out there worried to death about the outcome of this case and trying to reassure their children and other loved ones that the Supreme Court will do the right thing and not take away their access to health care because of a drafting error.  Even if the Supreme Court rules against King, the anguish that the lawsuit has brought to many won't simply vanish, now that they know that opponents of the ACA will go to any lengths, including using people who apparently have no standing, to deprive them of their access to health care.  All to stick it to a president who has access to healthcare and will continue to do so as long as he lives.  Mr. King should be very ashamed of himself for allowing himself to be used in this manner.  A tiny bit of empathy would truly go a long way here.  Sadly there is none.",-0.3167
83,"Mr Nzou,an animal that kills humans is because we are the ones who invaded their habitat.Besides they are the""ANIMALS"" we are suppose to be sentient beings,with a brain and an intelligence,they kill by instinct,to survive or to protect their neck of the woods, we do it to display a trophy,to feel superior,and arrogant.You in your country can take measure to protect yourselves,so your path and the lion's,do not cross.Do the best you can,and good luck with a leader such as yours you going to need it..",-0.3544
84,Greed has no empathy and no loyalty. It exists only to serve itself and nothing else.,-0.3818
85,"'And they rule our world'; heavy way to end the article. I like the real, sincere, darkness in Krugman's voice: we're all going down.<br/>I don't think we can celebrate greed and it's great concentrations of money without feeling it's poisonous consequences: man's inhumanity to man. If lucre's allure is why we're here, then we are doomed. If we promote and lobby for billionaires and their twisted self-interests, we live in a hellish state.<br/>The real 'bad idea'? We can run society with corporations and modern pharaohs in charge, wage-slaves pushing the stones of our pyramids and love and equality belittled as just excuses made for poor, lazy people. ",-0.3964
86,"I suppose the answer is not to leave this miserable white world to itself, go off and hide and thrive in some mountain fastness like the heroes of Atlas Shrugged – John Galt, Francisco D’Anconia, Midas Mulligan and the rest.  That band of producers and geniuses had long been bled by the government and its fed and slaughtered sheep, the citizenry.  Finally they stopped cooperating, shrugged off their chains, disappeared, until the world caved to the truth: Freedom.  Leave us alone.  It’s only a novel.  The more mundane need is for parents to deal with their pain in themselves, in therapy, in honesty, and not send it into their children to become disorder and hatred.",-0.4023
87,"Frankly I don't see any difference between the attitude that says 'so what if it's a NP and this is prohibited' and the same thing being said by someone who wants to hunt, log or mine there too.   Same arrogance, same attitude and nothing to admire.",-0.4255
88,"As the son of two Holocaust survivors from Berlin-Charlottenburg, I utterly condemn your reply, so full of assumptions.",-0.4391
89,Texas recently banned the trade of shark fins.<br/><br/>Texans have an affinity for ravenous predators? Who knew?,-0.5204
