,comments,scores
10,"A few decades ago a couple who were marriage counselers wrote a best sellling book called ""Open Marriage"" championing adultery which they claimed would save a marriage.<br/><br/>Ten years later they wrote another best selling book titled ""The New Fidelity"" reversing their opinion on how to save a marriage.<br/><br/>They ruined thousands of marriages with their first erroneous conclusion that adultery was beneficial to a marriage.<br/><br/>A marriage not based on mutual respect and without a spiritual goal of raising children to be decent human beings will never succeed in the long run.",0.9439
11,"Same sex marriage was a huge step forward for LGBT rights, but we still need formal recognition of sexual orientation and gender identity as classes protected against discrimination in the Civil Rights Act. Just like religion.<br/><br/>And time spent on this issue hasn't taken away from the other issues. It's not our fault we can't get the political establishment to care enough to find a solution rather than filibustering the other side any time they say anything. We need to get the baby boomers out of office, because they've ruined this nation's political discourse.",0.9292
12,"I saw a lot of myself in this article.  Like you, I would have lost it sooner if the opportunity had presented itself, but I also suspect that it's a lot better if not engaged into casually.  Maybe that's part of a mildly prudish upbringing, social ineptness, or maybe that's just how I'm wired, I dunno.  (If somebody wants to have sex early, often, and in great variety with a variety of partners, that's fine with me, it's just not me.)<br/><br/>For the record, 23, with the woman 12-yrs my senior who became my wife a couple years later.  We've been happily married 13 years now.",0.9207
13,"Because marriage is oh, so much more than the negatives you quoted. No matter what anyone says (and I'm not a blushing 20 year old bride [athough who knows if they even existed after the 1800s]), partnership, company, friendship and love trump all. Just be happy for anyone who elects marriage. I'm very glad I did.",0.9184
14,"Well, here we go with the libs painting the planned parenthood involvement in selling baby body parts as nothing more than a poor attempt by radical anti abortion proponents of untruths. So, I guess the video's are not true.<br/>Women who decide not to complete a pregnancy are getting poor advice from planned parenthood. How about adoption?<br/>And, to say the republicans don't care about the lives of the poor and disenfranchised is a flat out lie. The money that has been poured into these poor communities is nothing short of astonishing. To me it looks as if the libs have sold the poor impoverished communities a bill of goods; Baltimore,  , Chicago and many other communities have voted the libs in for 50 plus years. How's that working for everyone?<br/>The fact of the matter is that every life is precious. If u libs are so concerned with the rights of the poor and those less fortunate, where is your concern for the rights of the unborn?. I guess they have no rights...and don't tell me u r saving these unborn babies from a life of poverty etc...that's not your decision...you have no right to even say it..",0.9182
15,"My kid is on the spectrum. She would say everything was fine, perfectly fine - until it wasn't - and wasn't in a spectacularly explosive way. We're not talking average folks here who can discuss their feelings when they're ready, or keep them to themselves in a controlled manner. We're talking - explosive. The dog allows them to acknowledge that, well, yes, there IS something... and then how much they share becomes their choice. I highly doubt that they get waterboarded if they choose not to share! :) ",0.9103
16,You guys shouldn't be proud of this supreme court decision.  I still can't marry my daughter and after all two people who love each other should<br/> be able to get married.  Or do you believe only SOME people who love each other should get married?,0.8872
17,"I have not used Planned Parenthood's services. I have not had any abortions, but would have been able to, had I needed to.  I have had the usual range of reproductive health services from other providers. <br/><br/>I support PP because all women should have access to the same range of services that I have.  <br/><br/>I am particularly concerned about younger women who take for granted that all these rights and services will always be there for them.<br/><br/>We must speak up, as Ms. Pollitt says; but we also must put our money and our votes where our mouths are. <br/><br/> I intend to increase my annual donation to PP.<br/><br/> I  also intend to pay closer attention to my elected representatives responsible for their votes and speeches on this issue, and hold them accountable.  ",0.8847
18,"Am I reading what I think I am reading? Human life being created for the express purpose of being sold?  Even though this serves a consumer's most benevolent desire, and even though there is a meaningful gap between a frozen embryo unconnected to life support and a viable fetus securely on its way in a mother's womb, this still feels unsettling. The ardent desire to have a family doesn't support buying a newborn, and even though this is not at all like buying a newborn, it shows that the purity of desire to have a family and love a child is insufficient to justify commodification of human life. As a society, we  may have to draw a bright line, and soon, not on when human life begins, because surely all of us began at conception, but on when human life is deserving of the protections of citizenship (not being legally owned, destroyed, or harmed). For now, this life is suspended, and the conditions for its path to development are limited to those inside a willing human female body. I am not sure we may safely presume that will always be the case <a href=""http://www.newyorker.com/magazine/2014/11/24/print-thyself"" title=""http://www.newyorker.com/magazine/2014/11/24/print-thyself"" target=""_blank"">http://www.newyorker.com/magazine/2014/11/24/print-thyself</a>",0.8758
19,"Rohit, the reason abortion is the woman's decision is because it is HER body and HER life that is involved. SHE is pregnant. Not the father, not the government, not you. If she has the baby SHE will be responsible for taking care of it. The father might be there, or might not. He might provide care and support - or not.  God knows the Ohio legislature won't be helping raise the child, or providing health care or child care or a roof over its head. <br/><br/>The fetus is not a person. It can't live outside the mother. It in no way resembles an individual. Like it or not, until it can live outside the mother's womb it has no rights. <br/><br/>Your last 4 sentences are ridiculous and don't make any sense. Those who are pro-choice don't talk about religion; it""s the anti-choice crowd who do, as they try to impose their religious views on others.",0.8657
20,"... and if the mother has never experienced depression until she became pregnant? What about women like me, who became depressed after the child was born?<br/><br/>What kind of proof would you need to be convinced that antidepressants are NOT harmful to a fetus/baby? The article cites some pretty compelling data.",0.8604
21,"@David:  You think Republicans love liberty and limited government?  Except for 100% spying on the American people and getting themselves involved in every woman's uterus, yeah, they're for limited government.  I agree, they are hypocrites.",0.8591
22,"Your personal story is very inspiring to you. I respect that, just as I respect your right to make your own decisions on highly personal and socially divisive matters regarding reproduction.",0.8553
23,"A lot of fallacious reasoning in this column.  I won't dignify the hyperbole about 'mass feticide' with a response, but to address his main point, how is abortion rate the best metric to evaluate the success of social policy?  Of course the abortion rate is lower in red states with heavy restrictions on abortion, because it's harder to get an abortion.  The only thing that proves is that if you are determined enough you can force a higher percentage of women into carrying unwanted pregnancies.   It does not mean that family planning programs are ineffective.",0.855
24,"The example set by the U.S. Supreme Court in affirming gays' right to marry could have a positive effect worldwide: people look to this country, are greatly influenced by what goes on here.<br/> One has only to know a few gays to hear stories about their having being threatened with violence, even loss of life in certain situations.  I remember a colleague at work saying that gays should all be lined up and shot. (I hoped he was kidding but to this day am not sure).<br/>It goes back to the golden rule - the rights and freedoms we'd want for ourselves should also be there for our gay friends.",0.8537
25,"You have to understand that the abortion issue is not about abortion at all and is not a fact-based issue.  It is about garnering political support on a highly emotionally charged stance, based on an identification with 'unborn babies', which is an inherently oxymoronic and self-contradictory term and is at odds with religious history, science, ethics, and law, because the alleged concern for the well being of fetuses is used as a proxy to exert physical political power over women and their bodies, the place where the fetuses exists and are dependent on.  Such fundamental facts are completely ignored and are never discussed, but rather, blame is put on the sexual behavior of women in getting pregnant, though this clearly requires another human being of the opposite gender, who is never held to account for the procreative activity.  Any child can recognize the difference between a fetus and a baby, because the latter has been born and is an individual being.  Beyond the epistemological aspects, there is also the practical aspect of collective human behavior and what actions or policies effectively result in fewer abortions, in which the pro-life movement also appears entirely disinterested, and actively opposes.",0.8536
26,"But then there were Heidegger's choices -- fire Jews, etc. to help implement Naziism in German academe.  He was responsible for a good bit of that and associated actions. See his private journals that are now coming out for evidence of what he did and why -- not that his choices hadn't been revealed already, but his journals at least can't be claimed to be prejudiced against him, or to misunderstand his exquisitely subtle thinking.  Seneca's a good recommendation, but I think you should reconsider your second choice. Your general point is a good one, and  there are plenty of pertinent books to chose from.",0.8338
27,"African-Americans only make up about 10% of the U.S. population, even in the 1950s and 1960s. Did they not deserve coverage of their civil rights advances?<br/><br/>The advance of gay rights is more impactful than you may realize, as gays are found across all stripes of race, economic status, and religion. Even if it's only 5%, that's likely one in every 20 people you know, whether or not you even realize it.<br/><br/>So, yes, gay issues are of interest to anyone who has more than a handful of family members, friends, and co-workers.",0.8316
28,"I think you have profoundly missed not only the legal point of this argument, but its more subtle emotional nuances. Some people just don't marry... They don't...Not even if marriage boosters like you sing the Marriage Is Wonderful song all day long.  Whether by choice or by simply not having your great good luck at meeting that lovely spouse (because I am assuming you are married), they are single. But they have lives that should not have to be defended like I feel compelled to do here in the face of your insensitivity. These ARE different relationships; the point of the essay was to argue that one should not be legally valued over the other. Different does not mean better. ",0.8221
29,"This isn't just about people getting married.  It is about the institution of marriage itself.  This decision protects that institution from being held hostage by those seeking to impose their particular form of religion on others.  It prevents marriage from becoming the exclusive property of a few bigots, available only to those deemed worthy by those zealots.<br/><br/>The institution of marriage has been protected and therefore strenghtened today.  As someone only 25  years into my own marriage, I'm gratified.<br/><br/>...Andrew",0.7717
30,"Here's the thing:  My wife and I were not married for 19 years, and that was fine with us.  The fact is, if she had to go to the emergency room or deal with some legal issue, people treated me like her husband and never even questioned our relationship.  Not once has anyone asked us for a marriage license.  Now we're married for the health insurance coverage.  Again, fine with us.  But gay folks don't get the same treatment.  If they have to get married to be legally recognized as partners and be able to make decisions for each other and care for each other, so be it.  Maybe that won't be necessary some day in the future, but right now they need the proof that their relationship is legitimate.",0.7682
31,"I will be really interested in how the Supreme Court comes out on same-sex marriage.  Assuming they find a constitutional right to same sex marriage, the reasoning will be very important.  If it's a equal protection argument, the court is implicitly supporting polygamy.  (If the states can't limit marriage to one man/ one woman, what limits are they allowed to enforce?)  On the other had, if it's a sexual discrimination argument as some have proposed (Susie can marry Jack, but not Jill) that allows for same sex marriage without opening the door to polygamy. <br/><br/>But of course, the courts shouldn't even be involved.  We should have a national referendum like Ireland did. ",0.761
32,"Before Roe V. Wade politicians who voted against legalizing abortion sent their wives, daughters and mistresses to physicians to perform a safe termination.  Should abortion rights go away, we will see a return to this for the rich and back alleys for everyone else.",0.7579
33,"In China and India, and most likely to lesser extent around the world, Girls are being aborted at huge rates. Sex selection abortion. In most of the world were there is access to testing huge amounts of fetuses are aborted for defects, Downs Syndrome and so on. As testing improves more and more diseases will become detectable inter-uterine. Does society have no say in this, Is a women's right to choose so all powerful that we must allow million of potential lives to be terminated. ",0.7564
34,"Perhaps Planned Parenthood should spin off the abortion side of its operation and give it another name with separate accounting. I doubt it would satisfy the ""Life"" coalition but it would remove their money argument.<br/>   Planned Parenthood is an excellent name for most of its operation. Not sure of the numbers but my hunch is PP prevents way more abortions than it provides by a large amount.<br/> Texas is a good example of the way not to proceed. Pity the poor women caught in the Texas b s all under the misnomer ""Life"".  ",0.746
35,"You are entirely capable and entitled of choosing to remain single, or even celibate. That is a perfectly valid life choice.<br/><br/>However, relatively few people want to go through life alone. And as you get older, the ""herd thins"" as others partner up -- meaning you have fewer and fewer choices.<br/><br/>You appear in your photo to be pretty young. If so, you may already get so much male attention that it seems to you it will ALWAYS be like this -- so you can pick &amp; choose, be alone when you want and reject nice guys who ask you out -- knowing there are always more coming along later. But that will change. <br/><br/>Choose whatever you want, but think about it first. Companionship, in the end, is all we have -- unless you cherish the thought of dying alone.",0.7334
36,"As a life-long activist for LGBT rights and retired editor of an LGBT regional magazine who has been Out for more than 50 of my 70 years, I say the only reason for outing someone is if that person has been actively working against the welfare of LGBT persons. An anti-LGBT politician or preacher for example, who is secretly actively gay is fair game. Merely being a media personality does not, in itself, constitute just cause. This is especially true in a place where the consequences are likely to be tragic - Russia for example.",0.7178
37,"It's a wonderful essay, and a great program.  But there are several clues throughout the narrative that suggest that these sex workers don't have the power to make a ""different choice tomorrow,"" that they are in fact working under coercive conditions, possibly extremely coercive.  ""Can't leave the Club"". ""Just five minutes.""  Perhaps they should also be handing these women the National Human Trafficking Hotline Number.  ",0.7156
38,"Responding both to joshuren and Diana Moses: I agree with both of you for the most part. However I believe the proper word would be ""rape victim,"" as brutal as that sounds. Sex without free will is rape. There was no free will in being a slave. There may have been benefits to being chosen as Master's sex toy, such as being allowed to work in the Big House versus the fields, but choice did not come into the equation.<br/>Numerous books and films have idealized the ""relationship"" between slave masters and the slave women from whom they demanded sex, but there is little romance in this story. In some cases there may have been affection, even love, between the parties, but consent of the slave, given or not, was inconsequential. She had no choice. Which made it rape.",0.6964
39,"The demographics of married gay couples is highly revealing.  They are mostly college-educated with an average household income of $115,000.  That means this crusade for equality has mostly benefited the upper echelons of the gay population, rather than the high school educated and those struggling economically.  The gay rights movement has been effectively hijacked by the well off and the educated.  What would you expect when the Ieader of the most prominent interest group in this movement is a graduate of Harvard Law ?  I have nothing favorable to say about this. <a href=""http://www.businessinsider.com/census-data-on-gay-households-2015-6"" title=""http://www.businessinsider.com/census-data-on-gay-households-2015-6"" target=""_blank"">http://www.businessinsider.com/census-data-on-gay-households-2015-6</a>",0.6723
40,"It's a fine line between sex trafficking and prostitution. One usually involves a pimp and the other doesn't. I'd rather err on the side of caution and protect those who are being trafficked. Otherwise we go in ""whole hog"" and create unions and regulate and tax prostitution. ",0.6705
41,"By 'interrupt' you mean end (a pregnancy).  Also you're not the arbiter of how 'life changing' the decision to end a pregnancy is.  For the vast majority of women who undergo the procedure at the hands of a competent medical practitioner, it is  a tremendous relief.",0.6597
42,"Pro-life: supports living beings, opposes war, opposes death penalties, seeks to support children and struggling families so they may enter society with a chance to become productive.  This isn't what I'm hearing from the right wing. <br/><br/>Anti-abortion? Don't have one. And support birth control for all women for free if necessary.  Otherwise, plan on adopting those unwanted children.<br/><br/>There are almost no ""elective"" late term abortions. Check the facts and data. These are overwhelmingly done to save the life of the mother (who may go on to have a successful pregnancy and birth later) or to terminate a pregnancy with a non-viable fetus, one that won't live. And late term abortions are rare in themselves. Most abortions are performed in the first trimester when the embryo is tiny.",0.6478
43,"Are we conflating women's health issues with politicized religious beliefs?  You bet.  Legislators know that the US Supreme Court will uphold abortion restrictions if they're premised on protection of women's health.  So that's the basis they use. And maybe some of the restrictions could be valid, like requiring outpatient facilities performing surgical abortions to meet hospital standards.  The question is whether courts are going to be allowed to presume that almost any restriction short of outright prohibition is based on concern about women's health rather than legislative adherence to the quasi-religious belief that life begins at the moment of conception.      ",0.6461
44,Walker is an extremist who has a great smile and a moderate temperament.<br/><br/>He is:<br/>pro-pollution<br/>pro-discrimination<br/>pro- gun ownership for everyone including the mentally ill<br/>pro-tax havens<br/>pro-rapist<br/>pro- his religion in the public square.<br/>pro- infrastructure decay<br/>pro-outsourcing of jobs<br/><br/>He is dangerouss.,0.6369
45,"Thousands of years of what the notion of marriage is, i.e., a male and a female, changed, at least in the US, by a bunch guys in black robes, whose power exists only if the citizens follow in lockstep, or if not, punished--caned, whipped, fined, or jailed.  That goes for the states too. <br/><br/>Not sure that will be so easy, but the concept, if they are truly reordering the social order, is to leave out the ""same-sex"" in marriage because that implies there is a true marriage and a fake new one that needs modification.  <br/><br/>Let's get on that mass-media editors, flacks, and propagandists and fix it, so ""marriage"" can mean just about whatever a person chooses it to mean.  That is the goal, right? ",0.615
46,"Excellent news and very exciting, but with the caveat that in 29 states, being LGBT is still grounds for being fired from one's job and/or discriminated against in housing. While elated, I also expect a significant backlash from opponents. <br/><br/>The religious right saw this coming, which is why it already started trying to whittle away the benefits of legalized marriage by trumping up supposed threats to ""religious freedom."" <br/><br/>We may also see an uptick in hate crimes against LGBT people, so it's important that we be vigilant.",0.6142
47,"Meanwhile, the feds are focused on shutting down Rentboy.com, a site where consenting adults engage in prostitution. We know where our nation's priorities lie.",0.6124
48,"I'd also like to thank Gavin Newsom.  When he let gay couples get married in San Francisco, I think he helped get us started on the path that led us to this day.",0.6124
49,"Yet, where are you when two parties implicitly agree in an employment deal and the state presumes a seat at the table outlining minimum wage?  Where is your libertarianism when a baker and a potential customer disagree on the former preparing a wedding cake for the latter?  OR is it ONLY in the bedroom that the government may not intrude?  So... if one does one's hiring for one's company in the bedroom the state will not intrude in the private arrangements of two individuals?  ",0.6072
50,Suppose the bill were phrased differently to avoid discrimination.  What would you think of a bill that specified that only children shown to be free of any chromosomal abnormalities could be aborted.  Would you support it?,0.5859
51,"What's your problem?  Stop whining.<br/><br/>• I am 33 and free of medical issues. But because my partner and I are not legally married – six weeks pregnant with a 5-month-old baby at home [and using no contraceptive or having unprotected sex?].<br/><br/>• I felt some relief knowing that I had a clear ticket out.<br/>You wanted to shirk YOUR responsibility for YOUR pregnancy, whether deliberate or due to carelessness.<br/><br/>• Still, I balked at the realization that I had to request permission. (?)<br/>• I had no control, no privacy and no anonymity over this intimate, difficult matter pertaining strictly to my own body. The idea that anyone but me had the power to decide my family’s fate and mine was harrowing.<br/><br/>You did, as much as with your gynecologist; like you had the ""choice"" to become pregnant. You went before a panel of two doctors and a social worker, not reality TV. Were you 'outed' by the panel?<br/><br/>• the law does not recognize a woman’s right to make her own choice?<br/>It does.<br/>• 98% of abortion requests are approved.<br/>Seems like an innocuous bureaucratic procedure, a public health measure.<br/><br/>Come to America. Subject yourself to the ""Choice"" wars. Go back home and be thankful that ""religious fundamentalists in Israel aren’t particularly vocal on the issue""; that ""Jewish law actually permits abortion...because a fetus is not considered an autonomous entity""; that ""Israel’s leaders do not have to contend with radical anti-abortion groups the way the American government does.""<br/><br/>Count your blessings!",0.5699
52,"So, in your opinion, he is free to make a personal choice to be a drug dealer?<br/><br/>I don't think so!",0.5562
53,"So, if 1 million unwanted pregnancies results in 345,000 abortions (as cited in the article), what does Planned Parenthood do to reduce the abortion ""choice"" vs adoption or just keeping the baby and raising it like every other person who had a baby whether ""by choice"" or not?  Apparently, not much.  The counseling provided by Planned Parenthood prior to abortion seems to be doing very little if anything to make adoption a more common choice.  Here, read for yourself.  The statistics line up quite nicely.  <a href=""http://dailysignal.com/2013/01/09/planned-parenthood-sets-record-for-abortions-and-government-funding/"" title=""http://dailysignal.com/2013/01/09/planned-parenthood-sets-record-for-abortions-and-government-funding/"" target=""_blank"">http://dailysignal.com/2013/01/09/planned-parenthood-sets-record-for-abo...</a>",0.5468
54,"There are a couple of other principles, not codified in the Bill of Rights, but crucial to the functioning of a free society:  the right to swing your fist ends where my nose begins, and if you insist on poking the bear, don't be surprised when it rips your arms off.",0.5348
55,"I have dated a few married men, mostly out of convenience. I wanted sex and fun not a relationship. It is not my job to keep his marriage intact and the woman in the letter should tell the same to anyone accusing her. She didn't break any vows, he did.",0.5267
56,"Let's not forget that some of these pro-life folks were not above killing doctors and clinic workers.  The campaign continues to harass and intimidate private providers of abortion services, by mailings, by websites, by sidewalk picketing.  Many private doctors choose to work part time at Planned Parenthood, which can provide them the protection they need to take care of women.  ",0.5239
57,"@Rohit: By doing the right thing, we can at least give people (and their families) a longer time to enjoy life, before that ""when"" comes along.",0.4939
58,"@ACW: that is provably ridiculous.<br/><br/>First off, when women did back alley abortions and coat hangers and the like, there was a huge social stigma about unwed pregnancy -- it was shameful, it was immoral, it would get you thrown out of your family home, etc. Today, it is not only NOT immoral, it is the norm -- even in the most conservative parts of the nation.<br/><br/>There is no reason to use a coat hanger or back alley, when it is 100% normal and accepted.<br/><br/>For the rest of those who just don't want a baby -- there is RU 486, which can be had by mail and used without a doctor, and is quite safe and very effective. <br/><br/>There is also Plan B (yes, I know how it works and it's not an abortifacient) which you can get cheaply at every pharmacy, even girls as young as 9 or 10.<br/><br/>So in fact, that is distorted hyperbole. We already do a million legal abortions, each and every year, and a good many of them apparently on late term babies (HEALTHY late term babies) and on healthy women, so that their fetuses can be sold for body parts and experiments.",0.4878
59,Your personal beliefs and life decisions regarding this divisive issue should of course be respected by others.,0.4767
60,"I think that you and many others would be surprised if you knew how certain communities, which are not generally associated with the pro-life crowd, feel about the presence of Planned Parenthood amongst them.",0.4588
61,"Good Lord.  Follow the money - the Times' reporters, even under current reduced circumstances, should be able to see who's involved: ALEC -- ""Deconstructing the Constitution, one state at a time""<br/><br/><a href=""http://www.theguardian.com/world/2015/jul/24/planned-parenthood-sting-david-daleiden-hero-welcome"" title=""http://www.theguardian.com/world/2015/jul/24/planned-parenthood-sting-david-daleiden-hero-welcome"" target=""_blank"">http://www.theguardian.com/world/2015/jul/24/planned-parenthood-sting-da...</a>",0.4404
62,This is your choice. You may be lucky.,0.4215
63,"Douthat doesn't think there is a correlation between greater access to birth control and fewer abortions. However 2 recent programs, in St. Louis and Colorado, gave free, long-acting contraceptives to poor women, and the results in both cases were many fewer unwanted pregnancies, and fewer abortions.<br/><br/>Unfortunately, although maybe not surprisingly, these programs are ""controversial"" due to the objections of the conservative right. <br/><br/>The anti-choice crowd, especially the religious right, doesn't want the most effective forms of birth control to be free or easily available. However evil they feel abortion is, they refuse to support the best way to prevent it. <br/><br/>Irrational, illogical, hypocritical, mean, and just plain stupid. ",0.4182
64,the only way to do this is legalization. Are you in favor of legalizing canabis? ,0.4019
65,There are only two parties involved if the pregnant woman is married. ,0.4019
66,"An abortion is 'necessary', if a woman doesn't want to have a child.  There are many reasons that women chose to abort.  Child support is (only) one of them.",0.3565
67,This means making birth control easily available.  How exactly do you get the current ruling class to get off their high horse about sex and acknowledge this?,0.34
68,"""tell strangers you want them to perform sex acts on you""????<br/><br/>Where did that come from?  How about a link to that (made-up) quote?",0.3094
69,"It was always going to be hard for the court to shut down gay marriage without it being overly religious. Marriage is a contract. Some of the justices so bent on the trueness of the Constition from hundreds of years ago forget the only reason this country works is separation of church and state.<br/>I think Roberts backed the ACA because he, himself, either wouldn't qualify for a private policy or would be bled with a high premium had he not had federal health insurance. I highly doubt any of near 80 year olds would qualify for health insurance in the ""fair market"" if it weren't for Medicare.<br/>So, I think both decisions were personal. They obviously have peers that wouldn't qualify for insurance and they obviously now know gay people. Best thing gays ever did was come out and have a voice.<br/>We still have a long way to go on women and minorities and their decisions along with Citizens United are downright shameful. Abortions are rare, contrary to the rabble rousers. Planned Parenthood supplies so many needed sources for poor women and teens. Pap Smears, breast exams, affordable birth control, blood pressure checks and all around health care.<br/>Citizens United is an abject failure and all those on the bench know it by how it has played out. Yet, they gut voting. It was the one equalizer to ALEC and ten billionaires pulling the levers at the ballot. So much for life terms making them exempt to corruption. How are all PACs working out for you, Kennedy?",0.2975
70,"""sex has been detached both from procreation and from love, it stands on its own these days""<br/><br/>Nothing new under the sun. Sex has always been as it is now: a highly complex, varied, ungovernable, personal and cultural expression. Nothing has become ""detached"" that wasn't already detached like since forever.",0.2709
