,comments,scores
10,"I made a reservation some two months in advance to hold my law firm's holiday luncheon party last December at my favorite up scale restaurant in Del Mar California. Fifteen of us were to attend. Our firm has had several holiday luncheons there in the past,and I'm a well know ""regular"" at the restaurant,having dined there countless times over the past twenty years. Nevertheless,two days before the luncheon,I got a call from the restaurant canceling the reservation because a ""larger party"" wanted the space! The next time I ate there which was much later,I reminded my waiter of what had happened,and I was given a complimentary dessert. ",0.9523
11,Love this recipe! Easy and great for summer! I usually add a veg (baby spinach or asparagus) and shrimp to make it a complete meal... Everyone I've cooked it for loves it too!,0.9499
12,"I used a store bought crust, but it still was delicious. The best part beyond the taste, it was easy.",0.9493
13,"I second the endorsement of Atlantis -- it is also the most consistently good wine from Santorini that I have tried, and the price is fantastic (here in Baltimore/DC area I have bought it for $12).  Galavas is regularly available in large liquor stores (especially those serving ""ethnic"" markets in the East coast), and the 2013 is good (2011 was fantastic, 2012 a substantial step down).",0.949
14,"I do not see the problem.  Japan has always protected rice and everyone should respect that.  Rice is their lifeblood and with a limited amount of land they cannot afford to have any riceland lost to foreign competition.  A full compliment of riceland is their national asset for survival if they ever have an embargo on rice for some unforeseen circumstance.<br/><br/>As for the other countries that have their sticking point based on a national interest, I would accept it.  Surprisingly, we may get our sticking points also.",0.9473
15,"Looks like Professor Alexander may be angling for a nice grant from the Koch Foundation: Good luck with that doc, this column smells ripe enough to attract some .01% flies willing to lay some eggs if for no other reason that it appears to successfully incorporate elements of all three kinds of bullsh*t Stewart identifies at <a href=""http://tinyurl.com/oba7w9k"" title=""http://tinyurl.com/oba7w9k"" target=""_blank"">http://tinyurl.com/oba7w9k</a>",0.9451
16,"""Sorry Bob, but I didn't evolve as an omnivore to the top of the biologic food-chain to live in moral superiority on a diet of soybeans and almond milk.""<br/><br/>You make it sound like something that YOU accomplished. Don't pat yourself on the back too hard for simply being born, friend.",0.9428
17,I am sure it is delicious I will try it.  Please note that many South American countries eat guacamole or avocado as a sweet treat by adding sugar to it.<br/><br/>I have made guacamole mixed with edamame and wasabi<br/><br/>in the end it is what you like <br/><br/>I prefer it plain with salt and lemon juice on a piece of toast.,0.9382
18,"I have warmed up those beans in the morning and over medium eggs on top. I tell you........ This is the way heaven makes breakfast and sometimes throw in some corn beef hash. I like my hash crispy on the outside and moist in the middle. Get away from me woman! I don't have time to play right now, I am enjoying life",0.9299
19,"""Small Plates""<br/>Most little kids are known for being blunt and straightforward, simply because they do not know any better. So, when The New York Times treated six second graders to a seven-course tasting menu at Daniel -- where the price is around $220 per person --  I expected nothing less of their honesty. The video starts off with the six adorable kids strolling down the street in front of the restaurant Daniel in New York City. While the boys have no problems getting in the revolving door, the girls giggle that the boys were supposed to wait for them as they are left behind. Once they are all inside, the waiter leads the youngsters to a table set for 6 people. Then chef Daniel Boulud then comes out and introduces the school kids to his restaurant. As each of the seven plates are brought out to the children, they all have different reactions. One second-grader, Amira, compares her squash ravioli to ‘soap’, and another, Rohan, says his caviar looks like ‘a little forest’. These little statements garnered a laugh from me. Towards the end, chef Boulud and his waiters bring each of the kids a chef’s hat with different symbols on each front and the course they’d all been waiting for, dessert. Plentiful giggles fill the atmosphere in the restaurant as the kids dig into their Fraises et Coquelicots and Velours D’Abricots. The video ends with second grader Maya initiating a toast. As kids all clink their glasses together and smile I realize how cute children can be.",0.9296
20,"I read ""A Walk in the Woods"" before I ventured out to spend 3 days and 30 miles on the A-Trail with my son who was attempting the whole thing. The book didn't dissuade me from the outing; however, once I started, got rained on for half the time and ate dehydrated awfulness out of a pouch, I was ready for a hot shower and a good meal. Somehow, my son managed to survive the whole 2200 mile journey from Georgia to Maine! Anyone who accomplishes this feat is my hero. And yes, he did see a few bears along the way.",0.9286
21,"I don't mind the color-coded notebooks. I get that they are by subject and I'm doing my best to cooperate with that. I just can't find a bleeding yellow one anywhere! I bought an orange as a backup, but we don't start school until after Labor Day, so my quest continues....  Honestly I feel very fortunate that the expense for all the supplies is something my family can easily afford and all I really have to complain about is the headache of tracking everything down. And I understand that there are families who wont' be able to afford supplies for their own kids, so I'm totally fine with adding to the communal property of pencils and markers and glue sticks, etc. It's just such a PROCESS every August to try to get it all roped down. ",0.9283
22,"When I tended bar in Sag Harbor in the 80's he used to come in and have a drink before dinner, great tipper, great ballplayer and a great guy.",0.9231
23,"I used frozen sweet corn--not cooked, just thawed--since local fresh is not available yet.  And, halved grape tomatoes (same reason as corn), and did half basil and half mint.  I let flavors meld at room temp for a couple hours with the olive oil, then added the feta before serving.  Perfect and easy--guest loved it!",0.9215
24,"""...you make croissants with butter and you use half-and-half...in your coffee...misinformed people told us that Crisco is better than lard, margarine is better than butter, partially hydrogenated soybean oil is better than olive oil...""<br/><br/>It is a long and hallowed tradition of American business leaders to convince people that buying eating some cheaper fake product is better than eating a more expensive real product, made all the easier because most Americans live by the motto, ""Faster, better, cheaper.""<br/><br/>And if butter, half-and-half and olive oil seem too expensive, it's because most Americans eat far too most of these products, which is a health risk all by itself.",0.9201
25,"If you have your own garden, it is really easy to blanch and freeze your own corn. There are tools that make stripping off the kernels really easy, with even the option to ""milk"" the kernels as you strip, so you can make creamed corn in the middle of the winter. I am cooking this recipe now and don't doubt that I will be making it this winter. (We grow our own chard in an attached greenhouse. Chard is the best for tolerating extremes of heat and cold.)",0.9169
26,Surprisingly sweet. Perfect for kids. We made it without cheese or breadcrumbs - and it was still fantastic.,0.91
27,"I would agree that genetics plays a part, but ultimately it's our culture &amp; lifestyle that has created this epidemic.<br/><br/>Evolution takes a very long time, so genetically we're wired identically to our European, African or South American ancestors, all of whom aren't experiencing the same level of obesity epidemic we have here in North America.<br/><br/>This brings us back to lifestyle.  Westerner's consume the highest percentage of Processed food on the planet.  We just don't eat right, and we're setup for failure before we even hit the age of 18.  We consume high calorie, sugary cereals for breakfast - we're given things like fruit snacks, fruit roll ups, chocolate covered granola bars (all calorie laden) in our lunches for school.  There's vending machines in schools - fries are served as sides over salads, and fresh fruit options cost a ton of money (versus, say a muffin).<br/><br/>Cereal can have 200 - 400 calories per cup.  Coffees, 150 - 300 depending on your choice.  Granola &amp; Cereal bars, which we perceive as healthy choices (200 Calories, Nature Valley bars can have 50 grams of fat in them).<br/><br/>We've all opted for convenience over health, and we're paying for it.<br/><br/>Where this gets concerning is when you attempt to eat healthier, and you start to realize how hard that truly is on this side of the world.  Our countries cater towards convenience, not health.  It's time we start addressing the root cause of this issue, and it's rooted in our lifestyles.",0.9062
28,"We were pleased with this recipe. It's also a great way to use all those zucchini and tomatos in the garden this time of year. Adding the avocado, as suggested below, is a great idea. We'll make this again.",0.9022
29,This recipe works! It's very tasty and I don't feel guilty eating it. I grate the corn over a cookie sheet and saute a hot green pepper with the onion. This time of year we have so much fresh corn and this is a great way to serve it as an accompaniment to a nice dinner.,0.9022
30,"Serious Eats was a seriously wonderful food site with excellent restaurant reviews by Mr' Levine and Mr. Falkenberg, reviews of neighborhoods with tons of food porn, well researched ""the best of"" articles on topics like Chinese wonton soup, pork buns, pumpkin pie and the like. Then there was Kenji Lopez-Alt and his obsessively researched recipes.<br/>There were no snarky articles, no inside restaurant gossip and no last minute reservation guide. The website was just about food in the five boroughs and it was exceedingly well done.<br/>All of that fell apart about a year ago when Serious Eats announced a ""change"". Gone were Mr. Levine's and Falkenberg's reviews and gone was almost everything else. I really miss the old serious eats and I miss Mr. Levine. I hope that the new owners can recreate the hole that it was left in the NY food scene.",0.8913
31,"This is my favorite last minute dinner idea. I always have this stuff on hand, its great for using up odds and ends and so simple you don't even really need the recipe after a while. Delish!",0.8908
32,"Very nice using zucchini, and drained goat yogurt is a good substitution for the cow yogurt, along with manchego instead of parmesan.  Can't eat cow dairy but tolerates goat dairy very well.  Dill and mint is lovely together in this egg entree.",0.8894
33,"This recipe is wonderful, with a lovely depth of flavor, made with either chicken thighs or breasts, as long as they are on the bone.  The ground almonds give a much better texture to the sauce than the finely chopped ones do.",0.886
34,"Quite simple, with excellent directions. Definitely a recipe that benefits starkly from high-quality ingredients.<br/><br/>Goes well with fried lemons.",0.885
35,"Ala the cutting remark ""He's not a has-been, he's a ""never was"".<br/>    But is the explanation for HON (19 across) as the answer to ""Cookie or pumpkin"", the possibility that they are all terms of endearment? I've heard ""pumpkin"" used aa a sincere term of endearment, but ""cookie""? That's like ""toots"" which is almost always flippant or condescending. Or am I way off, and HON is a brownish color, or something like that?",0.8844
36,"Inspired by your presentation and recipe, a buckle was made this Saturday afternoon, by a person who declines to be named. The fruit ingredients were raspberries and blackberries, no cherries being available at food markets. The result is delicious, even though I thought that the whole would be less soft. Perhaps it would become harder after it has been in the refrigerator.<br/><br/>The buckle's texture seems to be able to accept cognac or something similar. I wonder again whether such additions would improve the product? ",0.8807
37,Sorry Litegal - this was sublime. Followed cobbler recipe exactly - and thought it was very weird that I was pouring smooth batter into a vat of butter. Baked cobbler was kind of spongy but had magnificent buttery flavor. Changed sauce. Looked like jam recipe (make strawberry every June) so used 1/2 jar of homemade jam in food processor with 1/2 pint of blueberries and then put resulting mix into pyrex jar in micro for 1.5 minutes to heat. Served slices and let guests put sauce and cream on top.,0.8794
38,This was very good and easy.  We added some Guava that someone gave us to the salsa and it was delicious with pan seared swordfish.,0.8766
39,"I have two other very similar recipes for zucchini fritters with feta, but they both use flour as a binder. I liked that this one used bread crumbs and I used panko that I had in the pantry. I used 4 large zucchini, which yielded 8 large fritters and I fried them in much less olive oil on medium high heat, 4 minutes per side. Served with tzatziki (Greek yogurt, garlic and cucumber sauce) on the side. Delicious!",0.8762
40,"I love to floss, too! :))  It feels like it's massaging my gums and doing something good for them.",0.8718
41,"I believe writing that Leah Chase ""is the most important Creole chefs in the country"" counts.  Did you read the entire article? Of course she counts and WAS counted.  What a wonderful chef and enlightenment to our world of great restaurants she is.",0.8718
42,"I love steak, I love it grilled (brown, not black).  I have a good one every month or so (to keep my beef consumption moderate).  But I have to wonder at this method of grilling.  A steak cooked in this way, directly on coals, will have a ""charred"" (or black), exterior full of free radicals.  These have been demonstrated by medical science to be involved in greatly heightened risk of triggering cancers.<br/><br/>Sorry for the Debbie Downer routine, but we can't un-know what we know just to pursue some romantic taste experience.",0.8566
43,"We love this dish. Made it 5 or 6 times already. It does taste better the next day, left-over. Be sure to serve with rice.",0.8555
44,"This is the second time making this recipe and it was even better this time.  I put the chicken, potatoes and leeks on the bed of arugula and dill, and sprinkled the whole thing with the o.o. and lemon, and served the yogurt/garlic mixture on the side.  It was a total winner at our dinner party. Can't wait to do it again.",0.8555
45,"I loved Sam Sifton's  wording today in the email that featured this recipe, it says ""Do you need a Birthday Cake today?"" and I thought to myself, why yes I do, because it's MY birthday (but I'm not going to make it for myself). It gave me a smile, though!",0.8553
46,"The microwave oven basically does this by using the water molecules in the food to do the cooking. Artichokes, for example, can be cooked in the microwave and actually taste better than those boiled (as described in the article). As we all know, microwaving isn't a great substitute for al cooking methods, but it can be used in place of traditional boiling for many foods.<br/><br/>I live in an area where a huge new desal plant is nearly complete. Yes, it will give us more water (roughly 7% of the county's needs), but that water will be very pricey, and the process itself is very energy intensive.",0.8553
47,"Delicious - and, to me, better than the traditional because it is not greasy.<br/>BUT - the sausage takes more than 8-10 minutes to cook - more like 25 minutes for me",0.8553
48,"I store mine in a plastic container within easy reach on my countertop. If you need to refrigerate, you need to tweak the recipe so it doesn't last so long.<br/><br/>My recipe is a bit different, but based on proportions, I agree this would be way too sweet for me.",0.85
49,"I am over 50 and lost 35 lbs by cutting carbs to 50-80gm/day and sugar to 10g/day. The real key, however, is first finding 5-6 different vegetable recipes for dinner that are both tasty and easy to make. Examples include roasted brussels sprouts with a little olive oil spray and balsamic vinegar, or steamed string beans sprinkled with a little Whole Foods Sesame Seed - Ginger spice blend. (Salads are not included because I don’t like them and they are too much work.) Most dinners for our family are now composed of some type of meat or fish and one of these vegetable recipes. Potatoes or pasta are once a week only. (My spouse has also lost 20 lbs.)   In addition - there are low carb wraps, such as Tumaro's, that have been a godsend in making low carb lunches. Unlike past diets, I have not been hungry. Again though, it’s the half dozen quick and tasty veggie recipes that really make the low carb diet work for our family. Having my teenage son ask if he can finish off the brussels sprouts with his third helping is as rewarding as being able to fit into the jeans I haven’t worn since he was born. Well….almost as rewarding.",0.8442
50,"This recipe is from the River Cafe Easy Cookbook.  I worked at the Cafe and made this many times.  Please make sure to credit the creator when ""borrowing"" material.",0.8442
51,"You touched only the tip of an iceberg for me.  I am that global optimist...the one who experiments...much to the dismay of my French friends!  I have always wanted to take a serious herb seminar to understand how they interact with another.  I've produced my equal share of catastrophes as well as surprisingly tasty outcomes, but they were all from flying blind.<br/>Besides understanding taste combinations, knowing healing and nutritional attributes would be wonderful.  I have looked in many places and never found such seminar.",0.8439
52,"The insert piece entitled ""Your contribution  to the california drought"" is a little misleading.<br/><br/>Yes all those food items require that much water BUT not everyone buys all those and some can be bought from elsewhere.<br/>Example, the milk, eggs, beef, apples, beets, cabbage, spinach, squash, chard I use are grown in Connecticut.<br/>Pork and beef also come from the midwest.<br/>Off season tomatoes and melon I buy come from mexico, grapes from chile.<br/>Carrots in my frig right now are from Arizona.<br/><br/>This insert tries to make all Americans responsible for the overuse of water in California.<br/><br/>Almonds, so thirsty, BUT 70% (grown in Texas as well as California)are sent to Asia<br/><br/>So while I may contribute some to the water over use , trade is probably the biggest culprit.  According to the USDA:<br/>""U.S. exports of consumer-oriented products inculding high-value products (HVP)- such as dairy products,meats, poultry, live animals, oilseed meals, vegetable oils, fruits, vegetables, and beverages-showed steady growth""<br/><br/>Farmers like Mr Hundal can afford to spend close to $1,000,000 to drill wells so they can make fortunes shipping what they raise to China or to simplfy things, they make big bucks exporting US water, while others have to do without.<br/><br/>Ah America -Land of the free-wheeling, home of the greedy.",0.8381
53,"The insert piece entitled ""Your contribution  to the california drought"" is a little misleading.<br/><br/>Yes all those food items require that much water BUT not everyone buys all those and some can be bought from elsewhere.<br/>Example, the milk, eggs, beef, apples, beets, cabbage, spinach, squash, chard I use are grown in Connecticut.<br/>Pork and beef also come from the midwest.<br/>Off season tomatoes and melon I buy come from mexico, grapes from chile.<br/>Carrots in my frig right now are from Arizona.<br/><br/>This insert tries to make all Americans responsible for the overuse of water in California.<br/><br/>Almonds, so thirsty, BUT 70% (grown in Texas as well as California)are sent to Asia<br/><br/>So while I may contribute some to the water over use , trade is probably the biggest culprit.  According to the USDA:<br/>""U.S. exports of consumer-oriented products inculding high-value products (HVP)- such as dairy products,meats, poultry, live animals, oilseed meals, vegetable oils, fruits, vegetables, and beverages-showed steady growth""<br/><br/>Farmers like Mr Hundal can afford to spend close to $1,000,000 to drill wells so they can make fortunes shipping what they raise to China or to simplfy things, they make big bucks exporting US water, while others have to do without.<br/><br/>Ah America -Land of the free-wheeling, home of the greedy.",0.8381
54,"Included in the category of ""best meal ever"" would also have to be a couple of sausage biscuits,"" heavy on the onions,"" from BURGER KING,  to which one can add, on returning home, a sliver mot two of cheddar cheese washed down with a senior coffee or two, and for desert, one of BK'S delicious chocolate chip cookies(two for a dollar). And the service is always polite, professional and never condescending. ",0.836
55,"I make a smoothie Monday thru Friday, love using fresh mango's and add a tablespoon of Chia seeds for the Omega 3's! This will also keep well for one day so you can make 2 at once.",0.8356
56,"Seems like a better alternative is to acquire a taste for unsweetened beverages. Black tea with a splash of low fat milk anyone? An herbal tea is tasty and refreshing too! The other down side to carbonated cola beverages which I did not see mentioned yet in these comments is that they contain phosphoric acid which can lead to bone loss and osteoporosis. So a glass of sparkling water with a slice of lemon or lime may be a good alternative to quench your thirst. Of course, a small glass of beer or white wine goes down rather well too.",0.8297
57,"If a real accountant cooked the books the way academics and central bankers do, they'd find themselves in jail.<br/><br/>Only an academic could come up with a formula for calculating inflation without including the cost of housing, food, energy, and health care -- to wit: the things the common man spends most of his money on.<br/><br/>But I say, ""Believe your own lying eyes.""  If your rent is not going up faster than your pay, and you're happy with the price of orange juice and cereal in their shrunken containers, then by all means throw in with Krugman.  If, on the other hand, you can see reality for what it is, i.e., the product of deliberate asset inflation by the central bank, then take what he argues with a grain of salt.",0.8074
58,"Since I was in a kitchen not camping, had to use conventional oven.  Worked even though used regular 9"" cake pan.  Did use a cast iron Dutch oven lid to cover.  Had to cook longer.  Good, though odd--never ""puffed"" and stayed damp on bottom.  Would be best to use day of baking.",0.7964
59,These were fabulous. We've made coconut macaroons for years and these were a wonderful change.,0.7964
60,"This recipe worked fantastically with skinless, boneless thighs and the substitution of red pepper flakes instead of a fresh, hot pepper. I also soaked the diced pineapple in a little extra rum beforehand. Definitely another ""keeper"" recipe from Melissa Clark! thank you!",0.7955
61,"I used regular coffee, which tasted delicious.  Also substituted some water and lemon juice for the apple cider, since I'm living in Italy and apple cider is not available.  So much better than the sugary, fake-tasting sauces on the shelves.",0.7832
62,"Water with sliced lemon is an excellent hydrator, and really serms to curb an overly ambitious appetite.",0.7783
63,"Delicious and easy. No need to strain when using the Vitamix. I did seed the cucumber (it was overgrown). Since I like the crunch of the vegetable chunks, tonight I will garnish with diced tomato and cucumber.",0.7717
64,"I started seeing a great nutritionist and have lost 40 lbs in a little over a years.  She gave me the big rules the first session.<br/><br/>1.  Eat less<br/>2.  Don't eat unless you are hungry<br/>3.  You aren't hungry unless your stomach is rumbling<br/><br/>Rule 3 is the hardest and I do break it.  But 1 and 2 are important.  Of course there are a lot of decisions to be made about which foods you choose to eat.  However, eating less is the key.<br/><br/>I used to be in advertising and never felt guilty about what I did.  Now I do a bit.  Because we worked with insights like people eat to change their moods, and people eat because they are bored.  All of which negates the idea of don't eat unless you are hungry.",0.7716
65,"I made this for our monthly brunch club and it was a huge hit. I used challah instead of brioche, 8oz of goat cheese, and baby kale, dill, and parsley. I wish I would have read the comments first though, because I also had a cuisinart disaster and wish I would have just used a blender.  The allepo was a really nice addition, but I wish I would have added a little more salt to the custard. I'll make it again!",0.771
66,"Hash does not look anything at all like weed. That's like somebody selling you a milkshake and telling you it's a cheeseburger. Sounds like it's anybody's guess what you actually smoked. Oregano, maybe?",0.7579
67,"Yes, and excellent teamed up with Samantha Morton in Minority Report.",0.7506
68,"As a healthy 74-year-old, I think parents should follow the lead of their children in decisions about what to eat. When I was young I survived on peanut butter and jelly on white bread. I also ate hot dogs, olives, pickles, and bananas. I drank no milk at all but I drank coffee from the age of two. My parents didn't try to force me to eat anything I didn't want and always provided an alternative meal that I would eat. I was very skinny and they were just concerned that I ate something. I outgrew my pickiness and now I eat pretty much anything, except anchovies. I am a normal weight, don't have osteoporosis and never had a vitamin deficiency, despite the predictions of extended family and friends. I still eat hotdogs on occasion, olives and pickles and bananas, but no more PB&amp;Jelly, but I still eat peanut butter on wheat bread daily for breakfast,",0.7495
69,"Yeah, but you got the gub'mint tellin' you to eat cheese, and even what kind.",0.7351
70,"Added fresh spring peas to this recipe because they were available. We doubled the recipe, being liberal with the amount of curry powder. As we used a heavy cast iron pot, didn't attempt to turn it out onto a platter, but served it right out of the pot. Very nice recipe!",0.7254
71,"Couldn't find wild mushrooms or all the specialty cheeses, but the alternatives were still delicious.",0.7227
72,"Don't forget the fun! When my sons were toddlers I started regularly serving them mac &amp; cheese with steamed broccoli. The mac &amp; cheese they loved (of course) the broccoli they said they didn't like. They were both in a dinosaur phase, so I pointed out that the broccoli florets looked like treetops - they should pretend they were brontosaurus eating the tree tops. And don't use a fork or your hands - you're a dinosaur. Problem. Solved. Broccoli has been a favorite veggie every since - especially with mac &amp; cheese. Now that they're t'weens, I often introduce new veggies or spices with other ingredients they already like. It gets them over the hump of trying something different when I point out all the ingredients they already eat all the time. My kids have a broader palate than a lot of adults I know, which is only a good thing. ",0.7207
73,"I didn't have chicken livers.  Used 1/2 groud beef and 1/2 italian sausage because I didn't have ground pork. Threw in some sun-dried tomatoes and chopped fresh plums tomatoes because I didn't have canned. Didn'y npther with most of the measurements, I just eye-balled it. Guess what: it was delicious.",0.7184
74,"Denmark charges 25% valued added tax on groceries -- and everything else. Yet Danes are supposedly the happiest people on the planet. Miraculously, they still manage to get fat. ",0.7184
75,"excellent recipe.  I would do first rising in the mixing bowl, then put it in the kugelhopf mold for the second--in a warm kitchen some of the butter and almonds on the mold became incorporated into the dough.  Also, it was difficult to pop all the large air bubbles in the mold.  I preheated oven to 375, then turned it down to 350 when I put the cake in, and still had to put foil on the top to keep it from burning, would go with a well preheated 350 the next time.",0.7184
76,"Elke, we discovered that was quite a good way to have a seat to ourselves on public transport.   Usually with a nice ripe Camembert.   ",0.7178
77,"Except a restaurant makes a huge margin on their drinks...... booze is number 1 for profit margin. Think about that angle for a second. Why do you think your serving person always offers the wine list, and a drink as soon as you sit......perhaps because you will finish it before the meal and have another at about a 70% margin? View your last ticket from a dinner out with drinkers. $ 125.00 for food at 25% - $31.25 and another $50 for drinks at 70%- $37.50...... hmmmmmm<br/>see a trend?",0.7059
78,"Love these. Serve along side of roasted Pork (with rosemary and sage) and roasted potatoes, and braised fennel with garlic. No cheese, but I might add it next time. Maybe it would hold together better?",0.705
79,"A link to the article by Melissa Clark in which a demo of the technique is would have been helpful:  <a href=""http://www.nytimes.com/2012/08/08/dining/tomatoes-are-abundant-and-delicious-this-summer-a-good-appetite.html"" title=""http://www.nytimes.com/2012/08/08/dining/tomatoes-are-abundant-and-delicious-this-summer-a-good-appetite.html"" target=""_blank"">http://www.nytimes.com/2012/08/08/dining/tomatoes-are-abundant-and-delic...</a><br/>I've been using the technique since it was published in 2012 and found it to be a lot easier than others.  Grate over a bowl and use that day or freeze for future use.",0.7003
80,"Good Afternoon: The recipe works but needs revision. After letting the mixture stand 18 hours, still had too much liquid. Drained off a half-cup of the liquid, then pureed for 15 seconds in a large food processor. So use only 1/4 cup of wine and only 1/4 cup of water to get satisfactory results. Also, a smaller blender or grinder might yield even better results; some of my mustard seeds remained whole.",0.7003
