,comments,scores
10,"I feel you, Finger Lake.  But is there a better word?  ""Hugeness"" - NOT.  Maybe simply ""Enormousness""?  Or accept a new meaning of ""Enormity"".",0.8229
11,"""Time flies like an arrow; fruit flies like a banana.""<br/><br/>As translator George Adashko used to say, the only thing two translators can agree on is that a third translator is no good.",0.802
12,"Young Americans today have no prospects unless they were born to wealth or unusually talented. I would expect this kind of thing to become pretty common with homegrown cults, both harmless ones and violent ones.",0.796
13,"He returns, and with the brilliance and wit which made him the undisputed top commenter on Wordplay for such a long time.  Pray stay with us, Laszlo.  ",0.7906
14,"I suppose it all comes down to how you define success. Those people you mentioned were all brilliantly successful, which is why we know their names after all. That severe mental health problems made their lives ultimately tragic made them no less successful. Again, depending on how you define success.<br/><br/>You are right, life is a lot more complicated than can be summarized in a NY Times article and a few comments.",0.7783
15,"Yes! Well said. Now I just need to get my adult children to pull their fingers out of their ears as these are words they do not want to hear. However, I've said it many times and now I'd like to plagiarize your words, ""...strong heart and steady nerve as she lets me go...""<br/>Thank you, Robert in Pensacola!",0.7692
16,"In other words, who cares about evidence when it's more fun to be moralistic.",0.7645
17,All the comments so far share the same theme. It says to me one term. Thank god!  ,0.7484
18,"Metaphorically one on your best columns to date. Also resonates with reality. Conjured Chuck Connor, too. Well done.",0.743
19,"You're complaining about the 0s and 1s bringing the average down?!  What about people that guessed 99 or 100 (which is literally impossible), or the big chunk of people who guessed 66 (which would only be right if everyone else guessed 100)??  Those guesses drove the average way up!!  I mean, congratulations on coming way closer than I did, but sheesh, I was really surprised by the size of the bar at 66.",0.7396
20,"I do feel like I've done a puzzle with this kind of theme in the past -- adages and their opposites -- but I can't remember any more about it.  It may not have been a NY Times puzzle.  Still, I enjoyed this one.",0.7351
21,"I like the word ""ladders"" even though (unlike a few days past) there was no ladder. I usually try to get to the MENSA page in the American Wayy magazine on the plane before someone else fills it in. This was fun to take a movie title as the over all clue. It left me cold to realize DEC, TUNDRA, MINUS, EDDA, ICIER, ORR, and maybe ORONO and/or MITTEN at the right time of the year could have all been clues on Pyramid for ""Things that are cold."" 27D should have worked in KAYE, could have referred to the cold clues for White Christmas. . .and 4D could have been DeLuise related.<br/><br/>Favorite silly clue: Black and white for COPCAR<br/><br/>My dream: someday 29D will be clued ""Bronx Jedi?""",0.6908
22,.<br/>Glad to help and glad you understood what I wrote.<br/><br/>I have of late been informed that my remarks are incomprehensible.,0.6908
23,Thanks Will for your memories of Merl.  I will miss him a lot.  He was one of a kind. ,0.6908
24,"Thanks, Viv.  I'm afraid it never entered my mind.  I like it though. ",0.6597
25,"The wording of the first question is terrible:  <br/><br/>Which word from paragraph 3 or 4 best helps the reader understand the meaning of the word “reveal”?<br/><br/>Why not just ask which word is a synonym or has a similar meaning to ""reveal""?  <br/><br/>It reads like a question written by a committee, with no final reader to do a common sense check",0.6553
26,"Since when can ""one define a word as one wants""?  Now we can change the definition of words to suit our biases?  Nowhere does Krugman claim that ""Republicans are always wrong"". He is saying that in this particular case, inflation fear-mongering, the Republican party line is unwavering despite the facts because it suits their agenda.<br/>Yes Krugman is repetitious on this because it's important. We need to debate economic issues on their merits and not these ""crying wolf"" doomsday scenarios.",0.6501
27,I understand for Cryptic puzzle experts these are too simple but for some of us they are just right.  Many years ago a friend was doing one and the clue was See You Mr Stevenson and the answer was CURLS and I was hooked.,0.6486
28,This may sound like a quibble.<br/><br/>It most certainly does.,0.6361
29,Let's see if we can figure this one out.  The perpetrator was waving flags with Arabic inscriptions (translation anyone?) and there was a beheading which is encouraged in the Quran.  It seems pretty clear to me.,0.6249
30,Great comment. You took the words right out of my mouth.,0.6249
31,".<br/>Elke,<br/><br/>In the territory between ""Not to be"" and ""Lovely puzzle"", I believe you have gotten away with two words that may have (unfairly) kept your Comment from publication.<br/><br/>You and Leapy -- both irrepressible scientists!",0.6239
32,"It's particularly interesting to me how many people guessed '33' because it's a guess that simultaneously shows that those people put some thought into the question, but also really didn't understand it.<br/><br/>If everyone else was guessing random numbers, then the average would be 50 and the correct answer would be 33.  It takes a moment to figure that out.  But then the people who spent that moment figuring did not bother to ask themselves - is everyone else just going to be guessing a random 0-100 number?",0.6124
33,"Apparently it is also the Tea Party where language like ""doesn't want anyone, even blacks...."" is somehow permissible. ",0.6096
34,"Welcome to the interwebs! What ""they"" say is, in fact, ""your mileage may vary"", or even more to the point ""YMMV"".<br/><br/><a href=""http://www.urbandictionary.com/define.php?term=ymmv"" title=""http://www.urbandictionary.com/define.php?term=ymmv"" target=""_blank"">http://www.urbandictionary.com/define.php?term=ymmv</a>",0.5903
35,"I had to look up Tyson Gay, but once I did, I remembered the name. And I initially had GUM for ""___ shoe"" until I realized it must by GYM. Nice puzzle overall.",0.5719
36,"I am having trouble discerning the tone of this column, to what extent it is written with some humor intended and to what extent I am supposed to take every turn of phrase at face value and in all seriousness.  I don't want to do the author an injustice and write off as insufferable something intended to be tongue-in-cheek and charming.  And I don't want to be so distracted by the presentation as to miss meaningful content.<br/><br/>With regard to that content:  I'm okay with waiting to see how some of the actual primary voting turns out before trying to figure out the dynamic of this Democratic nomination contest.  Too much predicting too early comes across to me as too much like trying to put a thumb on the scale.  If conservatives and Republicans would prefer Clinton as the Democratic nominee to Sanders or Biden, they can just say so, as far as I'm concerned -- cloaking those sentiments in the kinds of arguments I am reading and hearing seems to me adding another level of gamesmanship to a political process that already has become too much like a strategy game, in my opinion, and diminishes the stature of the election of our president.",0.5632
37,"You've touched on one of my pet peeves- women using the ""B"" word (see, I'm not even gonna spell it out). Yes, it's usually used ""ironically"" or as a way to ""own"" the word and therefore ""empower"" ourselves (and don't even get me started on the use of the word ""empower"" - almost invariably used by the most witless unempowered people deluding themselves). And oh yes, I'd also like men to stop using the ""B"" word - and ALL of us to stop using all the other epithets so loathesome that they're generally only referred to by their initial.  (Well, while I'm wishing...)",0.5423
38,"You are aware aren't you, that the DoS still prefers to use typewriters?  There's a very, very good reason....",0.5379
39,"That's a very interesting angle, the Salieri/Mozart comparison. (I found it odd that no one else noticed that--to me anyway--Thomas Jefferson, at the opening of the 2nd act, turns into GEORGE Jefferson! For a great number anyway.) And it is definitely a bad choice to take him off of the $10--why not do away with Jackson from the $20 and give the newly elected first woman on our currency that spot?",0.5244
40,Would somebody mind posting a link to the Schrödinger puzzle from the election for people who haven't seen it before? It was very enjoyable and confounding in equal measure.,0.4927
41,"Thanks for filling in for Charles M. Blow, this stuff is just  as good.  Also, we appreciate the new calibre of PK Scientific Method, expressed eloquently in this useful but obvious phrase ""I have no idea --"". ",0.4832
42,"Russ Rutter,<br/><br/>Maybe a good rule of thumb would be, ""if I'm not comfortable with a bad guy having [fill in the blank], maybe I shouldn't either.""<br/><br/>Or we could just all have bazookas and howitzers? Hello, Somalia....",0.4675
43,"I took it from the bellboy, in a clever bit of pickpocketing.",0.4588
44,You've put exactly what I've been feeling into words. Thank you.,0.4588
45,"As a member of Generation X, may I just point out that for all your analog nostalgia, you are treating the rules of grammar and punctuation as if you writing a particularly incoherent, run-on Tweet. I'm not going to grammar police the entire comment, but, seriously, if I read one more boomer comment on the younger demographics electronic addictions with sloppily and erroneously deployed ellipsis, utterly lack of regard for the conventions of capitalization, and specious equivalences, well... I won't actually do anything, to be honest. Might leave a comment. So, yeah. ",0.4497
46,"A nice Friday challenge.<br/><br/>The last thing to fall for me was GET A HIT.  Duh!  I had everything but the G(INA) and the H(OTH) because I didn’t know either.  I kept looking at the clue until the dawn came.  (Not the real dawn—I didn’t struggle that long.)<br/><br/>I had AYE AYE before AYE SIR; BOY before SON.<br/><br/>I liked seeing HAS A COW.  This saying got its start, I believe, when I was in high school.  It was frequently applied by my sister and me to our mother, as in “Jeez, don’t have a cow.”  She was old school when it came to just about everything, and the Sixties were one infuriation after another for her.",0.4482
47,".<br/>I hope we can look forward to your comments on a routine basis, Lewis.",0.4404
48,I think you have given a helpful example -- of circular reasoning...,0.4215
49,Totally agree with the reply to my comment Trump does not get my vote because I am quite clear with who he is on so many fronts.  Others hide behind carefully constructed 30 second answers to complex problems.,0.4188
50,"Christopher Hitchens in, ""god Is Not Great"" references the hoax faith healer who participated in a debunking of his con, Marjoe Gortner, the subject of the 1972 Academy Award winning film for best documentary: ""Marjoe.""<br/><br/><a href=""https://en.wikipedia.org/wiki/Marjoe"" title=""https://en.wikipedia.org/wiki/Marjoe"" target=""_blank"">https://en.wikipedia.org/wiki/Marjoe</a><br/><br/>It's ok to be credulous and ignorant, not everyone is brilliant. It's not ok to promote credulousness and ignorance, it's criminal.",0.4118
51,"Paul, yes, I forgot that one.  I haven't heard that expression in ages though.<br/><br/>BeeJay, it even took me a while to get LIBRARY,  Head smack rather than aha, ",0.4019
52,Look at Rosie O'Donnell. She is not a fat pig and your defending his calling her that is inexcusable. I assume you think women who follow that description are slovenly slobs. She is certainly not!,0.4003
53,"You say ""described as the architect of Obamacare.""<br/>By who?<br/>He was certainly involved in the design of the ACA (there is no such thing as 'Obamacare'.  However, he did not make the final decisions on the language of the act.<br/>And the quotes usually attributed to him were off the cuff remarks not intended for publication.  Certainly not a statement of official policy.",0.3818
54,"I think you are confusing the present situation in Central Asia with the prehistoric Yamnaya culture. To anthropologists and linguists at least ""Turkic"" means a group of languages and cultures. The old Yamnaya culture, as the article says, is strongly associated with the origin and spread of<br/>Indo-European languages. If they ever spoke a<br/>Turkic language they certainly did not by about<br/>5000 years ago. As far as anyone knows, anything that could meaningfully be called Turkic was not in the Yamnaya area at that time.",0.3818
55,"Deadline -<br/>The answer is hidden in ""witH A SPin"" - like the example Deb gave with the answer ""LAT"".",0.3612
56,Truer words never spoken. Amen brother.,0.3612
57,"I would wager that Trump meant to suggest that he could see ""blood squirting out her eyes"", a common idiom to describe a near state of apoplexy. The compound recovery was awkward but easily understood by normal people with social graces. Another deliberate misunderstanding on the part of our crooked media during an election cycle. ",0.3612
58,Giving new meanings to old words is now the purview of the Republicans.,0.34
59,"And not one reference in the piece to Jonathan Swifts's ""A Modest Proposal""?  I'm sure teaching that to English majors has become passe.",0.3182
60,"And not one reference in the piece to Jonathan Swifts's ""A Modest Proposal""?  I'm sure teaching that to English majors has become passe.",0.3182
61,"Steve Jobs has taken liberties (once again) with my choice of language.  Knows is knock, quote is quite.  <br/><br/>I forgive everyone on these comment pages unilaterally for all typos and mysterious language.  The ghost of Steve Jobs is haunting us all.",0.3134
62,"...and when ""today’s transgender-aware college students"" are the leaders, readers, and editors of tomorrow, our red line markup on pieces like this one will point out that snark isn't the same thing as smart, and that a nasty tone can undermine what would otherwise be a fun, lighthearted aside to a serious national conversation. <br/><br/>I don't think the mean streak here is intentional. But grammarians--even confused ones--can be sensitive, and writers for the New York Times should be aware of how they're using their platform. Calling people ""it"" might be totally cool in Germany. In the United States, calling a trans person ""it"" is deeply offensive. Especially when the suggestion to do so is deployed for the sole purpose of holding up a flat joke about FTD. <br/><br/>At best, the shrugging, bemused, ""those craaaazy kids"" attitude is boring (and when the catalyst of the discussion is a 65 year old person, it's also kind of silly). At worst, dismissing efforts to make room in our language for a persecuted group of people verges on cruel. <br/><br/>Yuck, guys. Not your best. ",0.3071
63,"@B Dawson:  There is no such thing as a ""quick"" check for ticks - you either do it thoroughly or you may as well not bother.  I'd rather spend that time exercising!",0.3022
64,"The south, and their victim's mentality, would be laughable if it wasn't so ugly.  My experience there, admittedly limited, is that there's this façade that breaks down pretty quickly.  Initially very polite and reserved, then opening up to tell you that you just don't understand ""them"" because you don't live there.<br/><br/>There is no doubt who ""them"" refers to, none at all.",0.2956
65,"I heard this sort of things before...when was that? Oh, right, it was on 2008! ;)",0.2942
66,"Well, 90/10, that sounds about right.",0.2732
67,"Um, Brutus, I think you mean David Steinberg, not Joel.<br/><br/>At least I hope so.",0.2594
68,"Thanks R&amp;E.<br/><br/>Actually, I figured that out not too long after I posted my question, and I posted an oops-never-mind comment.<br/><br/>It disappeared.",0.25
69,"   Bravo, Foxdog!<br/>    Incidentally, what is nice about loss of dialects and accents – which much netspeak in effect is or substitutes for?  Newspeak, on the other hand, as in most totalitarian regimes, didn't admit of variation, regional or other, as variation of language might just allow in diversity of thought.",0.228
70,"It was refreshing to see the NYT use the phrase ""human-caused climate change"" when so often progressivista liberals seek to attribute ALL climate change to humans. Sort of like their conflating the word ""immigrant"" with the phrase ""illegal immigrant.""  <br/><br/>Honest phrasing is SO important.  ",0.2238
71,I took the verbatim remark as Only relatively important.,0.2023
72,"""Peremptory challenges — for which, typically, no reason need be given — are anchored deeply in the English common law tradition, which invites lawyers to shape a jury based on strategy and instinct.""<br/><br/>Basically, in simple plain everyday language, what this means is that a prosecutor can arbitrarily and whimsically strike out a juror, although their deeper motives may be something else. And that is just not right.<br/><br/>As always Ms. Greenhouse is lucid in here presentation - Thanks!",0.2003
73,Let's get real. I help parents fill out the FAFSA each year. The kid never lifts a finger to fill it out. Many of them have no clue what the world does around them to get their tuition paid.,0.128
74,"Patrick, the Republican demands aren't puzzling.  What is puzzling  is that there is anyone left in the nation besides the 1% who actually support their ideas and believe that these policies are good for a nation that is recovering from a near Depression but ever so slowly.  ",0.1154
75,"And give the Sunday magazine Kakuros to the most advanced. Some of them give me fits, even more than a tricky KenKen",0.1065
76,"Shoulda proof read my comment before hitting Submit.  <br/><br/>I said ""When the market is going up it's because the market is going up. And when it's going down it's because it's going up."" <br/><br/>I goofed. That last ""up"" should be ""down"".   I know that  may sound odd to the conventionally wise, but it really is that simple.",0.1027
77,"Haven't we as a society reached the point where ""the first African American Fill in the Blank"" is becoming just a tad passe?  ",0.1027
78,"Shoulda proof read my comment before hitting Submit.  <br/><br/>I said ""When the market is going up it's because the market is going up. And when it's going down it's because it's going up."" <br/><br/>I goofed. That last ""up"" should be ""down"".   I know that  may sound odd to the conventionally wise, but it really is that simple.",0.1027
79,ABEL had many aliases.  One of them was Martin Collins.  I don't know your usual dedicatee's last name.  Now wouldn't it be ironic?,0.0951
80,"It would be interesting to hear what Chancellor Merkel has to say on lending to European countries in distress, and whether this foreign economic policy is going to continue.  For some reason, it reminds this person of being approached by a financial adviser who cautioned not to be emotional when making a transaction.  The one you are promoting with your fee, is far more expensive than the moderate one I have in heart and mind, was my reply. ",0.0915
81,"The basic needs that form the core of the feminist agenda — for equal rights, equal pay, basic dignity and bodily integrity, just for starters — are as much with us today as they were 20 years ago.<br/>===========================================<br/>That simply isn't so. What equal rights are women denied? They are given preferences in jobs and education and they are a majority of the population. And while you are at it, please define just what you mean by dignity. According to the dictionary it is ""the state or quality of being worthy of honor or respect."" That sounds like something that emanates from within not something granted by others. The unequal pay you allude to all but disappears when experience and actual jobs are taken into account. As to ""bodily integrity"" I have no idea what you are referring to. I suspect it is abortion but, if so, then your unwillingness to even speak the word is telling.  ",0.0593
82,"People need to be very cautious of those using the phrase ""true American patriot"" and those to whom the writer refers as such.<br/><br/>""true American patriot"" is inevitably used by those who would forcefully subjugate those with whom they disagree once they get into power. <br/><br/>Endless arrogant dictators throughout history have been referred to as ""true patriots"". Their reigns never, ever turned out well.",0.0534
83,"The problem is that languages evolve and people can't help making up words.  Like ""bitcoins"".  Everyone coins phrases and makes comic bits out of them.  We will soon communicate solely with the hieroglyphics of the emoji.  No translation will be needed.  A transgender emoji is next.  I want the emoji depicting Emily Dickson rolling over in her grave.  Words have meaning, and words have power.  We've dilluted the power of the pen, which was truly once more powerful than the sword.  /:(",0.009
84,Blog not found?  ,0.0
85,"This is all getting a bit self-referential.  I remember another  Krugman blog-post titled ""I Am Not Your Mirror Image"" that responded to the very same Russ Roberts quote, in the same fashion, years ago!",0.0
86,"Why do you say it's a ""myth""? I'm from Istanbul and we refer to the area that sits to the east of the Bosphorus as ""Asian"" side; similarly the western side is referred to as ""European"" side. That's how we distinguish the two sides of the Bosphorus. It's accurate.",0.0
87,"""trompe l'oeil"" is the spelling you were looking for, but I see what you did there.",0.0
88,Return the ring to the brute.,0.0
89,Hear hear!,0.0
90,"Raj: You can find the words if you try: ""NRA is over!""",0.0
91,"The word ""freedom"", as John Szalkay used it above, does not mean what you imply. I'll get off your lawn now.",0.0
92,Could the owners at least spell the winningest-horse-since's name correctly now? So 2015 doesn't look too illiterate in the record books? ,0.0
93,Three different UP-starts in one puzzle?  Yikes!,0.0
94,"Isabel,<br/><br/>I am tri-lingual. Now that you mention it, my awareness probably stems from thinking and speaking in other languages. <br/><br/>Thanks for replying!",0.0
95,Lol.. Guess she didn't see it coming,0.0
96,"Hear, hear!",0.0
97,"We need to be ""careful"" but they don't.<br/><br/>Got it.",0.0
98,I actually got that one fairly quickly and was really chuffed.,0.0
99,"Deb Amlen: bringing in Wordplayers, one neophyte at a time.  <br/><br/>Welcome Su.  ",0.0
100,"Deb,<br/>Dont you remember the words to ""Lucy in the Sky with Diamonds""? Plasticine porters with looking glass eyes...",0.0
101,People take your word that your name is John Smith. ,0.0
102,"Speaking of movements that need a more apt name, what's G about this OP, professor?",0.0
103,"Andy;<br/><br/>In other words, ""the people"" (or at least those of your persuasion) could have made more ""gimme, gimme"" demands.   Look at your list...and tell me that doesn't describe the situation to a ""T"".",0.0
104,... and that flag with obama's image on it also speaks louder than words.,0.0
105,"I don't say this often, Martin, but GTYR.",0.0
106,Translation: the stuff I invent on my dingbat website proves that the stuff I invent here is true.<br/><br/>Would you be familiar with Thomas Pynchon's phut-bird?,0.0
107,Word. ,0.0
108,Sorry for the error...my spell check apparently selected 'transponder'<br/>not what i wrote ,-0.0772
109,No you don't. And code words won't disguise your reasons.,-0.1179
110,"For every kind of insulting slur that goes out of fashion, human beings will always be able to coin another, it seems.<br/>I am more interested by far in the endless variety of meanings such supposed epithets can take on as they spread.",-0.128
111,Fine job (as usual) Larry.  You always manage to cut to the main point and rhyme at the same time!,-0.1511
112,"I agree. ""Then we got lucky"" adds a negative element to an already strangely narcissistic ""story.""",-0.1531
113,"Daniel, the second challenge requires that the squares be formed without gaps.   Could you develop an arrangement of the triangles so the square gaps now showing in your configurations disappear?",-0.1531
114,"MTF, is Chestnut Ridge your main high school rival or something? A lot of people post brief comments and often about a single clue. One can argue whether a clue is valid based on the history of the referenced company, but that still doesn't change the fact that steve's comment is entirely correct (and something I didn't know, by the way).<br/><br/>I'm completely baffled by the harshness and snark of your response. ",-0.1779
115,"Search limited  to a range of 7-21 letters.<br/><br/>148 results for regular expression ^[AEGLMNR]{7,21}$<br/><br/>Combined results from Shortz Era, Variety, pre-Shortz and Dictionary databases<br/>AAAAAAAAAAAAAAA AALARGE AGALEGA AGARAGAR ALANLERNER ALARMER ALEMANA ALGREEN ALLEGER ALLEGRA ALLERGEN ALLMALE ALLMENARE ALMEMAR ALNAGER AMALGAM AMANGER AMANNER AMARELLE AMENAMEN ANAGRAM ANALEMMA ANEAGLE ANGERER ANGERMAN ANNAGRAMM ANNALEE ANNEALER ANNEMEARA ARAMAEAN ARAMEAN ARANEAE AREAMAN ARENEAR ARRANGE ARRANGER ARREARAGE EAGERER EAGLEEAGLE ELLAMAE EMERGER ENALLAGE ENAMELER ENAMELLER ENGAGEE ENGAGER ENLARGE ENLARGER ENRAGER ENREGLE ERLANGER GALANGAL GAMELAN GAMELEG GANGNAM GANGRENE GARAGEMAN GARGLER GELLMANN GENERAL GENERALE GENERALGAGE GENERALLEE GENERALMANAGER GERMANE GLEAMER GLEANER GLEEMAN GLEEMEN GLENNAN GRAMMAR GRANGER GREEGREE GREENAGE GREENALGAE GREENER GREENGAGE GREENGRAM GREENGREEN GREENMAN GREENMEN GRRRRRRRRRRRRRR LAGRANGE LAMELLA LAMELLAE LANERAGE LANGELLA LARGEEGG LARGEREGALGLARE LEARNER LEARNLEAR LEENANE LEGALAGE LEGALEAGLE LEGALNAME LENGLEN LLERENA MAGELLAN MALANGA MALAREN MALLARME MANAGER MANANNAN MANGLER MANNERNAME MAREMME MARLENA MARLENE MARMARA MEANAGE MEGAERA MEGAERG MELAENA MELAGRA MELALLEN MELANGE MELEAGER MEMEMEMEME MENAGEA MENEMENE MMMMMMMMMMMM MRGREEN NAGNAGNAG NANANANA NEARGALE NEGGRAM RAMARAMA RANGEMEN REAGREE REALALE REALGAR REALREEL REAMAGE REANGER REANGLE REARAREA REARRANGE REEMERGE REENAMEL REENGAGE REGALER REGALGLARE REGALLAGER REGGANE RELEARN REMAGEN RENEGER RERANGE",-0.186
116,Your comment is confusing. Are you saying that the POTUS has a part of the blame? Please explain.,-0.25
117,"I'm not really sure whom I was referring to when I referred to Marco above, because I just checked and Pinochet's first name was Augusto.  Maybe I was thinking of Ferdinand Marcos, but I meant to say Pinochet - sorry. ",-0.2592
118,".<br/>Views do vary on what distinguishes a NATICK from a NOTHNAGEL.<br/><br/>A NOTHNAGEL, named for constructor MIKE NOTH..., is a difficult, improbable, or impossible crossing (as clued).<br/><br/>Some may say a NATICK can be only at the intersection of 2 factual answers, some say the 2 crossing answers must be capitalized in order to have a NATICK, etc. Unless I am shown an accepted definition, I call a tough/improbable cross a NATICK if AT LEAST one crossing entry is a capitalized and is clued to require factual knowledge on the part of the solver.<br/><br/>So, if ""Natick"" were clued as a place name that anagrams to CATKIN, I would say having 5 squares filled lets you solve the empty square with no factual knowledge. But if the same word is clued as someone's burial place, you would need factual knowledge in order to overcome an obscure cross.<br/><br/>Also, I am no expert. I just try to avoid argot in Comments except to save characters or to keep in  step with Deb or Commenters.",-0.2732
119,"Key words:  ""rational people"".   Most I see in the BLM movement do not fit that description.",-0.2755
120,"Don't be fooled, they knew damned well what was coming, just like anyone else with a brain.  The word monopoly is dead in this country.",-0.2769
121,i disagree with the complaints that this is a guessing game. This puzzle is like playing the stock market where the trick is in figuring out what others will do. ,-0.296
122,I believe the rise of Trump speaks more about the mentality of his right wing constituents than about him. The minds of a good deal of people in this country has shrunk to this level of stupidity (for the lack of a better word). At times I believe it resembles a mental illness. They believe their own version of reality and accept anything told to them that feeds their illness.,-0.296
123,No where does Brooks define morality. You are doing that for him by putting word in his mouth. And that is a different subject.,-0.296
124,"what is it that bothers you?  Stewart wanting to have some normal life time after 16 years?  Or that his successor is someone YOU have never heard of?  Or that the successor is a (code word) ""OUTSIDER"" from (red flag word) SOUTH AFRICA?<br/><br/>""They""(and you know who they are) use that Outsider term a lot when they want to attack Obama's hertitage without sounding, you know, rascist.  And they fling the word Kenya around a lot, too, so ""they"" get what's really being said.  Outsider from South Africa . . . . OK, we get your message, loud and clear.<br/>And we don't care if he isn't a white American, sorry.",-0.3034
125,"Love the negative troll-like responses to this story, but the term ""illegals"" much like ""Democrat"" Party is intended to dismiss a group of people through harsh-sounding, disagreeable language. The term allows the speaker to ignore the humanity of the immigrant, dismissing the reasons for illegal immigration, our contribution to it, and any meaningful response. It is another way to pretend that complex issues have simple solutions.",-0.3071
126,"&gt;&gt;I like your avatar!<br/><br/>I've had some fairly bad ones lately: a pig, a male chauvinist and a couple of B&amp;W historical figures.  I'm out of the avatar switch business for a while.  Where is John?  I haven't even seen his primary target Martin today.",-0.3164
127,"Words, such as those in the Second Amendment, which have been misappropriated by the NRA and misinterpreted by SCOTUS?",-0.3182
128,You describe humans as a commodity...says a lot about you that in your mind the slave owners are the victims,-0.3182
