,comments,scores
10,"A superbly well written piece by Timothy Egan that captures the great contrast between a good, spiritual man and an empty, spiritless demagogue.  Protect us Good Lord from the demagogue.  ",0.8885
11,We also should not make the assumption that folks over 60 cannot have new ideas.  The division which says that younger folks always have the fresh perspective is a false one. Sometimes someone who has been at it for a while has seen what works and what does not and has far more specific ideas about what needs to change and how. <br/><br/>We should measure the newness or forward-looking value of the ideas coming from Mr. Cruz et al against past GOP-speak. Are there truly new and forward-looking ideas? Or are they simply the repackaged patois of the opposition party?,0.8645
12,"Good point.  I hope American citizens start realizing what they are giving up, when giving up their rights.",0.8625
13,"Kevin,<br/><br/>The perfect is not the enemy of the good.",0.8573
14,Best U.S. Open since Tiger-Rocco in 08 and one of the best ever.,0.8555
15,Respect others + do good work + listen + network + keep learning is pretty fail-safe at any age.  ,0.8481
16,"Yes, I get that. My point being that we can no longer rely on natural correction. My concern was that the article seemed to point to continued population growth as an upside. Surely it would put less strain on the system if more people -- even just the retirees -- decided to leave. ",0.8122
17,This was surprisingly easy to make. Yet everyone was impressed.,0.802
18,Great post.  You make me proud to be a Vermonter.,0.802
19,"Good riddance to a reprehensible human being. She and her husband can find some new way to make more millions. Learn about the ""great guy"" she is married to:<br/><br/><a href=""https://en.wikipedia.org/wiki/Buddy_Fletcher"" title=""https://en.wikipedia.org/wiki/Buddy_Fletcher"" target=""_blank"">https://en.wikipedia.org/wiki/Buddy_Fletcher</a>",0.7906
20,"My sympathies go out to Mr. Roth, a fine actor who deserves a better role...and a better agent!",0.784
21,"Now that wasn't so hard, was it? This is a pretty good start. Of course. as with all matters involving illiberal sovereign states, the transparency of these proceedings will be an issue. ",0.7809
22,"In the absence of effective regulation, the bad will drive the good out of anything. That is why responsible businesspeople agree to be governed.",0.743
23,Very interesting insight.  You make a good point here.,0.7089
24,I totally agree with you but makes good click bait.,0.6953
25,The good doctor is being pretty hard on himself. ,0.6908
26,Pensions for all!  What a great idea!,0.6892
27,"Seems like a better idea to require the test be done by the prosecution, whose brief is to seek justice, not victory. ",0.6808
28,"It is too bad the decision did not arise from common sense, instead of political fear. But it is a good decision. This state, where I live. has a long way to go, as does the country, to achieve racial equality. This is a good start.",0.6542
29,BEST. NEWS. EVER.,0.6369
30,This is the best response that has ever happened.,0.6369
31,"Defined by whom?  Source, please.  Or, like so many others, are you just making it up?  ",0.6322
32,You have made my day! I so hope you are right.,0.6166
33,Perfect! That says it all.,0.6114
34,"Nice straw man argument.  Conditions change making it impossible to work the old way, but (oh wow!) some people succeed in new ways.<br/><br/>Here's the real story:<br/><br/>Before: most artists starve, a few make a good living.<br/>Now: most artists starve, a few make a good living.<br/><br/>You see the trend?",0.6003
35,"There are no words that can make something wrong into something right.<br/><br/>And someones ""history"" does not give anyone a free-pass on future decisions.<br/><br/>Where does Israel's moral authority come from?<br/><br/>From what Bibi says? Or from what is right?<br/><br/>Does Israel suppress the Palestinians - yes or no?<br/><br/>It's hard for Americans who follow the news to come to a conclusion regarding Israeli politics other than what guys like, recent election winner, Bibi constantly espouse, ""Israel is ALWAYS right! No matter what it does or to whom! And to suggest otherwise makes you a traitor to everything good in the world.""<br/><br/>What a lethal combination of hubris and complete and utter nonsense.<br/><br/>The amazing thing is that anyone listens to this stuff in the first place. But, then again, Fox News does exist, so, I guess I'm not as smart as I think I am.<br/><br/>When exactly did ""absurdity"" become a substitute for ""reason""?",0.5799
36,"SCARY!!<br/>Thanks for that investigation, good quality journalism.",0.5399
37,Try harder. It's pretty obvious.,0.4939
38,"You say "" they deserve to make a profit"". I say they are allowed to make a profit. Knowing the distinction is not that hard.",0.4932
39,That's a very good point.,0.4927
40,Sense only as it relates to self interest,0.4588
41,"Very good points!<br/>We have a very bad habit of discounting free goods, such as the air we breathe.",0.4574
42,Some good ideas there from a billionaire. Especially taxing corporations manufacturing abroad might even make a difference for American workers.,0.4404
43,I think its supposed to; gets better ratings.,0.4404
44,And how do you know that fostering scholarship will make better practicing physicians?,0.4404
45,"""So long. It's been good to know ya.""<br/>Hard to believe Pete is gone.",0.4404
46,"An interesting piece until the ""K"" bomb was dropped,  Then my blood began to boil.  Right to work is good in its intention but bad in its application.  People use it more to suit themselves as an individual then for the good of the organization.  The Koch's only want it to fatten their pockets.  Their pockets and no one else's. Then they can promote  their agenda and no one else's.  Scott Walker is not his own person with his own convictions looking out for the good of us all.  He is owned by the Koch's to do their bidding and only their bidding.",0.4404
47,"It is always good to read an article like this, after listening to the pundits on cable news, whose only vocabulary is creating false categories and dualisms. I know, it sells, and is easy to understand, but misses the nuances that in the end make the predictions of our pundits comical. ",0.4404
48,"You don't actually have it straight, Timmy. For openers, I recommend jumpong on kff.org, and reading the primers, studies, evaluations good and bad, and numbers on the PPACA.",0.4215
49,"I agree with you, and I laughed. But let's not make everything political..",0.4118
50,"If they have any sense, “the good people there” will leave.",0.4019
51,America does indeed deserve better!<br/>Better than a Candidate who has skirted and flouted Election Law for months on end while illegally coordinating with his PACS and collecting huge amounts of anonymous money.,0.3802
52,We shoukld trash Saudi Arabia. Make it an US colony. That would be a good and honest war for oil.,0.3182
53,"Interesting, but it makes sense when (under 35) means life on-line with breaks.",0.2144
54,This is no advertisement; it's good health advice.,0.1779
55,Coke is bad for you. It's also a terrible waste of perfectly good water. This private company that profits using public resources should be put out of business.,0.1531
56,Good. The jury decision was ridiculous.,0.1027
57,"People do self-destructive things all the time. At times I am tempted to say that we should let them continue to do so, that perhaps they may even deserve no better. But their children do. So do the rest of us.",0.09
58,The difference between 5% and 8% is 60%.,0.0
59,"Just because something happens to you doesn't it make it science, it makes it an anecdote. ",0.0
60,What I can't say is that this comment makes any sense.,0.0
61,I asked the same thing 8 years ago.,0.0
62,"I think Joe Biden is a good man.<br/>He knows the issues and would be a good president.<br/>He also looks presidential.<br/>But he can't seem to keep his foot out of his mouth or make blaring word mistakes.<br/>Meaning ""no war"" but saying ""war"" is a big problem.<br/>I think his fumbling word smithing is what sunk him the last round.",-0.0387
63,Too few investors. Too many investors. Too few ideas. Too many ideas.<br/><br/>Wow. They sure seem to whine a lot in Silicon Valley. ,-0.0516
64,"Mistakes, by definition, are not intentional. CNBC was not making mistakes, they were intentional in their actions.",-0.1002
65,"I am afraid that there is a certain class of race problem solvers who don’t want the patient to get well, because as long as the disease holds out they have not only an easy means of making a living, but also an easy medium through which to make themselves prominent before the public.",-0.1184
66,I'd rather have a bad man who is a good mayor.,-0.1531
67,Have you ever actually met anyone who decided not succeed because they go Medicaid? Making broad statements like this that really relate to so few is easy but not helpful.,-0.2453
68,I have no idea what you mean here.  Wouldn't they just be included in the figures for the state in which they were born?,-0.296
69,"volumes about what?  It's absolutely true what you say, but what does it mean?  I have no idea.  So what is your point?",-0.3168
70,"Very informative and instructional.  I also think that Brooks' solution is incomplete.  It is important to include the wisdom of our instincts and of millenia of human experience.  And to recognize both the personal and social limitations of our minds.  However, too often I see individuals make decisions, which are solidly based upon social criteria, and which make that person better in some ways, but which are wrong for that individual and ultimately make that person miserable.  Of course, part of the solution is to be willing and able to change.",-0.3182
71,"Yeah, we all make bad choices.  Some bounce back, some don't.  Pretty much the plan I think  Like the lion being the king of the jungle.  ",-0.3459
72,so? What's the downside? ,-0.3866
73,Remember Vietnam! Don't make the same mistake.,-0.4003
74,It made me think of a Monty Python sketch. I find it difficult to believe that he was being serious.,-0.4215
75,The problem with essays of this sort are that they make sense and the last thing men want is to pay attention to women who make sense. ,-0.4215
76,"Marriea, if your daughter came home one day and told you that her doctor sang La Cucaracha with his fist in her vagina, would you be so quick to say, ""Get over it, honey. Nothing happened that was worse than when a sausage is made.""<br/><br/>It seems that those who condone unprofessional behavior A) are the same people who engage in the behavor, and/or B) never imagine it happening to themselves or their loved ones.<br/><br/>Yes, it likely occurs in every profession, from the least to the greatest; but, that doesn't mean we shouldn't do our best to minimize such behaviors.",-0.4592
77,"Mr. Phillips is primarily the victim of bad choices made by his parents. In the same way, my children are the beneficiaries of good choices made by me. The question is, can we figure out a way to help future parents make better decisions, without penalizing those that make good ones?  Can we encourage and teach responsible, unselfish behavior, and stress delayed gratification? Even generationally-delayed gratification?  Or will we seek out government intervention to try to ensure equality of outcome, and remove personal responsibility from the mix?  It is unfortunate, but in some ways we need the example of bad decisions to teach the rest if us the value of good decisions. No doubt, safety nets are needed and must be funded, but no government intervention will replace the examples of the consequences of bad decisions.",-0.4606
78,"Oops, I meant to type: I DOUBT there are enough people for a valid study.<br/>(sometimes editing makes things worse)",-0.4995
79,She lied.. She destroyed her chance to do good !on behalf of blacks. What pure arrogance!,-0.508
80,The only mistake Mr.Blatter made!<br/>He forgot to bribe the US Attorney General. ,-0.5411
81,"Bad Idea, It will only lead to more americans being kidnapped overseas",-0.5423
82,Soy is bad for you.,-0.5423
83,"It's hard not to see this debate being any thing other than completely political and completely unrelated to Iran.  Obviously no one knows for sure whether the Iran accord will be good for our relations with Iran or not.  It's a matter of conjecture, and therefore a perfect screen onto which the battling contestants can project their own inner prejudices.   Too bad that we have to make it into a contest about who's right and who's wrong rather than what it really is -- political headbutting. ",-0.6456
84,"What would make things worse for Greece is that northern states would have a vested interest in making things as hard for them as possible, in order to create an example.<br/><br/>There seem to be security risks involved in such a scenario, but we can't determine if YURP is thinking in the strategic terms they should be - guess they've forgotten about bygone Cold War days and concerns about ' warm water ports ', etc.",-0.6808
85,"Older is not necessarily wiser.  But--on average--younger is dumber.  Only the very dumb fail to learn from their mistakes.  And the smarter ones learn also from the mistakes of others.<br/><br/>One ""mature"" student claimed she had made so many mistakes she couldn't  learn from others. Thus ""mature"".<br/><br/>Sounds like Rubio and Bush--and the president of FIFA. Beware of legends in their own minds--especially know it alls claiming infallibility--even if only when speaking ex catherdra.  SCOTUS merely has the last word--for a while--not the necessarily wiser word.  <br/><br/>The great politicians are also great teachers.  Teachers need to know better--especially how to spot and correct mistakes. They don't do stupid stuff--like flying into airplanes.  Or claiming mistakes are really new ideas. ",-0.7698
86,Too bad she's stolen the idea from Bernie Sanders.  This is just talk to get her elected.  She'll never follow through.,-0.7717
87,"Yet more loans are made, and the can kicked down the road.  While everyone wants to avoid disaster, does the concept of good money after bad make sense ?",-0.7845
88,What's bad for Greece is bad for the EU.,-0.7906
89,"Lord spare us from these corporate overlords.  This is destructive.  <br/><br/>As for drones, what an awful idea.  People and animals hate them.  I hope that idea stays on the ground.",-0.8316
90,"""Germany"" is a collective noun.  So is ""Greece"".  As such, a nation is neither good nor bad.  Only individuals and individual actions can be good or bad.  It would be helpful if we stopped vilifying constructs, and focus instead on the mechanics of conflict, i.e., identifying and correcting the conflicting incentives and exigencies of the various players.  ",-0.8537
91,"You know the saying 'Don't let the perfect be the enemy of the good?"" It applies to this ruling. ACA isn't perfect but at least it prevents millions from becoming sick, disabled, or dead while we work on a better solution. ",-0.8555
92,"Sorry Josh. How many of these kids, our nation's future, went to out of state schools instead of staying in state, commuting, and holding a part time job? Too many I'll wager. Your robber baron statement is worse than ludicrous. This is about choices people make and responsibility for making those choices. You calling greatnfi remarkably selfish is most certainly the pot call the kettle black,",-0.8807
93,I'll tell you what is depressing: the idea of having Awful vs. Awful in the 2016 election. It's hard to imagine how we will avoid that scenario. Barf.,-0.8807
