,comments,scores
10,"""The superrich are always with us (or on top of us)""<br/><br/>But, for a time, before Republicans persuaded ordinary people that the rich couldn't be taxed at 90%, any longer, lest they cease to invest. Clearly, this is the same as saying that the rich would refuse to continue to be rich, despite all evidence to the contrary. For example, in the '50's, TIME wrote that Barbara Hutton, the heiress to the Woolworth's fortune, had a tax-free annual income of $2,000,000, when that was a lot of money. She did this by investing the bulk of her inheritance into tax-free municipal bonds. Municipal bonds pay so little interest that they're usually bought only by the 1% as a tax-dodge. These days, there's no need for the rich to invest in the maintenance and repair of the national infrastructure as a way of avoiding ""punitive"" taxation. They're free of any taxation worth bothering about, to begin with. ",0.9537
11,"Dude, read my entire post before you respond. The last sentence clearly indicates a need for tax revenue, just not an income tax because in a truly free society where liberty is cherished the government has absolutely no business knowing about my finances. Just because your are willing to give your personal freedoms up to the government does not mean other citizens, which includes many democrats and republicans, are willing to cede their freedoms.  ",0.9502
12,"The article forgot a small point: the committee abortions are free under the national health system. It's not that the private abortions are illegal; they're entirely legal procedures by licensed medical staff in regulated practices. They're just not paid for by the public health system, which is to say. Y the government.<br/><br/>Maybe the author would prefer to be in neighboring countries Egypt, Saudi Arabia, Jordan, Syria, or Lebanon. Best of luck getting a government funded abortion in a high quality clinic there. For that matter, best of luck getting an insurance funded or government assistance subsidized voluntary abortion in the U.S. - those don't exist either.",0.9432
13,"Tom:<br/><br/>Although you didn't mention him in your op-ed, I noticed that a candidate named Bernie Sanders is running. He seems to have a few ideas we haven't heard for a while such as the idea that a country that is wealthy enough to spend $1.4 Trillion on the F-35 Joint Strike Fighter (that is, about $4,000 for every man, woman, and child in America) is also rich enough to provide a free public college education to all who want it. Or that a country that can spend north of $4 Trillion ($12,000 per capita) blowing up Afghanistan and Iraq is wealthy enough to also provide health care to all of its citizens.<br/><br/>He's also got some good ideas about campaign finance reform, ensuring everyone has work, preserving retirement savings, and the like.<br/><br/>Honestly, there's no reason to cry ""None of the above"" this time.",0.9349
14,"I'm well into my 80s, and what I remember from the 1930s to the present is Republicans saying over and over, we'll never see a cent of Social Security retirement. Or, our kids will never see a cent. Social Security is nothing but a Ponzi game. These sage comments notwithstanding, Social Security is still with us, is popular with most of us, and with a slight increase in the tax will be just fine.",0.9313
15,"""The conservative opposition to ACA is because ACA increases taxes on the rich to help pay for care of the non-rich and the rich do not want to pay these higher taxes.""<br/><br/>Our health insurance premiums doubled and our deductibles tripled. We are middle class people not rich. Tell us how we benefited when my wife is post menopausal and we have no children at home? ",0.9257
16,"Privilege is just a synonym for slack (as in cut me some), for benefit of the doubt. It's nothing to be ashamed of getting, unless and until you're allowed to do something shameful because you've been given more of it than you can handle. At large in society, it's something to be shared more widely. If all the young black and brown men in America were cut the same slack I am, we'd save hundreds of billions in prison spending. Sharing the privilege, unlike sharing the wealth, doesn't cost anyone a dime, while conveying similar benefits.",0.9239
17,"Jeb! Would have wealth funneled to financiers instead of funding infrastructural. Jeb! would have money compounding in dividend schemes rather than supporting social programs. Jeb! would have the one-percent get wealthier while the 99 flounders to pay mortgage and rent (collected by the one-percent). What is disturbing is that the voters believe this voodoo nonsense. Foot soldiers like Limbaugh and Hannity and O'Reilly drumbeat the message with an idiots confidence so the masses believe it.  Jeb!'s bliners will take us down his brothers path, manipulated by the oligarchs his regime will fund the one-percent and continue this massive wealth divide between the haves and the have-nots. The left needs their own foot soldiers to stand up to the right's and educate the masses on what benefits everyone. ",0.9212
18,"Public employees in this country are routinely looked down upon. The attitude is that anyone can do those jobs. Furthermore, their pay comes from taxes, and most Americans think that the less they pay in taxes, the better. The Republican Party believes that ""government is the problem,"" and they want to ""starve the beast."" Another term for public employee is public servant. Who respects a servant? Who wants to pay a servant very much? Anyone can be a servant? Teachers fall into this category. Until Americans value intellectual achievement as much as monetary success, nothing will change. And that will be a long, long time.",0.9192
19,"These seniors in the article are doing well because of social security, pensions, medicare, government jobs, unions, low-cost education, equity in their houses, etc. Future generations will not be so lucky as republicans attempt to dismantle all of these support systems that made america great. We will begin seeing seniors will enormous debt, no pensions, no equity, no savings, costly healthcare. Good luck.",0.9065
20,"It shouldn't be surprising to see that people display what academics call ""last place aversion.""  Are you a human, with human emotions?  OK, stop and reflect for 2 seconds, as that's all you need to come to the same ""revelation.""  <br/><br/>Some parts of soft-sciences academia is truly insightful, but too much is like a nine-year old spending huge amounts of time and money to learn the obvious wisdom of their elders.  Then, people write these up in these unsatisfying blogs for clicks.  I loved Freakonimics, but I hate the cottage industry that book has generated.<br/><br/>Anyway, I originally chimed in to say that the $15 federal minimum wage proposal is inane, and this blog post shows you why.  Just because Americans on the coast run up their own cost of living via zoning and excess regulations (many are good, but many are created for ugly rent-seeking behavior) - doesn't mean that they should impose a blanket labor cost for the rest of the country, where $15 might be close to the median wage.",0.9024
21,"I can understand the thrill and appeal of the sport. But I also recognize the self-centered and selfishness it represents.  My biggest objection is the cost that the taxpayer must pay to mount the search and rescue.  I hope the Park Service sends a bill to collect from the estates for those costs. If they ever legalize it, I think it only appropriate to require a pre-payment bond of search and rescue expenses before being issued a permit.  While they may accept the life and death consequences of their actions, they must also accept the financial consequences.",0.8957
22,Good for her.  I would admire her even more if she puts some of her profits from  reality shows and other income related to her change to help others in similar positions.  (or is she doing that already?),0.891
23,Good for her.  I would admire her even more if she puts some of her profits from  reality shows and other income related to her change to help others in similar positions.  (or is she doing that already?),0.891
24,"I agree with you but why should those who raise ""heartfelt objections"" be made to support this through tax payer funding?<br/>It is not unreasonable for those who oppose abortion for whatever reason to not want to pay of it - why is that not rational?",0.889
25,"Agreed, PubMed is an awesome taxpayer-funded resource for making research accessible to everyone. And, if the article IS available for free because of the journal or because the researchers paid for ""open access,"" PubMed will generally have a link to it at the top right of the screen. ",0.8834
26,"Michael, I and Sarah Palin applaud your application of common sense to the complex issues of our day - if only our dancing pet horses didn't have to pay for their own care and upkeep, then America's problems could be solved. The savings could pay for a new yacht for Mitt Romney, and workers salaries to make that yet ... if you multiple that by the number of pet dancing horses in America I am sure it is enough to fund social security and medicare through the year 2197.",0.8805
27,"No your understanding is not correct.<br/><br/>Federal payments to Puerto Rico are both direct and indirect. Social Security (including disability), Section 8 housing, food stamps, indirect such as exemption from Fed income tax, subsidized borrowing by government, subsidized borrowing for homes. The list goes on and on and yet PR still borrows to just top their incomes up a little more.<br/><br/>Greece borrowed rather than receiving subsidies as the Euro zone isn't much of a ""transfers union."" The United States is a transfers union and Puerto Rico is a huge recipient of transfers. Some, and as much as I hate to say it, myself, would like to increase subsidies but Puerto Rico is in a class all its own when it comes to receiving subsidies.<br/><br/>If subsidies and loans to Puerto Rico were similar to those made to Greece they would likely have living standards comparable to the Dominican Republic or Jamaica. Instead they are far wealthier and well off. ",0.8765
28,"In exchange for what?   Look at the distribution of spending.  It is highly concentrated in the top 3-25%--those from $110,000 to $200,000 family income.   A VAT is the only way to tax them.  The ""left wing"" Obama promised he would not tax the ""middle class"" in this rich category.  The rich naturally are against a tax that hurts them and like to claim it hurts the poor.<br/><br/>If Social Security is abolished or made progressive, the poor should come out ahead.   If the middle income are guaranteed a European health system and are relieved of health insurance premia, they come out okay, especially since employers should be taxed directly or indirectly as a replacement of the health insurance payments they would no longer pay.",0.8519
29,"Here we go again!  Wall Street's ""best and brightest"" or is it the ""masters of the universe"" have struck again.  Politicians will see to it that the banksters and hedge fund managers (aka, their campaign donors) get bailed out once again and the 99% get stuck with the tab.<br/><br/>Republicans want to privatize social security and any other government service they can get their hands on.  Beware of the GOP and Wall Street democrats.   <br/><br/>We need Bernie more than ever.",0.8478
30,"See David/acton 's comment. The Social Security Administration has it figured - you basically get equivalent amounts over the long run, no matter when you begin, and a bonus of you outlive the ""payback"" period.  Most experts recommend waiting if you can, if you expect to be alive, because if you are looking solely at the income generated, there is nowhere else you can park the money and earn *8% a year right now.",0.8473
31,How long would it take for a means tested Social Security and Medicare to be demogogued as welfare?  Social Security can be there for everyone if the FICA limits were raised to reflect today's salaries and we should be discussing Medicare for all instead of endowing health insurance companies as middlemen.  Perhaps the worlds brightest kids(?) whom we are currently educating will see through Mr. Friedman's dissembling.,0.8466
32,"Here in the USA we have recently elected the very best congressmen, congresswomen, senators, governors, presidents and other government administrations that money can buy!<br/><br/>These elected and appointed officials do, however, offer no-bid PAY TO PLAY government INFRASTRUCTURE construction contracts funded from the public treasuries and their legislative votes for sale to US citizens and to foreigners at very reasonable prices!",0.8392
33,"And, you will lose most of your Social Security benefits when you teach.  I worked for 26 years and then became a teacher for 20.  My reward, almost all of my benefits were taken back by the government.",0.8225
34,Airlines have created a cast system by treating some people like cargo. They did not build the airports provide the government funding that that helps companies develop  equipment  that they make a fortune on. They because off their treatment of the public should be regulated like a utility.,0.8225
35,"Social Security started with this: about 15 contributors for every beneficiary when SS began in 1940, after 2-3 years of taxation to help front-load the system. The average life expectancy was about 62, so even if you received benefits you wouldn't get them for very long.  Now there are around three contributors for every beneficiary, and the average life expectancy is in the upper 70s.  Social Security outlays exceeded payroll taxes by $138 billion for FY 2015.  So Professor Krugman can try to paint this as an evil political ploy all he wants, but Social Security is not sustainable in its current form.  As President Clinton once remarked, ""It's arithmetic.""",0.8201
36,We have an unfair economic system where the 1% don't have to pay their fair share....they stash their tax money overseas.  The republicans... still this day ... are advocating even more ludicrous tax cuts for the rich as if they don't have enough money for food or medical care. I believe Bernie Sanders understands America's income inequality better than Hillary. The republicans really don't care about income inequality no matter what they say...not believable !  Tax cuts for the rich really doesn't address income equality. ,0.816
37,"I am curious as to which questions on the FAFSA that make the application difficult?  I assume that it is the income and asset information.  The income/taxes paid/untaxed income questions clearly reference where this information can be pulled from - right down to the line # depending on the tax forms filed. To make it even easier - they now allow for the IRS system (if the timing is right) to populate those answers (with the users authorization) to avoid mistakes.  I am still not sure what is so difficult about the application. It seems like people just don't want to be bothered and expect funds to be thrown at them just because. There is no other means of comparing apples to apples when it comes to awarding federal funding (Pell, Federal Work Study, Subsidized/Unsubsdized Direct Loans) other than a formula that every college bound financial aid seeking individual is asked to provide data to, in order to help with the calculation.  If the FAFSA application was eliminated - what would be done with the families that experience mid-year financial hardships or extenuating circumstances?  What would be the means of establishing a benchmark and eventual recalculation?  Maybe a better idea would be that a family completes the FAFSA one time (in the first year) and they get the same aid each year based in that one initial application.",0.8103
38,"There IS quite a bit of wiggle room between 39% and 90%.  There's even MORE room between 90% and the 20% capital gains rate that the richest of the rich pay.<br/><br/>Of course, if your sole allegiance is to Grover Norquist and the notion that we force government to be drowned in the bathtub.............the notion of ""soaking"" the Waltons by ""confiscating"" the money that they've earned by working so hard and acting so virtuously is of course, completely unthinkable and repugnant.",0.8047
39,"The reality is that this generation has and will continue to receive far more in welfare benefits than they ever put into them. Their social security and medicare contributions were very low as % of income during their working years. This is a generational Ponsi scam.<br/>I have in part benefited from this unsustainable business model through the comfort of my mother. She retired at 55, and has excellent benefits 30 years later. But my contributions are increasingly more burdensome. And then there is a good chance such welfare services won't be available to me when I need them. ",0.8008
40,"I suggest a supplemental tax to be paid by an employer on any wage or salary that is paid, directly or indirectly, to an employee who is not a resident of the U.S. and domiciled in the US in an amount sufficient to reduce the profit generated by not employing US residents   <br/><br/>I also suggest eliminating any tax advantages for employers and employees for employer paid health insurance premiums thus leveling the playing field for employers who must compete in markets with government sponsored Plans.   This will also result in less disparity among workers in the U.S. not all of whom have employer paid or sponsored Plans and also level the field for self employed people<br/><br/>There should be a limit on the favorable tax treatment of investment income<br/><br/>There should be a lower limit on the home mortgage deduction and no deduction for expenses not related to a primary residence    This will eliminate the distortion in real estate costs <br/><br/>The ceiling on deductions for college expenses should be raised.   There should be expanded student loan forgiveness in exchange for needed public service (emphasis on needed)<br/><br/>These are just a few ideas that will reduce income inequality without resorting to ""pitchforks""",0.7906
41,"""Big Pharma doesn't pay for the basic research to develope these drugs and it deducts each and every dime it spends on R&amp;D from its taxes.""......It is true that big Pharma does not pay for the basic research, but it is also true that it does pay for the applied research which is not only essential, but every bit as difficult and challenging and very often more expensive then the basic research. And they don't deduct the cost of research from their taxes as you have miss stated. The cost of research is a business cost - taxes on any business operation are applied to the net profit.",0.787
42,"So, you suggest cutting taxes for ""middle class' workers and directing some of the excessive profits into productivity - where it will yield tax benefits for owners.  Really?  This is your answer to the problem?  Still not talking about cutting the greed at the top nor adding hefty taxes on those making millions every year!  Sorry, to effect wealth redistribution, you need to reduce the top $  and increase the bottom.  Tax reduction for all!!! is not a plan.",0.7846
43,"I am shocked. Not only is Trump saying something worthy of more coverage... I find myself actually agreeing with the man. And this from a liberal Democrat who wouldn't vote Republican if you had a knife to my throat...<br/><br/>I was beginning to think we'd never hear another candidate for office propose raising taxes on the rich, and I certainly didn't expect a candidate to come out in favor of penalizing American corporations who move jobs out of the country. These are common sensical ideas for many of us, who see such moves as key to filling American coffers again. But to hear it from the loud mouth of Donald Trump? I'm intrigued and I want to hear more...<br/><br/>If his whole ""build a wall"" immigration plan was like throwing red meat to the Republicans, talk like this is no doubt red meat for liberals.",0.775
44,"hmm, as is often the case in comments (mine included) you're drawing way too much inference, and you didn't read my comment carefully.  In my world, I am completely in agreement with you that Corinthian should pay for its harm.  Thus the second clause in the second sentence of my comment.<br/><br/>And I agree with you and GMooG and Roy and r... Our nation would be a far better place if companies like Corinthian were forced to pay the full costs of their business.  This includes traditional bad actors like oil companies, whose profits directly link to polluting our earth and changing our climate, and traditional good guys like Apple, which evades taxes on its profits but makes full use of our public infrastructure.",0.7607
45,"Think all the flag wavers want to increase their taxes to properly take care of our service personnel?  Aye, there's the rub.  Much easier to let the guy cut in front of you. ",0.7579
46,"I'm ready to have the service fee included in the bill, just like it is in many parts of the world. It is clearly written on the menu so there is no surprise when paying bill.  Many restaurants in the U.S. do this already.",0.7458
47,"It is distressing that we do not recognize that housing which is safe and affordable for all is not something we should be trying to enable. Study after study show that this pays for itself in reduced crime, better parenting, better educational achievement, better jobs, and significant contribution to society and to our GDP. It pays for itself.",0.7351
48,"Can  you substantiate these ""huge tax surcharges""? And as for all Americans paying for subsidies equally, well, the 1% have done quite well ensuring that they do not pay their share of taxes. Now, go on and rant about something else. PPACA works, and it works well. Deal with it. ",0.7172
49,"@ Bill, The Clinton's finances have been sliced and diced since they have been on the public stage and most recently the Time's did some pretty heavy reporting on their income stemming from speaking fees and their charitable foundation.  This kind of scruitny comes with the territory of running for president it seems. The question you might ask is when will the Time's do some investigating reporting into Jeb Bush's private sector pillaging of the past seven years?  ",0.7096
50,"So you've priced the cameras, seen municipal budgets and tax revenue, and confirmed that it's do-able?<br/><br/>I used to think that the Times attracted the better sorts of readers.",0.6908
51,"One of the more reasons why you, I &amp; others who can afford to pay more than our share towards community is same as the reason why america keeps paying for problems half way around the world-because we are ""alive, happy and rich at the same time""<br/><br/>Think about the places on this earth about people who work very very hard still cannot get a decent living.",0.69
52,"For goodness sake, do some research. This is not about pensions and benefits.",0.6808
53,"""Congress surely did not want to give companies a more efficient means of slashing payroll costs while pushing more people to the curb""?  Given all the other manifestations of class warfare, can we be so certain Congress did not intend or at least anticipate this outcome? Also, I love the reporting. We are told there are loopholes, but not one example is provided. ",0.6774
54,It isn't the presence of crucial safety nets; it is the issue of who pays for them? And what happens when life spans grow and birth rates shrink? Who pays the taxes to pay for those benefits?,0.6747
55,"Funny isn't it, how these areas ""far removed from D.C."" voice no such misgivings about the disproportionate stream of government pork flowing their way, even as they benefit from the spending and employment engendered by military bases and defense industry contractors. Talk about dissonance!",0.6696
56,"Paolo may be right Professor. Indeed, one can make an argument rates were held too high in this period and QE changed the income vector through the carry trades required to implement the thing. Rumor was that Fama was looking at the data to show how the short end of the curve was being held up. (Certainly on the TWIST stuff.) Further, the Fed is sending over 100 bil back to the treasury every year above the expense of running the place. That income is derived from borrowing short and lending long, with no capital call or mark to market. Every bank and the wealthy have done the same thing in some form.<br/>""never have so many been responsible for the wealth of so few"". ",0.6557
57,"Having retired I have no need for an extensive wardrobe - I gave half of it away and still have a lot of things I don't wear.  I also do most of my shopping, such as it is, on-line.   I have a house full of ""stuff"", and don't need to accumulate more.  I would rather save up and spend what extra funds I have on travel and visiting friends, rather than just accumulating.    Retailers also need to realize that incomes for the vast majority of people - whether working or retired- have been basically stagnant. ",0.6557
58,"Besides making some people feel better, proposing higher taxes on the ""rich"" may not make a substantial difference.<br/><br/>First, a reality check.  Accoring to 2011 CBO data on American household income and taxes, the upper 20% of households paid almost 70% of all federal taxes.  The lowest 40% of households paid less than 5% of federal taxes.  Incremental tax policy changes since then will likely show a small progressive shift.  We can still argue about fair shares of the tax burden, but let's start with the data.<br/><br/>Second, if you seek to equalize economic status through taxes, be careful what you wish for.  If you capped ""legal"" income at the level of the 99th percentile, taxed away the 1% ""excess"" and divided that among the rest of US households, each family would get about $8000.  There is no magic teasure trove that if rescued from the ultra-wealthy would fix the inequality problem.<br/><br/>To do that, we need to address the actual earning potential of US workers",0.6374
59,Barbara Ann<br/>The money going to the government goes into a general fund<br/>How would you feel if the trustees of your retirement plan spent the reserves on battleships instead of conserving them for the beneficiaries like you?<br/>Don Levit,0.6249
60,"I for one welcome the rise in taxes that Bernie Sanders will bring.  <br/><br/>This nation was sold a bill of goods during the 80s that government was the problem, when most of us -- including even the wealthiest amongst us -- receive much more collectively than we would ever be able to afford individually.  <br/><br/>The George W presidency left billions of dollars for the war and occupation of Iraq off the books rather than raise taxes to pay for it.  Instead we've seen those dollars redirected away  from public libraries, public parks, public roads, public schools and public colleges, public policing and public fire protection  -- those shared institutions and basic infrastructure we all need as a nation to surviive and thrive into the future.  Right now the nation is literally crumbling around us.<br/><br/>Imagine if just a tiny fraction of all the wealth that is being held by a few families in this country were reinvested in the nation.  This is a goal we should all be working for.<br/><br/>I support Bernie Sanders for President, even with his unruly hair.",0.6249
61,"The GOP has convinced many voters that they are suffering economically because of spending on social programs like SNAP and ""entitlement"" like Social Security and Medicare.<br/>Unfortunate some Times columnist such as Thomas Friedman, David Brooks and Steven Rattner have espoused this false concept.<br/>The Democrats must make clear to voters how the tax code is the culprit.<br/><br/>This table shows tax breaks main ly for the rich.<br/><a href=""http://www.nytimes.com/interactive/2013/03/17/business/tax-breaks-mostly-tilted-to-wealthy.html?ref=economy"" title=""http://www.nytimes.com/interactive/2013/03/17/business/tax-breaks-mostly-tilted-to-wealthy.html?ref=economy"" target=""_blank"">http://www.nytimes.com/interactive/2013/03/17/business/tax-breaks-mostly...</a><br/>160 B /year is lost by not taxing capital gains and dividends as ordinary income. The top .1% receives half the capital gain income.  However the ordinary person with a 401k/ 403B plan has all of his capital gains and dividends taxed as ordinary income [and not the lower capital gains rate] upon withdrawal. He is getting shafted.<br/>About 43 B /year is lost by not taxing unrealized gains at death [the step up in basis].<br/>In addition about 400 B /year in income tax due under the present tax code is uncollected. In 2011 7000 millionaires paid no tax.<br/><br/>see  <a href=""http://www.economist.com/news/united-states/21578387-irs-has-behaved-badly-real-villain-congress-who-will-tame-taxman"" title=""http://www.economist.com/news/united-states/21578387-irs-has-behaved-badly-real-villain-congress-who-will-tame-taxman"" target=""_blank"">http://www.economist.com/news/united-states/21578387-irs-has-behaved-bad...</a><br/><br/>Yet the GOP plan is to cut Social Security and Medicare instead of removing tax breaks for the rich.<br/>This is the case the Dems have to make and they must make it in terms that lower class voters [who have been voting GOP because of guns, school prayer abortion etc] will understand.",0.6239
