,comments,scores
10,"Northern Europe is located at roughly the same latitude as Hudson Bay, but is much warmer, thanks to the warm water of the Gulf Stream current.  Melting polar ice is predicted to change the ocean currents, including disrupting the Gulf Stream.  Global warming, colder Europe.  Easy.",0.9294
11,"""Maybe he knows something scientists don't.""<br/><br/>I know you think you're being clever but you fall far short. I think, maybe, perhaps, it is well known that the pope believes in god. I could be wrong but that does seem to be part of his job description.<br/><br/>It is interesting when one explains to a person who believes the fairy tales told by christians how large the universe is they take it as a challenge to their faith. They get so defensive. We are insignificant in the universe, but at the same time the apparent rarity of life in the universe means our planet and the life on it are an exceedingly rare and precious thing.<br/><br/>Look up a speech by Carl Sagan called ""The Pale Blue Dot"".",0.9265
12,"David Benson ~<br/><br/>""Feynman cautioned that to avoid becoming cargo cult scientists, researchers must avoid fooling themselves, be willing to question and doubt their own theories and their own results, and investigate possible flaws in a theory or an experiment. He recommended that researchers adopt an unusually high level of honesty which is rarely encountered in everyday life….""<br/><br/>~ Wikipedia on Cargo Cult science<br/><br/>""We've learned from experience that the truth will come out. Other experimenters will repeat your experiment and find out whether you were wrong or right. Nature's phenomena will agree or they'll disagree with your theory. And, although you may gain some temporary fame and excitement, you will not gain a good reputation as a scientist if you haven't tried to be very careful in this kind of work. And it's this type of integrity, this kind of care not to fool yourself, that is missing to a large extent in much of the research in cargo cult science.”<br/><br/>~ Richard Feynman<br/><br/>Alarmist scientists push the ‘settled science’ meme in public, while in private (see the CRU emails) they’re chockablock full of questions, doubt and theoretical and professional angst. They also readily acknowledge (to each other) the disagreement that exists between alarmist theory and the unmolested data (re. “honest"" measurements of nature’s phenomena). <br/><br/>Alarmists would be wise to remove the cargo cult mote from their own eye before hoping to note a speck of skeptic dust in the eye of another.",0.9231
13,"1.  Age is a factor.  The study only looked at young women.  Middle-aged women require more cooling than men (or so I have been told by my wife) due to physical changes that occur in the 40's.<br/><br/>2.  Body type is a factor.  People with a lower surface-to-mass ratio will feel the effects of heat more.  Conversely, skinny people feel the effects of cold more.  The study's subject were young people, who tend to be skinnier.<br/><br/>3.  It is better to err on the side of more cooling, not less.  You can always put on more clothes, but you can't really remove them in the office.  At least, I don't want to see people remove them.  Professional behavior means not showing flesh.<br/><br/>4.  Overcooling is not just in the office.  I sometimes find public trans (busses and trains) way too cold.  I keep a fleece in my backpack for the ride, even in 90 degree weather.<br/><br/>btw, per 1 and 2, a good study would look at a large sample that is diverse with respect to gender, age, and body type.  The study cited was too close to anecdotal to be useful.",0.9164
14,"Dr. Krugman .... just came across an excellent article in the The Economist about how scientists misunderstand and misuse statistics in their experiments (and that most published experiments considered valid cannot actually be reproduced):<br/><br/><a href=""http://www.economist.com/news/briefing/21588057-scientists-think-science-self-correcting-alarming-degree-it-not-trouble"" title=""http://www.economist.com/news/briefing/21588057-scientists-think-science-self-correcting-alarming-degree-it-not-trouble"" target=""_blank"">http://www.economist.com/news/briefing/21588057-scientists-think-science...</a><br/><br/>Could this happen to economists as well? Vigilance and integrity are still the key as you often point out. I'd be interested in your comments about the article if you care to post them.",0.8957
15,"There are certainly world-wide issues on the ozone layer, etc., however this Pope, in my opinion, should still to moral leadership. This issue used to be called ""global warming"" but now it's climate change, since we've had no warming for over 10 years. Obviously the new terminology is rather vague since climate always changes, I can remember the many headlines in the 70's about The New Ice Age. If we want to seriously do something about  this we wouldn't have allowed China to peak its pollution in the year 2030.  Our country cannot stand alone in changing the world; we need cooperation from all countries: India, China, etc. being the larger contributors of toxic gases. This, to me, has an element of truth but is primarily the new religion of many since it includes a great deal of power and money and is hard to justify since it is based entirely on computer modeling. Il Papa ought to concentrate on men's souls, get off his political platform and prepare men to meet God.",0.885
16,"CORRELATION BETWEEN CLIMATE CHANGE CAN BE THE RESULT OF THE CAUSE AND EFFECT FALLACY AS WEATHER PATTERNS UNDULATE . . .<br/><br/>But, what is going on now is a preponderance of many bizarre and unprecedented events of great moment. Sandy and Katrina might have occurred  sans climate change. So many records have been set here and around the world.<br/><br/>The extreme heat in India which led to thousands of deaths can not alone be the result of climate warming; the extreme heat in Europe (also causing many deaths) about two years ago; the now four year draught in California; the many tornados of extreme intensity in the U.S.; the six feet of snow in Boston: the island nations which have been impacted to extinction, and...<br/><br/>No one event can be blamed on climate warming but the fact that the polar ice caps are melting have added one foot to the oceans: by 2100, seven feet are predicted (by scientists not politicians). <br/><br/>Sandy was in part cause by the increase of the one foot. NJ, Staten Island and the Rockaways would not have been as impacted if not for the increase of one foot.<br/><br/>Could climate change and the aberrant weather be caused by a third variable? Yes, but unlikely.<br/><br/>Why do the Republicans call this a hoax? Just follow the Koch bro's. Exxon/Mobil and the money given to the pols by the lobbyists.<br/><br/>To be concise: just follow the money! This may represent the greatest danger to the Earth of the many we face now.",0.8767
17,"Let's list, shall we?<br/><br/>Here is who's on your side, Kip n' Kurts:<br/><br/>1. the Cornwall Alliance.<br/>2. Anthony Watts.<br/>3. Monckton.<br/>4. Heartland.<br/>5. The Club for Growth.<br/>6. the Koch brothers.<br/>7. The US oil and coal companies.<br/>8. Sarah Palin, Ann Coulter, Rush Limbaugh, Glenn Beck et al.<br/>9. The ""Washington Times.""<br/>10. Jim Inhoffe, and every far right-winger in Congress.<br/><br/>i think I'll stop there, as I kind of see what the pattern is. <br/><br/>A thousand pardons, but I think I'm gonna stick with the science, the fieldwork, NASA, NOAA and NCAR, the current President, every head of government in Europe...<br/><br/>Oh. As to why I'm even mentioning this, just wanted to pass on a thanks for beautifully illustrating exactly why Mr. Revkin needs to keep Dot Earth going.",0.872
18,"SETTLED PHYSICS 101<br/><br/>Newton's heating law says that the temperature of a body put into a heat tank converges toward the temperature of the heat tank, approaching it exponentially slowly.<br/><br/>So for instance if you go out in 110F heat your core temperature will warm towards 110F, out in 50F cold it would cool towards 50F.<br/><br/>That means starting from Physics 101 and staying there. Such as in climate, from the fact that CO2 has a greenhouse warming effect.<br/><br/>If your doctor would tell you, as you enter: My cabinet is at 70F so, as I studied physics, I know that your core temperature will soon be 70F, you would be justified to call him insane.<br/><br/>If he would insist that the science is settled and he needn't look at you because he knows Physics 101, you would be entitled to proceed to have his license revoked. Or maybe he is in a white coat because he is the office painter? Escaped from the nearby institution?<br/><br/>Most likely, though, your doctor WAS trained in modern science.<br/><br/>He will START by measuring your core temperature, and will take appropriate action based on that. And on a billion precedents.<br/><br/>Climatologists, if you noticed, say that the science is settled, that it's all clear from Physics 101. While they ignore the measurable fact that atmospheric temperatures (the ones measured, not made up) didn't grow for more than a decade and a half.<br/><br/>When, as scientists, they should start with that fact and try to explain it. Looking at all precedents.<br/><br/>That makes them impostors in coat labs.",0.8426
19,"Oh here's another thing that'd help, you are too corporate, you believe in it too much. Become a corporate dissenter and life will spring into a whole new blossom, that goes for anyone out there who supports the corporate way, which should be getting to be a small crowd cuz anyone who knows anything about the ways and means of 'da wirl' will know that corporations gotta go. <br/><br/>And if you really wanna be like me Andy, and I'm sure you do, then you'll stop with all the freaking links. That also goes for everybody (except Susan A. cuz she's my friend who so graciously puts up with me) out there who gets to thinking it's some kinda proper way of doing things. yeah see I wanna here what ""you"" think, people, not what some other fella or institution thinks. Yeah I know there's a place for links and references, but my god the net is so full of them a fella can get link drunk just skimming, especially here at Dot Earth. OK, there you go, pay heed or go down with the rest of them, it's up to you... ",0.8393
20,"jimmywalter:  ""And where is that list of all Climate Scientists, the list of those that Support the IPCC, when was that vote taken, where is exactly what was voted on. How often and on what exact positions are voted on.""<br/><br/>I'm pretty sure you know that science isn't decided by popular vote, jimmywalter.  That's not what consensus means in science.  For anyone who is genuinely curious about how the consensus of climate science is quantified, however, an accessible summary is ""The Scientific Consensus on Climate Change"" at the Weather Underground site:<br/><br/><a href=""http://www.wunderground.com/resources/climate/928.asp"" title=""http://www.wunderground.com/resources/climate/928.asp"" target=""_blank"">http://www.wunderground.com/resources/climate/928.asp</a>",0.8002
21,"I think most of the replies missed the nuance of my post. I was not arguing the fact that climate is changing - that is irrefutable. In fact it has always been the case to a varying degree. The question which is most definitely not resolved is how much of it is influenced by humans and by which means. For example, it is quite likely that methane is by far more heat trapping of our pollution then carbon based pollution. Lastly, since we lack certainty about the mechanic of the process, advocating action and expenditures of trillions of dollars, appears more like a faith based initiative then evidence based sound policy. ",0.7942
22,Amazing clairvoyance.  You right-wingers are excellent at predicting all the things our President will be doing in the future!<br/><br/>My prediction is that you are probably going to forget this prediction when none of it comes to pass.  ,0.784
23,"Robert Out West --- I stated chimpanzee ancestors.  As is well known those were not today's chimpanzees.<br/><br/>Chris y --- I am an amateur geologist of over 50 years standing, ever since a quarter long course in the subject from Robert P. Sharp.  I stand by my statement based on existing temperature proxies and known physics.  I recommend starting with a good introductory text on geology.",0.7579
24,"For us intractables, gaining self-knowledge &amp; adapting behavior can be a<br/>60-year-long, Guinness-record anabasis of<br/>--research<br/>--experimentation<br/>--medication<br/>--solo immersion<br/>--group therapy<br/>--family counseling<br/>Choosing good parents &amp; a progressive community are well-advised.",0.6908
25,"There are no unique ""experts"" in this or any area of science.<br/>While opinions from Pielke, Sr. would be welcomed those from Pielke, Jr. would not be.<br/>Science progresses by fits-and-starts and consensus on a particular topic is how it progresses.<br/>Is consensus flawless?  Of course not.<br/>While we can mine the historical record for occasions when it has not been, on balance,  no better methodology has replaced it.",0.6369
26,"It is inescapable that observers of the Greek drama and the many other non-flourishing have to come to the conclusion that the European crisis is part of the global economic and social malaise. It is time that we start thinking in broader terms than competitive monetary devaluations and cross-subsidization and start developing a worldview that goes beyond market fundamentalism.<br/><br/>I would like to suggest that negotiators and  commentators such as Krugman and, ultimately, every literate and education person consider deepening their worldview by reflecting on the integrated social and ecological values of Earth Charter whose 15th anniversary is celebrated this year by the launching of an important essay by Steven Rockefeller, one of its founding members. Furthermore, Pope Francis’ “On care of our home” could also be a major source for the development of a biocentric worldview. I might even suggest my own 2012 book “The Tierra Solution: Resolving the climate crisis through monetary transformation” which applies such worldview to this century’s two main challenges of combating a climate catastrophe and advancing a low-carbon, climate resilient development model.",0.6369
27,"""Jeb Bush on the issues"" on the environment section is misleading.  It makes him sound like he is reasonable on the climate change issue.  Here is an actual quote from huffpost: """"I don't think the science is clear of what percentage is man-made and what percentage is natural. It's convoluted,"" the former Florida governor said at an event in Bedford, New Hampshire.<br/>""For the people to say the science is decided on this is really arrogant, to be honest with you,"" he said, according to CNN. ""It's this intellectual arrogance that now you can't have a conversation about it, even...""",0.6348
28,"Susan,<br/><br/>Do any of those pages discuss Mann's use (repeatedly) of the Mia Tiljander Sediment Series inverted (upside down)?<br/><br/>Or that a climate gate email urged him to 'contain' the 'putative' MWP?  (which he then attempted to do in his hockey stick graph helping the demise of modern climate science in the process).<br/><br/>Or that as Dr. Muller clarified 'hide the decline' was a real hidden decline not a 'trick' of maths.<br/><br/>Distinguished?  You have an interesting sense of humor.   <br/><br/><a href=""https://www.youtube.com/watch?v=WMqc7PCJ-nc"" title=""https://www.youtube.com/watch?v=WMqc7PCJ-nc"" target=""_blank"">https://www.youtube.com/watch?v=WMqc7PCJ-nc</a>",0.6199
29,"Back in the late '70's/early 80's they were predicting that fusion would be ready by the turn of the century.  And that was all the tokomak teams, before the laser confinement groups got going.<br/><br/>I'd like us to continue working on it while the day-to-day powering of the world's human infrastructure was also steadily shifting away from fossil fuels.",0.6124
30,"Susan,<br/><br/>The quote is:<br/><br/>""3.) EPA Administrator Gina McCarthy admitted that the steps being taken would only prevent .01 degrees Celsius of warming, but it was the example that counted for the rest of the world.""<br/><br/>Is this accurate as to what she said ... yes it is.<br/><br/>Are any of the graphics Joe Bastardi used in his piece erroneous ... no they are not erroneous. <br/><br/>Will 0.01C less warming by 2100 be able to be discerned from the rest of any climate effects or from natural variation ... no it will not.<br/><br/>Long before 2100 I suspect we can all agree we will have a new energy mix, so why pay the price which is substantial for essentially no return, unless that makes us 'feel good'.<br/><br/>I am all for clean energy and good stewardship of the environment within reasonable lines that, also, look to our needs (no shame in admitting we have needs).  <br/><br/>This EPA action accomplishes lots of pain for essentially no gain. ",0.5473
31,Thank you for posting this important study.  It should be circulated widely.,0.5423
32,"The significance of this is very dependent on your definition of ""long term."" In Greenland, Jason Box and others <a href=""http://researchnews.osu.edu/archive/icephotos.htm"">found a rapid period of glacier retreat in the 1930s</a>, for instance. Box has been in the news lately for <a href=""http://www.esquire.com/news-politics/a36228/ballad-of-the-sad-climatologists-0815/"">his deep concern about global warming impacts</a>.",0.5423
33,"Global Armageddon started with Thomas Malthus in the late 1700's. He predicted global starvation in 100 years. <br/><br/>Thomas Malthus said it. But he had it backwards. As life on the planet grows sustenance increases.<br/><br/> Thomas Jefferson, published in 1785 said, "" Rivers that once ""seldom failed to freeze over in the course of the winter, scarcely ever do so now which is very fatal to fruits.""<br/><br/>Intelligent people in the 1850s predicted that by 1900 there would be no food for an increased population. <br/><br/>Noble prize winner Linus Pauling, the only person to win two unshared Nobel prizes (chemistry and peace), predicted no food by the 1960s. <br/><br/>Paul Ehrlich's influential book, ""The Population Bomb,"" began with the words, ""In the 1970s and 1980s hundreds of millions of people will starve to death in spite of any crash programs embarked upon now.""<br/><br/>The Italian Council of Nations predicted the same. <br/><br/>Stephen  Hawking, In 2011 said,""our only chance of long-term survival is not to remain lurking on planet Earth, but to spread out into space.""<br/><br/>In the 1960's the Club of Rome predicted a global freeze.<br/><br/>Hello everybody we are still here. <br/><br/>There is enough food to feed the world if we only share instead of dumping the excess into the ocean or paying farmers not to farm.<br/><br/>Remember the Biblical commandment ""Be fruitful and multiply?"" <br/><br/>God always provides for an expanding population through new inventions, new productivity, new types of grain, corn, etc. and who knows what else.",0.5341
34,"Hey look, everybody! Wimmers is inviting us again to Willie soon's Big Clam Dinner!<br/><br/>Honestly, wimmers, Willie Soon? you couldn't get somebody good at ttis stuff, like Goebbels?",0.5168
35,The Voodoo Priestess of New Orleans - possibly if we were honoring proponents of economic theories.,0.5106
36,kindly present your evidence Saul....,0.4939
37,"It would be helpful if the NYT would point out in their reporting what the relative percentage of scientists are relative to these two positions, instead of using terminology like, ""some scientists"" dispute the effects of global warming. It's science, not ideology.",0.4939
38,"Between this narcissistic lout &amp; James Watson, good riddance! <a href=""http://www.nytimes.com/2007/10/26/science/26watson.html"" title=""http://www.nytimes.com/2007/10/26/science/26watson.html"" target=""_blank"">http://www.nytimes.com/2007/10/26/science/26watson.html</a>",0.4926
39,"JC,<br/><br/>Why would the Union Of Concerned Scientists (even if your brochure were correct) start history in 1980?  or in 1970?  Wildfires were far worse hundreds of years ago, before industrialization, and recently have declined overall as government figures show:<br/><br/><a href=""https://www.nifc.gov/fireInfo/fireInfo_statistics.html"" title=""https://www.nifc.gov/fireInfo/fireInfo_statistics.html"" target=""_blank"">https://www.nifc.gov/fireInfo/fireInfo_statistics.html</a><br/><br/>Global warming hasn't budged in years, and when the recent adjustments to make it appear are seen, and the LT pause is seen, and the SLR appreciated, and the coming AMO cool appreciated along with the quiet sun, when El Nino (this years) factored (it may even break the 18 year 6 month pause).  The fallacy of your position is crystal clear.<br/><br/>Again, find what you fear, it isn't there:<br/><br/>NOAA Global:<br/> <a href=""http://c3headlines.typepad.com/.a/6a010536b58035970c01a3fd1a70da970b-pi"" title=""http://c3headlines.typepad.com/.a/6a010536b58035970c01a3fd1a70da970b-pi"" target=""_blank"">http://c3headlines.typepad.com/.a/6a010536b58035970c01a3fd1a70da970b-pi</a><br/><br/>Oceans NOAA/NCDC more warming BEFORE than AFTER:<br/><br/><a href=""http://c3headlines.typepad.com/.a/6a010536b58035970c01a73d761370970d-pi"" title=""http://c3headlines.typepad.com/.a/6a010536b58035970c01a73d761370970d-pi"" target=""_blank"">http://c3headlines.typepad.com/.a/6a010536b58035970c01a73d761370970d-pi</a><br/><br/>Imagine if the 1550 warm biases were readjusted to reality. Try as one might, there isn't a single scary thing in the data, or relative to extremes including fire, ALL of which were far worse in the LIA and coming out from the LIA some 400 years ago +/-. ",0.4919
40,"You're absolutely right, ""seriously"".  Thanks for the feedback.",0.4877
41,"not sure of a study that exist, but it would be interesting to see if fat kids genaerally have fat parents ... from my observation, this seems to be a pattern",0.4712
42,"Fifty years later the legal framework no longer exist, yet the spirit and passion still courses beneath the surface.  The results of the presidential elections of 2008 and 2012 were the latest lava tubes which channeled the latest eruptions.  The nation is what it is.",0.4588
43,Yes just a hypothesis !,0.4574
44,"The delta is attributed to all kinds of things, some of which are rebutted over and over, like the studies that show that managers react negatively to women who try to negotiate higher pay.  That doesn't stop the attributing, though.",0.4567
45,Robert -- Though I did not want answer you ----.  Please see for answers to your quaries in the blog post presented in the top post [it is not my blog] of Susan Anderson.  I posted my biodata under comments section in that blog post.<br/><br/>Dr. S. Jeevananda Reddy,0.4363
46,"""Qualitative research""?  What is that?<br/>I've heard of quantitative research.  You know, research that gives us some numbers to understand what is going on.  'Qualitative research' sounds like a made-up synonym for anecdotes such as Brandon's story.<br/>Let's see some actual social science.",0.4329
47,"Uh, aren't the conspiracy theorists the AFOS?  That would explain everything.",0.4168
48,"Wow, it's amazing how Russian disinformation makes itself so widespread on the NYT website.  There is, in the real world, no evidence that the U.S. had anything to do with events in Ukraine.  Conspiracy theorists like to talk about an audio recording of Nuland discussing the events, but so what?  ",0.4118
49,"I laughed out loud at the idea that the Soviet Union fell because Reagan looked at them the just right way and gave money away to Boeing and Lockheed. <br/><br/>Read a history book sometime. The Reagan caused the Soviets to fall line is a conservative creation. It was imagined out of a need to be able to heroicize a man who costarred in a movie with a monkey, avoided real service in WW2, called Medicare the end of freedom, and called his wife mommy. Like climate science denial, evolution denial, voodoo economics, the Iraq War ""intelligence"", Vince Foster, Whitewater, Benghazi, the IRS, Obama's birth certificate, and all other conservative obsessions, this one has little to no basis in factual reality. ",0.3976
50,"What the formula from the 1960s ignores is that as a country, we weigh a lot more than we did back then.  Which means that we require more cooling to remain comfortable.  Also, with the prevalence of air conditioning today, people aren't as tolerant as warmer temperatures as we were back then.  A lot has changed since the 1960s.  ",0.379
51,"wmar,<br/><br/>Character limit post...this was an extension to the other post.<br/><br/>In this paper the same author indicates AGW as the main cause of sea level rise.  The rapid change over the last 150 or so years...since 1850 when glaciers hit their maximum is what I find bothersome. <br/><br/>“We show that until 1800 the main drivers of sea level change are volcanic and solar radiative forcings. For the past 200 years sea level rise is mostly associated with anthropogenic factors. Only 4 ± 1.5 cm (25% of total sea level rise) during the 20th century is attributed to natural forcings, the remaining 14 ± 1.5 cm are due to a rapid increase in CO2 and other greenhouse gases”<br/><a href=""http://users.clas.ufl.edu/mbinford/geo2200/Literature_for_links/Jevrejeva_et_al_2009_Anthropogenic_forcing_sea_level_GeophysResLett.pdf"" title=""http://users.clas.ufl.edu/mbinford/geo2200/Literature_for_links/Jevrejeva_et_al_2009_Anthropogenic_forcing_sea_level_GeophysResLett.pdf"" target=""_blank"">http://users.clas.ufl.edu/mbinford/geo2200/Literature_for_links/Jevrejev...</a>",0.3612
52,"John, Given that 97% of scientists have concluded, from the data, that climate change and global warming are real, it is far more likely that the 3% who are climate change deniers have been ""paid off"" by those who have a financial interest in polluting our earth.",0.3612
53,"Knowledge in the sciences and related fields, once acquired, can hardly ever be undone.<br/>One only has to remember the discovery of nuclear fission by Otto Hahn in 1938.<br/>Once the genie is out of the bottle, it can't be forced back in again.",0.357
54,Could you please call out the indicators of FAS that you observed in the video.,0.3182
55,"You're right, Kurts. he should've written, ""the competent and sane members of the scientific community who aren't getting paid off by ALEC or something.""",0.3182
