,comments,scores
35,"I find it troubling that the entertainment industry is an enthusiastic supporter of the baby mama culture, which is all pervasive in today's music. It insinuates itself into movies, television and other media in not only an accepting but almost proselytizing fashion. Granted this is an epiphenomenon, as making money supersedes positive cultural values every time, but it's influence can only serve to exacerbate the perpetuation of irresponsibility in reproductive and parenting behavior. ",0.9055
36,"Congratulations, Marc and thanks, Mr. President. They say Maron's interview with Louis CK was the greatest podcast ever; I think this one beats it.",0.9001
37,"What a wonderful movie. It's much more than a suburban teen movie, and certainly not trite, formulaic or cliche-ridden and this motif has not been done. The movie is inventive and unpredictable in many ways, especially the laughter as testified by myself and the audience with whom I watched the movie. Yes, laughter, unexpected in a movie about cancer; yet never even mentioned by Mr. Scott. ",0.899
38,"Respectfully, I would add a third factor, the lack of a sense of humor. Idelogues, or true believers, of both the left and the right usually have only the most rudimentatary sense of humor. A well-developed sense of humor is needed to laugh at oneself, a prequesitie for accepting criticism with equanimity. ",0.8957
39,Ha Ha!  Very funny!  Good one.,0.8946
40,"I am pleased The Times chose to give the VMA's front page play, as the comments section is a much more enjoyable way to enjoy pop culture than actually watching Miley, Kanye, and company.",0.8932
41,"The article that interested me was ""At Vidcon, Small-Screen Stars and Big-Time Fame"" by Nick Bilton. This article caught my attention because I am familiar and have heard of Vidcon. This article said, ""Big stars are no longer created on big screens, but rather on smaller ones"" I agree with that statement because most people today don't really watch TV anymore and if they do some to watch it on their phones. I personally don't watch TV that often because l prefer to watch Netflix or YouTube. The stars on YouTube work very hard to provide content for people all over the world and should be recognized for it. As a viewer, I think Vidcon is a great way for fans to interact and meet with the people they watch everyday. ",0.89
42,"Good lord, the sanctimony around this thing. It was becoming clear years ago that Williams was enjoying the celebrity circuit a little too much and blurring the line between entertainer and network anchor. His talk show appearances and snarky cameos had already diminished his role as a ""serious"" news man, and his network should have reined him in a long time ago. Now the same network parades him around for a public flogging for ""tarnishing"" the profession.",0.8885
43,Hahaha!  Love a sense of humor!,0.8881
44,"I found that scene to be incredibly effective, and having it diluted for the comfort of viewers like you would have ruined it. Lena Headey, by the way, used a body double as she was pregnant and has refused to do nudity for the show. But actresses are not rape victims or children, and it's ridiculous to worry about them. If they don't want to do a scene, they don't have to do it. And neither does refusing to do nude scenes make an actress more heroic or more moral, or more anything. It's a choice; that's all.",0.8857
45,"So I have read most of the comments about Fun Home, and it sounds like a really good show.   My son is in a theater group and they are planning a trip to go see the show and I was curious about what people think would be the age appropriateness for this show.",0.8832
46,"It would be a godsend to documentary film makers if they no longer had to discard great scenes because someone happened to sing Happy Birthday, or because a car drove by playing Mariah Carey on its radio.<br/><br/>There are so many things we cannot see because lawyers have made it too expensive to see them.",0.8807
47,"Ok. Either the best non-black tenor available for the role with no black face is cast or for example the formidable Noah Stewart, which might however be a stretch assignment. Would love to see him as Otello.<br/>Regardless, we fully support the 'no blackface' costume and makeup decision.",0.8805
48,"Another great opportunity to bring up Mel Brooks's finest line: ""It's good to be the king!""",0.8777
49,"Selfies, like funerals are for survivors. I would love to have more pictures of my deceased father. Selfies of him as a teenager in 1940s Chelsea, NYC would have been interesting to see or share with my son. My favorite pictures of him ""mugging for the camera"" are his boxing poses from his time serving in Japan in '45. I can't help but wonder if professionals who speculate on the behavioral peculiarities of those who take selfies ever had any fun.",0.8741
50,"It's because the acting was fantastic. It was like watching a movie. Matthew McConaughey is brilliant. Not many actors could deliver nonsensical, long-winded philosophical musings, and from a wheelchair. ",0.872
51,"This show is made for entertainment only (and it does entertain me a lot), and people are more passionate about it and take it more seriously than the world's current affairs which really affect people's lives. I hope that The Times will soon have an article that answers why is that. ",0.8658
52,"Hooray for the astronomers and engineers!  Wonderful story - keep 'em coming!  But ditch the awful movie-trailer video of such limited value, seemingly designed to appeal to those who wish only to keep their excitement level high without expending an ounce of effort in actually learning anything.",0.8652
53,"Dorne may not be where the action is.  But it's a much nicer place to vacation between all of the treachery, sorcery, and bloodletting in dreary, chilly places.  The Dorne scenes pretty much all have food, somewhere.  Even the prison has a whiff of the erotic.  In the GOT world, all of this is as good as comic relief.",0.8625
54,"I believe that the popularization of the "" 8 glasses of water a day"" began with Dr. Irwin Stillman's appearances on the Mike Douglas show and other talk shows of the time. I clearly remember this and would appreciate if anyone remembered it. He may well have been quoting that 1945 study, since it was the 1960s when he  made appearances. The bottled water industry may be taking advantage of this myth, but its main interest in privatizing a public utility.",0.8555
55,"Sorry I can completely agree, Cohen is an excellent announcer,  too bad his home run calls sound so amateurish, his screeching ""it's outta here"" sounds like something he developed as a 9 year old practicing around his school chums who as kids are wont to do, told him it was great.<br/><br/>Let's be frank, most home run calls both TV and Radio bend to the lame side of announcing, Gary really needs to step his up a few notches to equal is superb talent.",0.8516
56,"This Dude, young a heart, is very much my type of guy. I missed him on CNN. Since living CNN they have never been able to get it together. His personality and interviewing style as an older statesman gave novelty to CNN. Rather CNN opted for generation X  type of  audience which by the way don't watch or listen to CNN. I'm happy the great renaissance of the 20th Century is doing well. Keep at it Larry!",0.8398
57,"The good duke’s strategy for dealing with Princess Mary: “I’d go upcountry, and if she would not sign her oath, I’d beat her head against the wall until it was soft as a baked apple.” To which the weary Lord Chancellor (Tim Steed) replies: “Thank you for that.”  - I LOVE THIS!!!!!!!!!!!!!!!!!",0.836
58,"Just plain fabulous.<br/>A delight to see this all out style and flair but watch out---it'll be copied on the runways soon, it's beautiful and elevates even the viewer.",0.8316
59,"After watching the video I do not feel that Jon was bested but I do feel he missed an opportunity to ask the obvious question for this issue.  That would be, Ok if your job was to define the line of what is and is not torture then how is it that we ended up performing many internationally recognized torture techniques?  That is the point of failure that needs to be addressed.",0.8266
60,"I have adored Sam Waterston ever since I saw him in the title role of Oppenheimer in the TV series many years ago (it was 1980, I just checked).  The moral questions that persist to this day were so clearly portrayed - how torn and tormented he himself was by the raw truth of what he and his team had created. (for our younger readers - that was the A-bomb.)  At least that's how I remember the story. ",0.822
61,Clearly. He isn't going on public access anything without knowing why. A few times it seems like he is almost about to laugh. ,0.8194
62,"Our ""reviewer"" seems to forget that in the first Terminator, Linda Hamilton played an 80s-hair damsel-in-distress. It wasn't until Judgement Day that she became a badass defender of human survival. So it's appropriate that Sarah ""hits like a kewpie doll"" in the new film. But like others, I'm still trying to figure out if the movie is worth seeing.",0.8176
63,"Eminem is very smart, and he was acting. The whole thing reminded of early SNL, Andy Kaufman. It's called surrealistic satire, and I love it!",0.8169
64,"As someone who came of age in the early 2000s, in the insanity and chaos following 9-11 and in the lead-up to the Iraq invasion, The Daily Show was the only voice on television challenging the Bush administration's deception. <br/><br/>I think I speak for my generation when I say that The Daily Show was probably the first example of the ""new media"" that has recently developed on podcasts and Youtube, which does not require corporate or establishment approval.<br/><br/>Stewart is an extremely talented and courageous man, and I am sure he will continue his success. I hope his successor can meet the high bar that Stewart set. ",0.8104
65,"An as the saying goes, ""Only the truth is funny."" That's why I get all my news from comedians. I can't watch ""straight"" news anymore, delivered by the spokesmodel of the month--as if it merits the gravitas they try so hard to give it. <br/><br/>The psychodrama of American Life has gotten ""curiouser and curiouser,"" in the words of Alice. And here we are without our Mad Hatter!",0.8049
66,"I was prepared to love this, especially on a hot evening.  But I just found it rather uninteresting.  Trying to figure out what it needed.  I've read the other reviews, and most people really like it.  I might give it another try.",0.7984
67,It was a great movie I laughed all the way till the end,0.7964
68,"To a great degree, Jon Stewart's Daily Show has been a recipe showing this country what news is when it is told intelligently, without the constraints and limitations imposed on the mainstream media by big money. The icing on the cake has been Mr. Stewart's comedic skills where we could find a way to laugh at some of life's most tragic or depressing events.<br/><br/>Farewell, adieu and shalom, Mr. Stewart.",0.7872
69,"So - I watched the slide shows linked to this article.  Two thoughts:  (1) I don't know who any of these people are; and (2) I now have the vague feeling I could use a dose of penicillin.  Subtlety, thy name is not the MTV VMA awards.<br/><br/>And I went the extra mile and viewed Ms Minaj's 'winning video.'  I think I've lost the sight in my left eye.  I'm sure her parents are extremely proud.",0.7841
70,I'm a little disappointed that Cait isn't simply allowed to be trans. Ive listened to a lot of the criticism of the show and it seems that most of it revolves around browbeating her into a specific kind of advocacy. Sometimes the most powerful statement is just being yourself. Unfortunately I don't think a lot of the other viewpoints on the show carry an understanding of this. We hear repeatedly about how she is supposed to show respect or stand up for  other Trans celebrity figures who were unable to rise to her level of success. She is told at one point she should even call out the nebulous figures who are responsible for this. We are told over and over again that Cait is passively responsible for this by profiting off of the status that was actually deserved by others. She is portrayed almost as some sort of thief. Some of these people seem to think that they should be famous and glamorous simply because they are trans. They seem to forget that Cait was already famous (have any of them competed in the Olympics?)  and simply happened to be Trans. Over and over again the other people attempt to make her feel guilty about her success. It was the most unappealing part of the show. This is supposed to be a reality TV show about Cait. If the viewers wanted to watch shows about the lives (and complaints) of b list trans celebrities ... they already would be. ,0.7841
71,"<a href=""http://www.nytimes.com/2015/08/03/movies/r-rated-comedies-vacation-among-them-continue-to-struggle.html?ref=movies"" title=""http://www.nytimes.com/2015/08/03/movies/r-rated-comedies-vacation-among-them-continue-to-struggle.html?ref=movies"" target=""_blank"">http://www.nytimes.com/2015/08/03/movies/r-rated-comedies-vacation-among...</a><br/>The article that I found to be the most interesting talked about the struggle that many R-rated comedies continue face these days. In particular, ""Vacation"", which was released last week on July 29 by Warner Bros. Roughly around the same time in 2013, Warner Bros. released ""We're the Millers"", a raunchy comedy that made $37.9 million over it's first five days in theatres. ""Vacation"" on the other hand, has only made $22.8 million so far, plus it was poorly received by film critics and audiences alike. This movie has now been added to the list of 2015's unsuccessful, R-rated comedies like: “Entourage,” “Magic Mike XXL”, ""Ted 2"", ""Get Hard"", and “Hot Tub Time Machine 2”. So what's the deal with all of these failing comedies this year? Not only did all of the movies listed above fail at the box office, they received negative reviews from critics. Also, Magic Mike XXL, Ted 2, and ""Hot Tub Time Machine 2"", were sequels that nobody really wanted. I will say that the R-rated comedies that did do well this year, (""Spy"", ""Dope"" &amp; ""Train wreck"") received positive reviews from critics and earned a decent amount at the box office. On top of that, comedies that are released around the same time as action movies, like with  ""Vacation"" and ""Mission Impossible: Rogue Nation"", they tend to always bomb at the box office, regardless of what their critical reviews were. ",0.7804
72,"Just when I got all the storylines and characters in my mind, the season ends. Or, maybe, during this particular season, the writing was clearer than in past seasons by more successfully connecting the characters to the many plot lines. Either that, or, I'm finally getting it. The 'walk of shame' segment was terrific. I don't mourn the loss of Jon Snow as this opens up development possibilities for other characters. ",0.7774
73,"Having spent many years working with the technical folks at the NYSE, I have full confidence that the root cause will be identified and corrected. And I'm also fairly sure it will be a mundane glitch. Given the size and complexity of the exchange systems, it's a tribute to their QA process that this has never happened before. Unfortunately, because they are who they are, I'm sure the critics will hammer on this until the last photo op. ",0.7741
74,"Given how many times Jennifer Lopez was mentioned as ""coming next"" on last nights show  I am surprised she is not mentioned in this article. Not that she had any credentials to be in a Tony's show.  I guess I wish someone would explain what that was all about. She arrived fully dressed in a nice gown.  Could that be it?",0.7693
75,I am starting to think that the series Lock Up on MSNBC that shows only firm but fair officers might naught be as true to life as claimed.,0.7684
76,"Jack, the simple fact that we are all posting comments and the media is reporting non-top on Trump suggest that we are all doing anything but ignoring Trump.  I think that that is a good thing, He is giving us the unwashed, non-sanitized version of the present state of the GOP including its vaulted monarchy, the Bush family. This is like watching ""Game of Thrones"" without the dragons. ",0.7684
77,"@andrea rodgers  Answer: rupert murdoch and faux entertainment, maybe it could move its show to faux, perfect together.",0.7579
