,comments,scores
18,"I believe Bernie is running as a Democrat in the primaries.  He is an Independent Senator, but has taken on the challenge of confronting the huge political machine of established parties.<br/><br/>I sure hope he wins.",0.9366
19,To show the electorate what it's like when a politician with integrity and honesty runs for president. To put an end to the hopeless escalation of corrupting money in politics which has resulted in an endless stream of two-timing legislators who say one thing and do another. To return the Democratic to its core values so intellectuals like you will wake up from your armchair analysis and start acting on principle rather than speculative strategy.,0.9227
20,"The victories for the Democratic Party and for our citizens are reflected in the more evolved policies of our government.  The political victories - distinct from policy victories - may indeed provide an avenue less fraught with bigotry and hate for the GOP if they can avoid the temptation to be bigoted and hateful.<br/><br/>What is remarkable and worth celebrating is the change in political strategy in just a dozen years.  In 2004, the Republicans got measures placed on the November ballot in many states that were intended to enhance GOP turnout motivated by fear of marriage equality.  The worm has turned.<br/><br/>Now the social issues would seem to favor the Democrats who would be well served to note the precarious balance in the Supreme Court as a legitimate campaign issue.",0.9217
21,"""Democrats Being Democrats"", has taken far longer to occur than one might have anticipated. Prior to the 2008 Republican spasmodic move to the right,  caused by the McCain/Palin, Tea Party insurgence, the Democrats had a two year window to lead and to act. But, they chose to quibble and cower. Now, it appears that the political pendulum has an arc extending on the far right with a confused and self-harming GOP, and to the further left, as the Democrats return to historical ground.<br/><br/>This regained Democratic pulse places the parties at almost poplar extremes. It has taken quite some time, with  debilitating lethargy, to awaken the Dems, not helped by a truculent, self-isolated President. <br/><br/>Now that each party has returned to their respective corners, the match for the hearts of the country is better balanced, and the forthcoming elections, local and national, may well finally speak to an awaiting nation, thus testing the theories of moderation and political pendulum equilibrium.",0.9201
22,"Numbers and charts always tell the same story: feudalism, Republicans' favored form of government, doesn't work as well as even the flawed form of democracy we have under Democratic administrations.  And yet, Republicans need to convince the voters otherwise.  With unlimited funds and the cooperation of the unconscionably sympathetic media, Republicans have been more successful than could have been reasonably expected.  Let us hope that the tide is finally turning. ",0.9077
23,"Playing with and for the ""party faithful' has become a way of life for our politicians. POTUS altered that aspect with Citizens United and both Republicans and Democrats are held hostage by big money.<br/><br/>The ""grand promises"" offered us by the candidates are verbiage pandering to  the masses but they have no meaning. <br/><br/>What the candidates can do to unite us is address all 320 million citizens of the United States. All of them. Unite us with country-wide support.  ",0.9072
24,"I have a gnawing suspicion that Sen. Schumer, whose positions I usually support, is placing his own re-election prospects ahead of our nation's and humanity's best, most urgent interest.",0.8973
25,"Dr. Krugman,<br/>I hope this gets included in comments. My past comments have been ignored.<br/><br/>Social Security is considered ""socialism"" by the 1%. Since government might extend ""socialism"" to other activities of the 1%, it is the ""tip of the spear"" to these robber barons (captains of) industry. Progressive economics would harness capitalism leading to reliable life outcomes for Americans, but limiting monopolist business practices, currently condoned by the ""invisible hand of the free market"" majorities running congress. Ending the threat of incipient ""socialism"" by the 1% explains the 1% support you describe in this article. The ""Not my problem"" attitude of the current majority in congress towards the 99% reflects the needs of their donors. The support by the 51% of voters (51% of less than 50% of voters who actually vote = 25.5% of eligible voters) comes from a low-information/high-excitable fearful population of all incomes. Social security loss is fearful to most of these, so it is not a soft underbelly. Ending Social Security will be kept as a quiet campaign plank. ",0.8954
26,"David, whatever are you talking about?<br/>The responsibility to govern effectively (once elections are over) resides as much with the Party not occupying the White House as with the President.  It is despicable for the Party out of power to focus on failure as a goal so blame can be laid at the doorstep of the White House.  Such political malpractice has never been more blatant than in recent history, starting with a strategic meeting on Inauguration Day in 2009 and including everything from Government shutdowns to Senators writing to Ayatollahs.<br/><br/>This hardly followed the example set after 9-11 or grappling with the Great Recession - the bookend crises of the previous administration.<br/><br/>Whichever Party wins the presidency next time around, the other Party should not abdicate their responsibility to govern by erecting roadblocks to every initiative, putting extra effort into blocking the policies that are most likely to reflect well on the President (and advance the nation).",0.8953
27,The League of Women Voters website smart voter dot org (one word) can help you find your polling place. Rock The Vote can also help.  Find your polling place. Google is your friend. Once you know where your polling place is: SHOW UP! Every election matters.,0.8932
28,"Restricting voting rights isn't solely a matter of race, but part of a broader intellectual movement that distrusts democracy. I say intellectual because its roots lie in a group of highly acclaimed (in some circles) intellectuals who came to America from Germany and Austria. It's understandable that they might distrust democracy based on their own experience (after all, the Nazis were elected to office), but they also distrusted democracy for reasons that are unique to America. In their view, liberal democracy in America will lead to a value-free aimlessness and a hedonistic permissive egalitarianism. They look to not only to ancient philosophers for support for their view, Plato and Aristotle, but to America's founders, who restricted voting rights to those they deemed qualified to determine their representatives in government. This view can be seen in comments that warn that certain voters will support politicians who promise them ""free stuff"". Restricting voting rights doesn't undermine democracy, it preserves democracy. It's equivalent to destroying the village in order to save it. ",0.8932
29,"Roth said  (After all, when does Congress not seek improvement?) <br/><br/>How about each and every vote to repeal the ACA rather than replace it?<br/><br/>In fact, I might ask when the Republicans do seek improvement. They seem mostly to be against things that a majority of the members of this republic desire such as sensible restrictions on guns, a higher minimum wage, universal health care, Social Security etc.",0.8924
30,"Given that a lot of Republicans like to oversimplify Federal fiscal policy, insisting that Federal decisions on spending should mirror family unit decisions on spending, Rubio's budgetary and fiscal difficulties should disqualify him from the Republican nomination.<br/><br/>My late father, a Democrat, was a great supporter of Nelson Rockefeller.   His theory was that Rockefeller had so much personal wealth that he was immune to bribery or other financial temptations.  I can imagine what he would have thought of Rubio.",0.8901
31,"With 60% of the electorate a the greatest voting and most of these voting according to their intuitions instead of according to reasonable considerations of their interests, of course the elected officials tend not to be accountable to the people the represent. We don't need a new political system so much as an electorate that pays attention and demands the best representation that they can find.",0.886
32,"Well spoken, as head of a company whose principal clients are the financial community itself.  Yes, I am sure that most Americans you know will benefit mightily.  But neither Mr. Obama, advocates in Congress, or members of the business elite like yourself have provided the 99% of us outsiders with any hard evidence to back up your assertions.  Another secret bill, which by all accounts has not even been read by the people in Congress who approved it.",0.886
33,The three REPUBLICAN Supreme Court Justices who voted to allow Jerusalem be declared part of Israel simply exposed themselves as as the politicians they are knowing full well that their pro-Israel vote will serve the Republican Party and candidates well keeping the money flowing their way.,0.8779
34,"Of course the Republicans on the S.E.C. voted against the workers and for the richest of the rich.  They represent billionaires like the Koch brothers, not the peasants who have to work for a living.",0.8591
35,"This is a rather vague comment - can you expand upon what it is that 'appalled' you about the emergence of Corbyn?<br/><br/>For me, it is a tremendous breath of fresh air that a man of authenticity and compassion, who is prepared to face down economic myths rather than pander to them, has emerged as a potential leader of the opposition. <br/><br/>He has reinvigorated the moribund Labour left. No longer will triangulation and focus groups overcome anything resembling genuine principled policy. #corbyn4leader!",0.8439
36,"Krugman is right. There are no independents or very few. 35 years of identity politics and the final playing out of the Southern Strategy have put all the conservatives and liberals in their correct respective boxes and given us the most reliably polarized US electorate within living memory. The Democratic party of today is dominated by a socially and economically progressive coalition of millenials, minorities, and wealthy educated whites (many of them strictly secular). This is the party of Obama and Clinton. She just needs to get them to turn out by appealing to their core beliefs and highlighting the exclusionist, retrograde and occasionally insane aspects of the Republican policy agenda. This shouldn't be too difficult.",0.8403
37,"Actually, I know a lot of military leaders who have an excellent understanding of the    ""historoc ethnicity, and religious components of the problem."" You don't know what advice they are giving to our political leaders. It's really the political leaders who want to protect the established national borders in the region. That's because they have longstanding relationships with regional leaders who can reliably deliver oil.",0.8402
38,There is little uncertainty that Clinton will win the primary. She is spending her time doing what she should. Focusing on core democratic voters and guaranteeing turnout. <br/><br/>There are so many challengers in the GOP field that it doesn't make sense for her to focus on expanding the reach of the Dems until she knows who her opponent is. If she stands off against Scott Walker or one of the GOP's more right-wing members. She won't have much need to expand the base. Demographics alone will win her that fight. Bush or Rubio might complicate matters for her.<br/><br/>I think before she commits to changing strategy she'll need to see a front-runner clearly emerge out of the GOP primary.,0.8347
39,"We are becoming more and more like developing country by the day. The US claims to be the Mecca of Democracy but yet allows the rich to buy elections, lobbyist to dictate what laws are passed, denies that climate change exists, seeks to repeal environmental protection laws, says corporations are people, and wants to go back to a health care and education system that caters to those that can afford it. Voter ID laws are meant to discourage those whose voice would disrupt all of the above, However, if we are truly a democracy all that is needed is to be born in the US or a Naturalized Citizen. And since we keep records on all births and Naturalizations these people should automatically be registered to vote.",0.8261
40,"If you are waiting for clear coherent and sensible policy from the Republican field of candidates, get comfortable, stock up your provisions, it is going to be a long wait. It is unfortunate that you and most in your party have allowed it to sink so low in the quest for sane ideas and instead have settled for policies that sound great on a bumper sticker but in real life don't deliver. The result of this is that you have turned your party over the ultra-rich oligarchs and the fringe right. ",0.8204
41,"Of course he is looking for votes--he's running for POTUS. But, at the same time, the other cowards in Congress are also looking for votes, by taking the ""safe"" route, being cowards, and hoping that the sheep will still vote for them. On this issue Rand Paul is leading, and I commend him for it. But still, he would not have my vote for POTUS, but whoever does get my vote will have to be as progressive and out front as Paul is being to earn my vote.",0.8201
42,"Steve, congratulations!  Please work to register voters &amp; work of E-day in 2016 to make sure every voter is counted.  Please you are a in a state  rhat is very critical to 2016 elections",0.8176
43,"Well boo boo.  The NYT supported Cuomo, as did enough partisan voters in the last election, even though this attitude and type of behavior was his normal procedure in his entire last term. But no, we had to have a Democrat in the Governor's Mansion no matter what.   So he was re-elected and there you go!  So much also for the ""useful idiots"" who have stated they didn't like him but voted for him anyway ""hoping he heard their message"" about their disapproval of his conduct.  Well politicians only hear the end vote count, so such wishful thinking is laughable. <br/><br/>You can't blame Cuomo for the lunacy of the electorate. He didn't suddenly change his spots. You got what you put in office. ",0.8142
44,"If you support abortion, vote the straight Democrat ticket in 2016.  Oh, to have a Democrat and democratic White House, House of Representatives, Senate and -- Supreme Court.",0.802
45,"What's the point of this piece? To make the argument that non-partisan drawing of districts is a worthless undertaking? I would hope not. Sure, Florida is a special case, given the extreme segregation of voters based on party affiliation and geography. But, that's not to say that Florida should just stick with partisan gerrymandering.<br/><br/>Gerrymandering is out of control across the US, and arguably the primary root cause of the ultra-partisan, ultra-dysfunctional governance we now have. If confidence in America's democracy is ever to be restored, eliminating gerrymandering via non-partisan drawing of districts needs to be at a top priority.<br/><br/>PS – The title of the piece confuses ""unbiased"" (in other words, where districts are drawn without regard to voters' party affiliations) versus ""equally proportional"" (in other words, where every district has the same proportion of Democrats and Republicans). That confusion sets up what is really a bogus premise for the whole piece (that drawing ""unbiased"" districts in Florida is impossible).",0.7832
46,"To take the math a step further, with Republican voters comprising about 30% of the electorate, 25% of Republican voters equals 7.5% of the total electorate. Not looking good for the prospect of a Trump victory. As a Democrat, I wish Trump all the best in the primaries.",0.7713
47,"Every day I read about the Republican Klown Kar, the Koch brothers, all the usual cliches. Marco Rubio's wife had all those traffic vilations while Senator Clinton has the means to be chauffered everywhere. We do have diversity in our party. Governors, Senators, Congressmen and women, but we don't count. We don't count because President Obama prefers to hear people who don't vote. No wonder he prefers to deal with and promote Mayors of big cities. ",0.7637
48,"KEEP UP THE GOOD WORK  I hope that the writer will keep up the good work of talking about everything but the fact that the Republicans cannot find a decent candidate to stand in the upcoming elections in 2016.  Their campaign tactics show as much disdain for the political process as the legislators show for governance.  From their vantage point, it looks to me like they wonder how many red herrings, paper dragons and straw men can dance on the head of a voter.  I'm sure that menagerie will grow with time.  But we're talking about our government, of, by and for the people.  Not a zoo.  Get real!",0.7621
49,"@Ralph Averill<br/>'They have succeeded in doing just that'.<br/><br/>Really?  What country are you living in?  Last I checked, the GOP hasn't managed to get a bloody thing that isn't symbolic grandstanding out of their caucus, much less anything Obama hasn't said he'd veto right out of the gate, if they ever hammer out a compromise both houses can pass!  And I'm perfectly fine with that",0.7616
50,"No, the Greek electorate are as informed as anyone else. But when you have millions of pensioners entirely dependent on the state, then this block will vote in their own interests and elect  parties that promise them goodies. Unfortunately, this is very much the flaw in democracy. The people dont always do what's best for their own country.",0.7606
51,And the GOP is only too happy to help.  Corporations and billionaires are the only constituencies that matter in Washington. ,0.7579
52,Of course - their priority is to make sure that is is Dems who get elected - NOT those who are best suited to the job.,0.7579
53,"The defeat of this agreement was the grassroots effort of many thousands of individuals educated on the issues and voting for the best interests of workers worldwide. That's not ownership. That's Democracy. That in no way is comparable to the dictates of singular donors. One can't appeal to the Kochs and the American majority at the same time. We Democrats don't have that problem. Voting Rites, Climate change, the ACA, and marriage equality are just a few examples. ",0.7549
54,"The defeat of this agreement was the grassroots effort of many thousands of individuals educated on the issues and voting for the best interests of workers worldwide. That's not ownership. That's Democracy. That in no way is comparable to the dictates of singular donors. One can't appeal to the Kochs and the American majority at the same time. We Democrats don't have that problem. Voting Rites, Climate change, the ACA, and marriage equality are just a few examples. ",0.7549
55,"What is stunning is moderate, thoughtful Republicans do not say that they will vote for a democrat. That is the only alternative. If you don't, you may give the election to the boobacracy that you decry. Is thoughtful Republican an oxymoron?  ",0.743
56,"I'll make a deal with the three no votes on the court. If they agree to pay the de facto criminal super high health care premiums in a republican led world for all Americans under age 65, I will support their view.",0.743
57,"If there is no place for this sort of Republican Party, then please explain how eight of the ten people on the stage won statewide offices in general elections.",0.7357
58,"How exactly do Republicans expect to convince voters that they have their interests in mind when they repeatedly pass legislation that large majorities, which must include Republican voters, oppose?  From universal background checks on gun sales to campaign finance reform and now net neutrality, huge majorities of Americans oppose the Republican positions.  They pay lip service to the idea of protecting ""the People"" against government overreach and then use government to favor corporate interests over individuals.",0.7351
59,"""African-Americans, Latinos, single women and highly educated progressives"" - by defining Clinton's base this way David, of course, misses the point. The Republican right (redundant) (including Jeb Bush) has excluded all of these groups from any consideration in order to cement its ties to the ""1%"". We can only hope that working class and middle class voters can see that their interests are served by the (barely) center/left Democratic party. A swing to the left, minimal though it may be, is our only hope.",0.7351
60,"One small reminder of this is that Palin was the actual Republican nominee for Vice President of the United States. <br/><br/>Sacrificial extremist? Well perhaps, but she was also the representative of the Republican party, officially, the person they chose to represent them in a national election. Like this author, Republicans have been trying to distance themselves from her ever since, but making someone the nominee, then having her run in a national election makes it a tad difficult to later claim that anyone paying attention to her is cherry-picking some fringe, non-noteworthy figure.",0.7184
61,"Sorry to have to repeat this one, and I'm probably paraphrasing:There is one army stronger than all the armies in the world, and that is an idea whose idea has come.<br/><br/>I agree with you on your basic premise.  Civil rights for a voting minority should not be voted on by the majority. In Ireland, as I understand it, they couldn't legislate from the benches and had to put it to all voters.  Well done, Ireland. ",0.7096
62,"Tough bananas.  It'd be nice if Texas had the guts to sever its ties to the federal teat and try to make things work with their own special brand of 'independence.'  And, as others have noted, these things run in cycles.  <br/><br/>Speaking of which, Texans should realize that the real cycle is voter turnout.  And, when minorities are able to vote things will change.  I'd seriously like to live long enough to see that....  ",0.7003
63,"Democracy is a messy inefficient model.  But what is the alternative?  <br/><br/>The same politicians you call ineffective in Washington are the kind of idealists that many of us would love in office if we believed they could engender real change.  <br/><br/>I'm all for idealism, but with the needed dose of pragmatism.  We are a democracy, we need consensus and compromise or we waste time wallowing in stalemate.",0.6966
64,any old any color democrat is better than all the buffoons in the republic party put together.,0.6808
65,Voting can change everything. I wish we could learn that here in the United States. ,0.6705
