,comments,scores
10,"I'm not a Catholic, and never thought much of the Catholic church, which has probably committed as much evil as any other organization, ever.<br/><br/>That said, I love Pope Francis.  His message is simple: the greatest good is to love your fellow man. In comparison, money and the material possessions it buys are nothing.  <br/><br/>This is not Marxism, as some posters here (and elsewhere) have contended; it is Christ's message, delivered and heard long before Karl Marx lived and wrote.  <br/><br/>James, Ed, Jon -- Perhaps what you are resisting is the idea that Karl Marx's collectivism is so Christian that when the Pope talks like Jesus did, you think he sounds like Marx.",0.9531
11,"""Control"" is the operative issue.    Freedom is a social norm driven by the needs of society as a whole, and the ""spectrum of perceived personal freedoms"" is always in opposition to those needs.<br/><br/>This forces us, as a society, to continuously walk the balanced beam of ""social norm"", while attempting to satisfy our individual perceptions of ""personal freedoms"".<br/><br/>Prisons are a good micro-cosmic example of how this works when we 'over reach' in our attempts to constrain ""personal freedoms"".    On the other hand, the US Constitution with it's built-in tolerance for the spectrum of human behavior (including criminal and corrupt behavior) is probably our best example of 'balance within reason'.<br/><br/>Society doesn't grant outliers such as 'natural born killers' the personal freedom to act out their 'nature', but some segment within society that needs some killing to be done may find a use for them.    The ""perceived personal freedoms"" of the ""those who may use them"" justifies their need for the ""natural born killers"".<br/><br/>We as a society have a clear unified opinion about what to do with the 'natural born' killers, but clarity starts to 'blur' once levels of abstraction are introduced.    Bosses rarely suffer the full or immediate consequences of their use of 'natural born killers'.<br/><br/>Social norms have evolved to 'channel' rather than control behavior, but the 'nature' of the universe and we, within it, cannot yet eliminate the existence of outliers.   Control is a perception not a fact.",0.9507
12,"I like him.   I like the Pope too.   No one's proselytizing here!   He speaks for peace - perhaps he's MARKETING peace, how subversive.   It's great to have him show up at Glastonbury.   For Joe and Jill and me this makes the world seem a better place.",0.945
13,"The nation was founded by people who weren't fervent believers but went through the motions to mollify those for whom there is a divine spark in every occurrence, those like Rick Perry who pray for rain and those like Ted Cruz who blame Texas flooding on Native American rain dances. <br/><br/>The Supreme Court decided forty years ago that women retained the right to terminate unwanted pregnancies. Unless the current Supremes under the Dread Justice Roberts would like to revisit this issue, that's the law that should be adhered to in every State.<br/><br/>Texas, Idaho, and other red states have put religious bullying ahead of the law. Is that their right? My religion, which is that all religions, including mine, are presumptuous folly, would start by asking preachers to clam up in public. Even so, should my godless ilk become a majority we understand the disparity between public and private behavior. Preach all you want to your coterie on the Eternity Express. Just keep your hands off the law.<br/><br/>For that's the rub here: The law is supposed to be just to believers and non-believers alike. Reconsider that last statement in a country that allows churches tax benefits and behavioral latitudes it would not extend to non-church groups and activities. To wit: Two proximate day care centers in Mississippi, one church-run and the other not, faced radically different conditions; the religious one was not taxed or regulated.<br/><br/>Separate church and state. I'm tired of paying to be lectured by witch doctors.",0.94
14,"August 1, 2015<br/><br/>In the words of former Secretary of Defense - the good Donald Rumsfeld - life is messy and as for the big guys - once was more than enought - these guys have one answer - work it out and grow up to reality for as is said a crisis is not an opportunity to waste.....<br/>Faith is Faith is blood, sweat, tears, and then rejoice for we really know that being smart and nice is the only way to work it out and if not then - we are given the reporting on front page of our NY Times, indeed -and that is where the truth and beauty to our world begins - and let the divines ones smile on their wonders...<br/><br/>jja Manhattan, N, Y. I believe..... in the news fit for my everything....",0.94
15,"This isn't fundamentally different from the end-of-timers who sell off everything, climb to the rapture point, then discover there is no end of the world. They still manage to come up with an ""explanation"" so they do not have to abandon prior beliefs.<br/><br/>The surprise isn't so much all of the wrong-headed thinking that's out there; the real surprise is that we manage to have people who are honest and speak the truth consistently guided by empiricism.<br/><br/>Galileo would have been your friend, Dr. K!   :-)",0.9371
16,"""...But I think religion ought to be about making us better as people and less about things that end up getting in the political realm.”  I certainly hope that Jeb Bush is able to convince his coreligionists and fellow conservatives that church and state ought to be hermetically from each other, and that they will cease efforts to legislate religion in matters of reproductive policy or marriage laws. Otherwise, all this amounts to is cherry-picking which religious views they like and repudiating all the rest. So much for a clear and consistent philosophy of religion!",0.932
17,"As the Islamic terrorist group, ISIS, creeps closer to dismantling not only the ancient stones of Palmyra, but the history held within those stones, a fear builds up in the minds of those who care for the ancient site. The famous emperor Augustus once stated, “I found Rome an empire of bricks and left it an empire of marble,”. This hints in the notion that Rome was meant to last forever, marble takes longer to disintegrate into the past much faster than bricks. Yet even if the marble crumbles to dust from a force gaining strength, the memory would not be dust but very much alive. If the world does not wish to forget, it won’t. Especially with how quickly word spreads through social media and the news.<br/>“They were willing to gamble reinforcements and take serious casualties in order to destroy these stones, which they view as idols to false gods,” (Symmes, 2015). It is this importance on history of a site in which a polytheistic religion once held truth in that scares ISIS. The Roman religion is not a major threat to world religions today for all of its followers died thousands of years before ISIS. However, Rome spanned territory fro-m the Iberian Peninsula all the way to Central Asia. It may be the spheres of influence that Rome was able to create that truly scares ISIS into wanting to erase that memory of Rome. If ISIS wants to appear as the most powerful “empire” in the world it must “erase” the other ones from the history books.",0.916
18,"Our founding fathers had the idea that the church had a legitimate place in society. It was not to run the government, but to raise good people to become good citizens. <br/><br/>I wish, like Pope Francis, that they would avoid focusing on abortion and contraception  and the hierarchy and pick up where Jesus left off - teaching the wonders that can come from simply ""doing unto others as you would have them do to you.""",0.9136
19,"Plato coined ""theo-logoi""--god stories--as a form of mytho-logoi--along with Aesop's Myths. Aesop was ethically virtuous and good pedagogy--inspiring children.  But the god stories Homer/Hesiod were atrocious on both counts--despite being fascinating tales.<br/><br/>Biblical god stories by comparison are--at best--a mixed bag, as noted in this report.  Women were property; wives were bought; brides unable to prove virginity were stoned to death, and so on. Yahweh's favorite homophobe, Mr Lot, impregnated his daughters after Yahweh turned his wife into a pillar of salt.  <br/><br/>Even the Pauline take on Jesus's life and death is an atrocity--spun as love--a god killed--sacrificed--his son to atone for Adam/Eve sins, thus opening the gates of heaven--to believers--submitting to church authority.  <br/><br/>Paul thus ignored the teachings of Jesus--regarding charity and love/care of neighbors--even Samaritans--inventing Christianity<br/><br/>Christians shouldn't be smug.<br/><br/>And all polities should beware of blanket ""freedom of religion.""  They all think it means freedom from truth in advertizing law and other regulation including rights to suppress the competition, control the government and indoctrinate the people--and in many cases enslave infidels.",0.9108
20,"""How would God vote tonight if he were here?""  Apparently, the good Senator Patrick believes in God, and thinks he even knows how God thinks, yet he is unsure whether or not God is present.  Quite a conundrum.  Sort of like that old expression, ""Good Lord willing....and the creek don't rise.""",0.9083
21,"This Jew thinks the Pope is right on!  Now what do so-called born agains in the Republican party, who worship money, have to say.  And how about Mr. Catholic Jeb Bush.  This certainly poses a quandry for him and his Texas oil buddies.  I think this Pope is great.  I might have to convert.",0.901
22,"... the will of the electorate which unfortunately has become diluted by legislative custom and practice which blocks the demand for social justice desired by a majority of Americans.<br/><br/>Is the ordinary citizen “happy” that noble virtues like compassion and mercy yield to organized corruption which expresses the moral sickness of a greedy society?<br/><br/><a href=""http://lifeamongtheordinary.blogspot.com/2012/06/president-washingtons-dilemma.html"" title=""http://lifeamongtheordinary.blogspot.com/2012/06/president-washingtons-dilemma.html"" target=""_blank"">http://lifeamongtheordinary.blogspot.com/2012/06/president-washingtons-d...</a>",0.8979
23," From the comments here it would seem that the press always sides with the Gazans as opposed to Israel. If it happens it is very seldom. That said, the press too have to learn to take it on their chin. Charlie Hebdo's cartoon depiction of the Prophet Mohammed ( sacrilege to Muslims )was lauded because it was the Press Freedom and Right to make a spoof of Everything Islam although that was'nt fair to all the other peace-loving Muslims and caused them great distress. Now that Israel has done the same to the Western journalists, they don't seem to find it funny, instead calling it misleading, inappropriate and unfairly maligning. But what's meat for the goose is meat for the gander. Israel is laughing but strangely not alone - their sworn enemies are laughing too. Now I maybe the one not making the cut or going to be lampooned.",0.8941
24,"It's not a conspiracy theory. Quit reading into more being there than there is. It's a reaction. People pursuing their self interest. There's not central coordinating entity conspiring all of this (unless I'm wrong), there''s just rich people trying to pursue their interests, masking it by cloking it in ideology and psuedo  philosophy and psuedo calvanist primordial theology.<br/><br/>Almost all of us rationalize or fancy that whatever we do or want has a moral justification, it doesn't necessarily mean that it does, etc...  ",0.8928
25,"David Brooks has written nonstop about the importance of Religion, and how horrible we evil secularists are to get between a person and their ""deeply held religious beliefs.""  He's used this argument countless times as he has fought against marriage equality and women's rights.<br/><br/>as he said in March:  ""The ways of the Lord are mysterious and are understood differently by different traditions. At their best, Americans have always believed that people should have the widest possible latitude to exercise their faith as they see fit or not exercise any faith. While there are many bigots, there are also many wise and deeply humane people whose most deeply held religious beliefs contain heterosexual definitions of marriage. These people are worthy of tolerance, respect and gentle persuasion.""<br/><br/>Well, David.  ISIS is raping women according to their ""deeply held religious beliefs.""  You said it yourself, these men kneel and pray before they commit their vile actions. <br/><br/>ISIS is what happens when you tear down the Separation of Church and State.  ISIS is what happens when you give religious zealots a free pass based on some book written thousands of years... be it the Koran or Leviticus.  <br/><br/>Perhaps David will think on this the next time he defends Religious Intolerance and Bigotry we see right here in America.",0.8757
26,"So, Brooks describes christian conservatives thus: ""Social conservatives already subscribe to a faith built on selfless love. They can serve as examples of commitment. They are equipped with a vocabulary to distinguish right from wrong, what dignifies and what demeans. They already, but in private, tithe to the poor and nurture the lonely."" This delusional interpretation may explain why conservatives look upon themselves with such indignant righteousness. How does this description square with consistent denial of a life sustaining minimum wage and affordable health care for the weakest among us? Why are our for-profit jails filled to capacity with minorities convicted of minor   offenses? Why the continuing job and housing discrimination among these same minorities? The list goes on and on. Selfless love, really? Rather than claiming that social conservatives possess the above admirable qualities Brooks should try to come up with the answer to why they don't.",0.8677
27,"You cannot discriminate, it's that simple<br/><br/>You hold yourself out as loving Christians...is God selective as to whom he loves? I do not think so",0.8658
28,"Molly, I will pray for you. Ask the Lord to help you and ask for his grace. You have nothing to lose at this point.  He doesn't want you to be scared.  In Peace.  ",0.8568
29,"How could these numbers be right --- that in the northern part of our country, the capital of Sodom and Gomorrah, is the home to father knows best --- who knew. Certainly not the Republican ticket right now, whose utopia is the same states that, let us say, need some moral help, and maybe work a bit on their educational systems --- which, for the states mentioned, are mostly all at the bottom of the achievement ladder. ",0.8519
30,"I was nearly astonished that without any mention of the fundamentalist religious crusaders who have taken control of his favorite political party, Mr. Brooks comments about those on college campuses exhibiting too much ""moral fervor;""   Of course, then I remembered his credo:  Do not hesitate to point out the speck in others' eyes while attempting to peer past the log in your own eye.  ",0.8448
31,"I just watched ""Going Clear"" and see many interesting parallels.  David Miscavige actually used a game of musical chairs to have those in his detention facility to compete to stay in.  He created a ridiculous, yet vicious system that used the cult member's competitiveness against themselves and others.  Members are encouraged to tattle on one another.  LRH punished those who put family above the church and encouraged members to detach.<br/><br/>The differences between the system Bezos has created and cult manipulation are only a matter of degree.  He's pushing it about as far as you can go without triggering government enforcement.  I heard many of these practices first hand from a close friend working for Amazon a few years back, including the practice of giving bad ""performance reviews"" to those that were doing well.",0.8316
32,"Cromwell was elected dictator by his Baronial peers and Charles1 was executed according to an even more ancient great charter written for the Roman Empire. The Magna Carta is simply another weapon utilized by God's chosen to explain their importance to we poor takers and dregs of society.<br/>That said the Magna Carta is simply one of many documents in human history describing a modus vivendi for God's select to live in harmony. It is simply another peace treaty written for a past when ""as flies to wanton boys are we to the gods"" was an axiom of human existence. ",0.8307
33,"There are millions of ways to set a course for achieving a personal excellence that doesn’t belong to anyone else.  One shouldn’t be faulted for holding in higher esteem those deaths which benefit us, benefit civilization.",0.8271
34,"Whether a person is religious or not, should not reflect on their ability to run for office and lead a country.  Nowhere in the Constitution is there a clause that requires a political candidate to believe in God.  Mr. Sanders' religious beliefs are private and personal.  From this country's very origins people came for religious freedom.  The mere suggestion that Mr. Sander's might be an atheist goes against the very principles of what our country is about. ",0.8225
35,"Despite right warnings of its misuse, the security phobia of the Obama administration and its surveillance obsession do ultimately triumph over the values of liberty and democracy. Who says the Orwellion Big Brother was a mere myth?",0.817
36,"We people of the earth must listen to the climatologist scientists and take real rational action to survive. Non of us will survive unless we all work together. To just pray to an invisible, magical, supernatural deity called God, Allah, etc. will not change anything. Real actions are essential. Our actions cannot be based on unscientific beliefs of politicians, or messages from a deity. We must respond with rationality, and intelligence, based on facts, and logic, tempered with compassion, and empathy for all our fellow human beings. Our survival depends on it. It depends on our global actions.<br/><br/>I support everyone's freedom to choose to believe in something that has no proof of existing. I have no ill will toward anyone believing in a deity, or forming a religion, or doing religious ritual, or prayer. <br/><br/>The problem is there are believers that are taking away liberty, and freedoms by imposing their deity, and their religious beliefs and rules on public life, private life, public laws and public education. So I am forced to ask for it to stop. <br/><br/>For example: Blasphemy Laws exists all over the world:<br/><a href=""https://en.wikipedia.org/wiki/Blasphemy_law"" title=""https://en.wikipedia.org/wiki/Blasphemy_law"" target=""_blank"">https://en.wikipedia.org/wiki/Blasphemy_law</a><br/><br/>In the U.S. children and adults are forced to say. ""we are 'under God'."" And the lie “we trust in God” is forced on currency, and public government buildings. Truth is, We do not all trust in this thing (God, Allah, etc.) for which there is no proof for its existence. ",0.8108
37,"The good Christians are quietly living their faith, not standing around talking about it.  Quite a few of them are voting for people like Bernie Sanders.",0.802
38,Christ showed us by his own example exactly how important it is to spend your free time dwelling on the sex lives of strangers.  Yep.  It’s exactly that important to Jesus.,0.802
39,"In today's information age, we seem to accept the notion that pooling ignorance leads to knowledge, and that is clearly what seems to be going on here.  More than that, we are more concerned about the personalities involved than the very serious issues that are confronting our country and the world and how those issues would best be solved.  ",0.785
40,"Re: Roxanne Gay's ""Why I Can't Forgive the Killer in Charleston”<br/><br/>Ms. Gay’s painfully elicited and sad-to-read essay, revealingly if unintentionally, situates her inability to forgive in her self-admittedly childish faith.  For what Christian does forgiveness become possible apart from the free grace-filled participation in Christ’s “Father forgive them …”<br/><br/>I suggest, with no intention to judge, that there is some refusal in Ms. Gay’s response.  Perhaps “why I can’t forgive” should be more honestly retitled “why I will not forgive”.",0.7796
41,"To all the majority of armchair preachers commenting on these heroes -<br/>What's really demanded in the Church of Reason is not ability, but inability. Then you are considered teachable. A truly able person is always a threat.<br/><br/>Robert m pirsig. Zen and the art of motorcycle maintainence",0.7789
42,"If only religion held a much less significant role in all of the US, Israel and the Muslim world, and it would be much easier to establish peace.",0.7787
43,"Actions speak louder than words. Anyone can say they are a devout practioner of any religion, but it is their actions that determine whether there is any truth to what they say. Don't tell me how good you are. Show me. ",0.7783
44,The man never ceases to amaze and excite me.  I am impressed by the way he brings his theology and his chemistry together and by his advocacy for the disadvantaged.  I was trained by Jesuits and the ideal -- a man for others -- is clearly embodied here.,0.775
45,"I do not think right wing Christians that want death penalty for homosexuals and death risks for abortions are unwitting emulators of Shariah Laws. <br/><br/>They know perfectly well that they want to force their religious superstitions on others who do not share these beliefs. It so happens that Sharian Laws and so called ""Christian Laws""  - (not all Christians are against abortions or homosexuals) are identical in their opposition to:<br/>1) freedom to live according to your sexual orientation;<br/>2) freedom for women to make medical decisions;<br/>3) and religious freedom  ",0.7725
46,It is truly amazing to see the power of the victim's families Christian faith in helping them forgive and heal.  It's a shame that most progressive liberals prefer to ridicule and demean religion and those that practice it.,0.7717
47,Only when the world's Muslims take arms against these barbarians will we accept Islam as a faith of peace.  Their silence is deafening.,0.7717
48,"I think Luhrmann has done a good job of explaining the appeal (to some) of purity movements and Christian submission; which, until now, mystified me. I don't agree with the choice that these women are making,  and I think it is too bad that tthey are not open to becoming empowered in ways that will more directly benefit themselves and our society. Submission of women and girls is not good for anyone, even though now I understand why it might feel good, even (falsely) empowering.",0.7483
49,"One man's dust is another man's diamond.  And aren't enlightenment and critical thinking just other types of dust?  I bless the places in my mind where Plato, Kant and Hume reside, yet there is nothing more dusty than the abstract.",0.7321
50,"Well done, David.<br/>Who would dispute that contemporary culture requires an ongoing review and critique…of morality, religion, accepted beliefs, customs, philosophy, literature, art; of the ideological attitudes that underlie these things; of the function of culture and of intellectuals in society; and of the distribution of that culture (education, communication, information).<br/>All on the political spectrum do benefit from activity.",0.7269
51,Yep...it's a wonder Muslims even consider moving to decadent western culture societies ;) or maybe they can accept the openess of these cultures or rise above the crudeness that has seemed to develop in our country and still be devout Muslims and live good lives. I don't know what Ms. Elauf was thinking either but maybe she was hoping Abercrombie &amp; Fitch was a company that was as open-minded as she appears to be when applying for the job. Besides she was applying for a job in a children's department. ,0.7096
52,"The actual problem is a secular, legal one, based in the laws of the country where the abuse occurred, and where the suspected cover-up by a bishop took place.  Those are beginning to occur, but we have seen that local prosecutors, and the Justice Department,  are politically squeamish.<br/><br/>Against that backdrop, there is no excuse for the Vatican to not begin to set up such a tribunal.   The thousands of concealed investigations done by the previous pope, when he was head of the ""Sacred College"" are a prime source of information for this new body to identify church officials who have been posing as unaware and non-complicit.   Doing this will in fact give political encouragement to civil governments to operate more freely.",0.6994
53,"""I’d like to see what he says as it relates to climate change and how that connects to these broader, deeper issues before I pass judgment. But I think religion ought to be about making us better as people and less about things that end up getting in the political realm.”<br/><br/>Uh, Jeb, what about same sex marriage and abortion?  Hypocrite.",0.6808
54,"It is one thing to be Christian, to look to the golden rule, to be a decent moral person.  But when was that ever the case for most Christians?  Just look at all the harm done by Christian nations over the centuries.  The list is almost infinite.  Couple that with forgiveness and being Christian means you can say you are a good person even as you hustle this or scam that or do who knows what.  Weep a bit on national TV and it will be just alright. You will be forgiven.  One of my life long rules is this.  I respect those who are  truly christian individuals and I never trust anyone who feels the need to tell me they are a Christian.  As soon as some fellow leans into you and speaks of his faith you are usually about to fleeced in some way or other. ",0.6688
55,"It's not just Christian, btw..<br/><br/>“Dispelled is anger as forgiveness is grasped” –Guru Amar Das, Guru Granth Sahib (Sikh)<br/><br/>..one should forgive with a sincere mind and a willing spirit.” — Mishneh Torah, Teshuvah 2:10<br/><br/>..those who pardon and maintain righteousness are rewarded by God. He does not love the unjust” (Qur’an 42:40).",0.6632
56,"Except Maarten, this is America, and one's choice of religious 'orientation' and their expression of it is a right that the nation was founded on and that is embedded in our  Constitution.<br/>Welcome to freedom.",0.6369
57,Silly Tony.  Being resolute is a virtue only if you hold the proper beliefs.,0.6124
58,God bless you. And I'm an atheist.,0.5994
59,"Robert, i will disagree.  People who have made most significant advances in science and learning were the ones with very deep rooted faith and beliefs.  People who are politically polarized like you are either ignorant, or choose to side with an anti-religion and anti-faith point of view.  This is your choice.  We respect your choice.  But don't lie about uneducated only believing.  Educated believe, because faith and beliefs is part of our being.  We can choose to ignore it, but it is still there.  That's what makes us human.",0.5959
60,"An observation from the Left Hand Coast: the next big thing, an enormous buster-up of things as they are, has arrived.<br/><br/>It's meditation. It's mysticism. It has the power to make changes in our society unparalleled since the Renaissance.<br/><br/>And don't confuse it with religion. It's spirituality, a quality at odds with Organized Religion.",0.5948
61,Wow. Lord of the Flies meets Corporate America. ,0.5859
62,"It is a battle between humans and profits, where humans are convinced that they will be well rewarded through some form of trickle down.<br/><br/>I believe that Henry the VIII'th and Louis the XVI'th used the same idea to rip off their people.    It was only when Marie Antoinette tried to do it with cake that 'they, the people' decided that a revolution was in order.    <br/><br/>In a very real sense, our country was founded on the rejection of 'trickle down'.",0.5859
63,"""A jew, I dont understand this article.""<br/><br/>That's because you are not aware of the fact that your US-based leaders have written to the Vatican asking the Pope to convince Germany that they should further (they apparently have given a mere &amp;70 Billion so far) finance the holocaust survivors. Cohen is just trying to help that process. ",0.5719
64,"The crux of this article lies in the phrase ""Invoking religious liberty in this way presents ‘‘special concerns’’ by prolonging social conflict, "" The intent is that religion be snuffed out of our society. Too many of the traitors of democracy believe that freedom of religion be confined to a small corner of someone's home, not to how they live, thing, believe or vote.",0.5423
65,"I don't see the problem.  Religious institutions are free to discriminate against gays if they like.  But that's where their First Amendment rights end and should end.  Why should tax payers (many of them gays and lesbians!) be expected to support institutions that follow morally (yes, morally!) reprehensible policies that discriminate and deny the humanity of fellow citizens? To speak in the idiom of the Christian Church, how can any Christian institution believe that a just God would ever countenance its gross mistreatment of His children, for the qualities with which He imbued them?",0.5304
66,"As someone pointed out, look up the 'Scarlet Letter Law'.  Jeb Bush is a reincarnated Puritan.  I sure am looking forward to living in that open minded and tolerant kind of society.",0.5267
67,"I think, alongwith most of the civilized world, that Prime Minister Modi is doing just fine and is slowly bringing the country back to its rightful stature. The process has started and will continue while he is at the helm. Please do not bring your political bigotry in a socio-religious matter that is deeply personal to many. ",0.4939
68,"Unfortunately the author is immersed in his religious ideology wherein he has expressed a belief in a supernatural entity of which there is not a shred of  of evidence for said entity and never has been in all of human history<br/>Brought up in a strong Catholic family and consequently researched the origin of Christianity/ Catholic origins,if one would question the author as to christian origins the author  most likely believe in a fiction that no honest  historical independent research could sustain credibly.     ",0.4588
69,"Unfortunately the author is immersed in his religious ideology wherein he has expressed a belief in a supernatural entity of which there is not a shred of  of evidence for said entity and never has been in all of human history<br/>Brought up in a strong Catholic family and consequently researched the origin of Christianity/ Catholic origins,if one would question the author as to christian origins the author  most likely believe in a fiction that no honest  historical independent research could sustain credibly.     ",0.4588
70,Too bad god's benevolence didn't extend to those who he didn't cause to oversleep.  Or perhaps we should be giving thanks to him for that too?,0.4556
71,The NYT manages to be both craven and hypocritical.  They tip toe around those of the Muslim Faith but consistently publish photos of works that are offensive to my Catholic faith.   Not not this foolish piece of nonsense masquerading as art but go back to the time someone put Elephant dung on a portrait of the Virgin Mary.  <br/><br/>Perhaps the staffers at the times are more afraid than respectful.  ,0.4537
72,"Instead of spewing vitriol against same-sex marriage and complaining about the infringement of their religious freedoms, evangelical Christians should emulate the grace and humility displayed by the families of the victims of the Emmanuel AME shootings who, rather than calling for vengeance, offered forgiveness to the murderer of their loved ones. If I ever decided to join a church, it would be one with parishioners like them.",0.4404
73,"Richard, you would have done better in the first place not to exploit Mr. Carter's diagnosis as an opportunity to attack religion. <br/><br/>(I'm a lifelong atheist, by the way)",0.4397
74,"Have you ever considered that he might just be voting his conscience?  Or are you, like many Americans, so fixated by the notion of financial coercion that you just can't see it?",0.4329
