,comments,scores
10,I often dread to read the comments associated with almost every single article until now. You must read these because they are not only supportive but it's beautiful. Just like the author and her friends.<br/><br/>Kudos to all for showing me what humanity is after reading about Cecil the lion today. Much love to all the women for going out on a limb and sharing their lives and fears with us.,0.932
11,Haha. Apologies for grammatical mistakes. Feel free to mention them. I'll sincerely try to improve on them. Though I strongly feel debating on the content rather than writing skills would be more worthwhile.,0.9273
12,"So interfering in Guatamela's affairs 60 years ago was wrong, but doing it again is justified because this time it will help the author's favorites? How about resolving that interfering should not be done, period?",0.9261
13,I think that it's also great for parents to read to their children.  It can be the only time they have together that's not interrupted by other obligations.  It can give parents a warm feeling to read something familiar to their child as he/she falls asleep.  Even now I enjoy listening to a good story when read by someone who knows how to read aloud.  ,0.9258
14,Ms. Preston is to be commended. An excellent exposé on something that has been going on for far too long. The NYT is still capable of being positive leaven!,0.92
15,"When you select the recipe links below, the main credit for the recipe is given to Kim Severson. Dora Charles, the primary source of the recipe, is given credit at the end and the recipe is described as an adaptation of Ms. Charles' original. Isn't this the same kind of credit theft of which Ms. Deen (and by extension all southern women) is accused? Why not just publish her original recipe and give Ms. Charles the byline?<br/>The Sprite biscuits are quite good and you can find the recipe all over the internet, sometimes referred to as ""7-up Biscuits.""",0.9145
16,"Bill,<br/><br/>Sorry, man. Once upon a time -- under Abe Rosenthal, for instance -- smart, well-read ordinary readers, but uncredentialed and pedigreed (which is what the NYT these days consider a sine qua non for op-eds under its new and enlightened editorial leadership), had a fair shot at seeing their op-ed articles in print. These days, unless it's about race, identity politics, victimhood, gender inequality, diversity and inclusion, and other socially trending sexy topics -- and once in a while, a straw man argument proffered by this gentleman -- your chances are slim. So get a credential first, if you don't have one already, and then you might get the ""same platform for more credible and true voices of change.""",0.9144
17,"So many ""suspected"" troll buzzwords in one comment:<br/><br/>""Neocon""<br/>""Fascist""<br/>""Genocide""<br/><br/>A great proportion of comments for this article say it all and back up the premise beautifully. In retrospect, the article makes a fantastic honeypot, drawing out and revealing the very players that it reports on.  <br/><br/>Great work, NYT.",0.9081
18,"I sometimes worry that more emphasis is given to ""is the book the right length to sell,"" rather than ""how long does this particular story take to tell?""<br/><br/>Especially in a growing electronic world, whether a book is 50,000 words or 200,000 words is neither here nor there.  In the print world, of course, it still has a manufacturing cost to take into account.<br/><br/>I am writing a huge fantasy saga at the moment that will stretch across many volumes.  The main books are 160,000 words a piece, give or take, but one of the stand-alone books is only 56,000 words long.<br/><br/>In my mind, both lengths are justifiable, as is a short story I have written about one of the characters that is just 12,000 words. The point is that the tales are different lengths.<br/><br/>Now, I also have a decision to make. My big volumes I could split in two and possibly get more sales. But do I undermine my own work in that way? Do I insult the reader?  One day I hope they are a fan. I want to be nice to them.<br/><br/>I have read huge books that have held me and I have read short stories than bored me and I did not finish. So what is size?<br/><br/>Without being too corny, satisfaction is the important thing, not size!",0.9072
19," But the NYT reported that, if Obama received congressional approval, he then would have the leverage  to close the deal. It was a selling point.<br/><br/>Oh well, everyone knows that was just hot air. But it makes for fun reporting and reading. Nothing to do with reality. Duh, this is DC. ",0.9052
20,"I was going to say it seems unnecessary to hammer away at the obvious and let his supporters have their moment but after reading letter after letter that feels about facts and data the same way the Republican base feels about global warming maybe it needs to be repeated a little more.<br/>The NY times is reporting the news like it's supposed to, too many people here want it to be an advocacy group for Mr. Sanders. Maybe a lot of America just does't feel the same way about the issues many people here do... or not.<br/>Feel free to keep selling, maybe a lot of others will buy in, but that's not this newspaper's job.",0.9001
21,"Funny how very personal people's experiences with glasses seem to be. A very intimate experience, says the author.. I never realized that before. Now thanks to the author and your comments I'm beginning to see a small part of human experience much more clearly. Thanks.",0.8995
22,Excellent!  Even an article about insomnia therapy gets political comments.  Great to see the 100% rate of everything online being political is still alive.,0.8932
23,"Thank you for interviewing my favorite author.  I am currently re-reading ""A Short Hisotry of Nearly Everything.""  Mr. Bryson's fascination and awe for our universe and world comes through clearly.",0.886
24,"As I was solving, I was wondering how this puzzle got into print so quickly.  I appreciated reading the story and getting some more insight into the whole process.  A great job all around!",0.8852
25,I agree about the writing. Mr. Leibovich did a brilliant job. I have little interest in Mr. King. but this piece was a delight to read.,0.8848
26,"Mr. Hanle,<br/><br/>Millions read ReaderSupportedNews, Alternet, DailyKos and many other online publications that republish or write up digests of these economists' pieces. They also curate and rebroadcast TV appearances. My own followers on social media click through and read, watch the materials I curate, along with the original analysis pieces I write. Without any advertising, I've garnered over 85,000 views of individual pieces on my blog.<br/><br/>Professor Robert Reich' blog and Facebook presence are well-attended. Truth-Out and Common Cause are outlets that republish his work and produce those wonderful 1-2 minute videos of his we've been seeing since 2012.<br/><br/>People are engaged. They've been engaged. They're serious about change.",0.8779
27,"What a well written piece!  The style reflected the substance; well paced, unfeeling, nice. You and the customers - estranged, exactly.  I wasn't sure how it was going to go.    By the end of the article, I would not have been surprised if you had smuggled in a gun and shot them all.  That's so excellent that you did such a good job, and then quit and moved on.  Clive Owen could play your part.  ",0.8691
28,"One of the best comments I've read in a very long time.  Clear, concise and insightful without being insulting.",0.8655
29,"I'm amused by the illustration that accompanies the article. Man sitting in self driving car of the future, reading a physical newspaper, rather than looking at a tablet or watching TV. Dream on, NYT.<br/>Also nice to see that the car of the future will still be shuttling around one person at a time, very efficient.",0.8655
30,"Hey, commenters, check your terms of service for using this site. Specifically section 3.4 which begins, ""You grant NYT a perpetual, nonexclusive, world-wide, royalty free, sub-licensable license to the Submissions...""<br/><br/>Bottom line is that your (and my) carefully worded commentaries on corporate copyright terms are now the intellectual property of the New York Times Company. Oh, the irony!",0.8655
31,"I find something incredibly brilliant about Seuss' works. I immediately bought ""What Pet Should I Get,"" and quickly realized that whilst reading the book, I could think only of my partner of five years. I thought of the process of picking a partner with whom to enter a monogamous relationship--a process that involves the stress associated with the knowledge that other (and potentially better) options exist or may later exist and that your parents want for you something that you may not want for yourself. This is, to me, the source of Seuss’ luster: that is, when I was child, I adored Seuss’ silly rhymes and entertaining plots for the fun they offered, but now, as an adult, I appreciate Seuss’ literature for its profundity (e.g. “How the Grinch Stole Christmas” and “Oh! The Places We Shall Go” are two obvious and well-known examples).<br/><br/>Other incredible writers of children books include Shel Silverstein, Eric Carle, Maurice Sendak, Lewis Carroll, and Roald Dahl. Their stories entertained me as a child and haunted me (albeit magically!) as an adult.",0.8601
32,"Please read; "" Stephen king on writing"", a beautiful book. The book will make you a Stephen King admirer even if you don't like scary tales.",0.8597
33,"I have scanned the comments on this piece and I am surprised that there has not been more commentary on the irony that this piece ran on the back page of the op-ed section on the same day that Maureen Dowd's nasty, not-funny and just plain mean column comparing Hillary's emails to Tom Brady's NFL suspension ran on the first page. Of course, I understand fully the distinction between news reporting and opinion writing. But surely the Times realizes that Dowd's decades-long obsession with the Clintons is a major reason for the perception that the Times has it in for Hillary. Readers have not forgotten her columns during the 2008 Democratic primary, and I say this as an Obama supporter, then and now. I respect Dowd as a writer and a thinker, but I keep wondering what it is about Hillary that drives her over the edge of journalistic skepticism into what comes across as a personal vendetta?  (The column was also insensitive to Biden, as Dowd merely used his grief at the death of his son as grist for her hate-on-Hillary mill.) Even if what Dowd wrote turns out to be an accurate prediction -- let's say the FBI finds something in Hillary's email files that forces her to withdraw from the race and Biden comes in -- the Times is not doing its reputation, its readers or the national electorate any favors by giving Dowd free rein to foam at the mouth at the prospect that Hillary (and Bill) could very well wind up back in the White House.  ",0.8417
34,"I have a number of friends who say they no longer read or watch the news because it is ""too depressing,""  Some are quite economically comfortable and others have recently lost their jobs.<br/> If citizens do not know what is happening in their world, they have no way of realizing what direction this country is headed.<br/>If they won't or can't take time to inform themselves, they have surely given up on individual responsibility.<br/>I believe this is exactly what powerful interests on the right intended. ",0.8393
35,"I wrote yesterday, but apparently the NY Times didn't get the message.  So let me repeat: I wish Archbishop (not Cardinal) Nienstadt of St. Paul (not Minneapolis) had been removed last week for protecting a predator priest.  This hasn't happened, so please someone write a disclaimer!",0.8329
36,"I'm disappointed with the New York Times. This article is not deserving of the national attention that comes with being in the country's #1 newspaper. The RBF idea originated on Youtube as a funny video for young people to laugh at. By publishing this, the NYT is validating the idea that women need to be focused on their outside appearance at all times. What's next? Grumpy cat memes?",0.8299
37,"I think I have read every book Mr. Bryson has written (most in hardcover).  He is informative, funny, and passionate.  I jumped on this article because I thought he had already come out with another book.  If you haven't had the pleasure, then pick up Bryson's book on growing up in the 1950's _Life and Times of the Thunderbolt Kid_.  I've read _A Short History..._ twice and used to give it out as a science award to graduating seniors.  ",0.8177
38,"Hi MS, <br/><br/>I do hope I'll have the chance to share more of Esmé's journey with the Motherlode audience in the future! I also have a blog: <a href=""http://www.thecutesyndrome.blogspot.com"" title=""www.thecutesyndrome.blogspot.com"" target=""_blank"">www.thecutesyndrome.blogspot.com</a>, if you are interested. I have also recently published a short book called Around and Into The Unknown about Esmé's genetics: <a href=""http://www.hillarysavoie.com/book"" title=""http://www.hillarysavoie.com/book"" target=""_blank"">http://www.hillarysavoie.com/book</a> and the second one, Whoosh, about her cardiac arrest at 3 months, is available for pre-order on Amazon now. ",0.8122
39,"What fascinates me most, is the fact that a national conversation<br/>is taking place over a work of fiction. I think that’s great, as lover<br/>books, literature, and as a writer!",0.8122
40,"Amid the irony of this post and Dowd's running concurrently, it's interesting to note some things about the Editor's Picks on Maureen's icky Biden piece.  Firstly, none of the Editor's Picks are critical of Dowd's exploitation of the Biden family's tragedy, and yet almost all of the other Readers' Picks are.  Sure, maybe some of the EPs would have been top picks anyway, and perhaps some of the top picks were below the Editor's standards for tone, but - It makes me wonder the purpose and utility of Editors' Picks at all.  Why do they exist?  Who makes them?  Do they reflect personal beliefs?  Reward earliest posts?  Exemplify a strained effort to represent ""both sides?"" Are they worth it? The editors may as well go undercover and post their own defenses, or upvote, or even censor posts (oh wait, they do!).",0.8101
41,"The headline for this article, which is the same on-line as in the print edition, is very misleading with its implication that the Governor wants to ""subdue"" the state universities.  Once you get into the fine print (i.e., the actual article), one finds that the changes proposed, agree with them or not, are designed to bring the management of the state's higher education system into a real world of streamlined budgets and more efficient operations, like almost every other private or public organization in this world of ours, including the universities of other states.   That's not ""subduing"".  Of course the professors don't like it; they never want anything that's going to rustle their ivy.  I suspect that the real purpose of this article's headline is to provide 'click-bait' for those who love to rage against Governor Walker.  ",0.7967
42,"It is a difficult and delicate balance.  And, as this fine column points out, there are two distinct facets.  Whether making some of its content available for free on Facebook will undermine the Times' paid subscription business model, and whether a growing relationship with Facebook will taint the Times' coverage of news that involves Facebook.  It is the latter that is of the greatest concern to me.<br/><br/>The business side of the Times cannot, of course, ignore Facebook. But how the paper interacts with Facebook is of vital importance to the integrity of the Times.  In the new digital age, the firewall that once separated the business and news sides of the Times is eroding in subtle and unexpected ways. How the news is presented, and how visible an article is on the web site or in the print paper can be almost as important as articles' contents.<br/><br/>When the Times' modified its commenting policies a few years ago, it required a Facebook account for membership in the green-check club, which it then called ""Trusted"" commenters.  Fortunately, the paper later revoked this inappropriate mandate.  But this serves as an example of where the paper should not go.<br/><br/>Today, there are Facebook icons near all Times' articles, and large banners on many sectional home pages urging the reader to visit the paper's Facebook page.<br/><br/>Facebook can be a major and insidious threat to privacy.  The Times must not  grow too close to Facebook, or soften the quality and quantity of its news coverage.",0.7868
43,"I found the story quite interesting.   But I did not seem to find any discussion on the physics of black holes and why they are such a fascinating phenomenon.  They are much, much more than just compressed matter.   That discussion should have been part of the story.  ",0.7843
44,After reading some of these comments I hope there's an early happy hour out there somewhere!,0.784
45,"  Ms. Kakutani is (in my viewthe finest book reviewer the times has. I always look to her for prescient , insightful commentary and consider it to be gospel.<br/>    In this review, I find her uncharacteristically standing back from her own commentary , almost like she doesn't quite know how to wrap her hands around this conundrum. Something doesn't ring true about this . Why would someone with great writing skills, publish something so many years later that essentially bursts everyones balloons to such an extent as this later years Atticus seems to suggest? What is the intention behind such a work? Until I know more about this reasoning, I think I will skip Watchman ! Enough bubbles bursting of late, and even some roses blooming as well when it comes to issues of race.",0.7735
46,Why would anyone go to college to become a writer? If you want to be a writer go to the library and read how to books. College is for those who want to learn to persue a career in something that they like and will be more likely obtain a job in.<br/>According to the author I can default on my mortgage and go happily on with my life and maybe become a writer.,0.7717
47,Thanks for you straight shooting column. My hope is readers will remember on election day. ,0.7717
48,Yes! perfect comment.,0.7712
49,I am SO looking forward to this pill! Maybe it will help my marriage and make me feel like a woman again! Thank you Sprout! Go Katherine Campbell!<br/><br/>JK! I agree with y'all. I just thought we should have at least one comment to counter the 100% negative comments this article has engendered.,0.7696
50,"Steve Bolger ""I have no interest in reading anything but original sources.""<br/><br/>That's like the half illiterate kid who says: ""I didn't read it, ma'm. I only read Shakespeare.""",0.765
51,"I suppose some reporters hate Mrs. Clinton, but she gets so much more coverage than Bernie Sanders, and most political reporters dismiss Sanders all the time.<br/><br/>I really wish there was a better place to get unbiased news.",0.7461
52,"Note the difference between this editorial and the one by Ms. Turner on the debate page. There are lots of statistics cited in this one with full reference information from the websites linked. The best Ms. Turner can do is cite public opinion polls showing vague dissatisfaction. It is pretty clear which side the facts favor in this debate. Sadly, much of Middle America just has not caught on. ",0.743
53,Excellent and thoughtful analysis,0.743
54,"A very nice column, Mr. Bruni. Thanks!",0.7419
55,"So where are the worldwide 'journalistic certification' standards? Something akin to ISO 9001, that can tell a consumer that the photos, words, pictures and content are up to snuff?<br/><br/>I can see major American newspapers and cable news outlets getting on board PDQ. Folks like FNC, Weekly World News, and a few others will poo-poo or dodge but eventually they too will need that seal of approval.",0.7399
56,"Finally Maureen Dowd writes something interesting. In fact one could consider this best column ever given that it sounds logical, practical and compassionate, and for once non ideological.<br/><br/>From cattlegate to travelgate and finally to servergate it is finally too much for even staunch liberals to support this very dishonest woman of very poor character",0.7363
57,"Reporters in the wake of a shooting like this have some leeway in what to report.  There are many angles to cover and much interest among readers.  Now that we know the likely fate of the Confederate flag, do you think we could get profiles of the victims?  I am interested in who died, their families, and their funerals.  For the thousands commenting here who have put the fate of Johnny Reb's flag ahead of the nine black victims, your great interest in flag symbolism is duly noted as is your lesser interest in the lives of the nine black victims.",0.7351
58,Sounds like an excellent subject  for a NYT investigative article.,0.7351
59,"Teresa, did you even read the article that Mr. Obama writes in response to? It would be a very good idea to start there in order to truly understand the issue and what is at stake.",0.7264
60,"SellAmerica, your statement is a bright spot in these comments here. Thanks!",0.7263
61,"Did you read the entire article or just the headline?  ""But I can’t say this enough: Exercise has a big upside for health beyond potential weight loss.""<br/><br/>Either you value science or you don't.  You let it inform your decisions or you continue to embrace your own opinions.",0.7227
62,"Most of the New York Times writers are not from New York, as it clear by their misplaced affection for rodents.",0.7184
63,"Suppose the article's headline and lead were, ""77% of Americans continue to believe race relations are good in their own communities."" It would likely be as accurate as the current headline, 'Most in US Hold Dim View..."": both are based on the same poll. And both are important: views of race relations in in one's own community are likelier to be based on direct experience of daily interactions between individuals, as well as ongoing partnerships, cooperation, conflicts between the so-called races. On the other hand, our views of the nation are based largely on what we glean from the media, which is a blend of fact-based information, and ""spin,"" subject to distortions, both in terms of which stories get written and published, and how they are written. This Times story itself cannot be and isn't purely factual; decisions had to be made on what information to highlight. From where I stand, the story, as written, seems to emphasize differences between the races, rather than points of agreement -- but others will see it differently. ",0.7184
64,"I'm stunned by all these negative comments. Even though this article's title invokes the word ""lumbering"" amd suggests slow progress, to see a major energy company providing branded clothing for a pride parade is nothing short of miraculous! <br/><br/>I work for a different energy company on the Fortune 500 list where the highest levels of leadership make derogatory remarks with impunity that leave most of us stunned. The New York Times and it's readership may consider Exxon to be backward and behind the times, but to the rest of us in this industry, this article is a shining beacon of hope for what the future could bring.",0.7177
65,"I often share your column with my friends on my Facebook page, but in order not to spread ""his"" name further than necessary, I will just agree with you here on yours.",0.7096
66,I wish I could vote for this comment 100 times!  Thanks.,0.7088
67,I had to look myself up after reading this.  Amazing!  I am widely known to some databases.  Big deal.,0.6996
68,"@ Mark-Mark I have read down and have to stop but it is clearly evident that many - maybe most - comment writers do not understand at all the role of the US in creating the ""ungoverened"" nations, one of which is Libya.<br/>Larry",0.6956
69,"Ms. Sullivan avers that we who fervently love and believe in journalism should not worry. I submit that the Times' journalism has already been permanently changed for the worse by trying to fit it into a world where clicks are king. So we are treated to Hillary Clinton listicles and articles about the rise of granny panties including the amply covered derrieres of entrepreneurs selling them.<br/><br/>In the meantime, critical ways of introducing outside, well considered, sometimes critical voices into the Times in the form of blogs (of which this is one) have been severely curtailed, sometimes shortly after they were launched.<br/><br/>I have found a materially reduced proportion of comments I submit to Ms. Sullivan's Journal to pass moderation, which used to hew more closely to the Times' standards than other opinion or news articles open to comment.<br/><br/>Sigh. I wish I could share your sanguine outlook. How is the good fight against profligate anonymity in the Times' pages progressing, anyway?",0.6914
70,New NYT Motto:  All the news that's safely fit to print.  ,0.6908
71,"@DH, thanks for outlining the principles. If you think the Times upholds them, particularly with respect to anonymity, please think again, and check out the six episodes of Public Editor Margaret Sullivan's ""AnonyWatch"" series.<br/>Fact checking also seems to have gone the way of agate type Classified Ads and the shipping arrivals and departures. It is especially egregious in the Times' dreadful political coverage.",0.6887
72,This is a good article I wish my entire family-in law should read or get stapled to their brains. ,0.6808
73,"Well said, my friend. A most perceptive comment!",0.68
74,"It doesn't, in terms of any political issues.  It's just interesting to those of us who find the complexity of life interesting.",0.6597
75,This article is great!,0.6588
76,A pat on the back for a great comment!,0.6588
77,"If you look long and hard enough at any person you will see cracks and flaws. My issue with the Times is that it will look long and hard at Clinton while only giving a passing glance to other presidential candidates. Where are the follow the money stories on Jeb! or the Donald? Why does Sanders not get weeks  and weeks of scrutiny on his rape fantasy essay written in the '70's? Had Hillary written the same essay in that period, she would have been crucified for it. But Bernie gets to laugh it off as his 50 shades of Grey ( even though he originally said it was an academic piece). By the way, if a republican candidate had that essay in their skeleton closet the media would have driven them out of the race already.",0.6488
78,Excellent comments -- especially the last two sentences.  Just how far have we come?  And at what cost?,0.644
79,It sure reads like an opinion piece by Ms.Combs of that housing authority. I wonder how much they are paying her to target white landlords.,0.6249
80,Great column.  We should be able to hear from Ms Giacomo more often.,0.6249
81,"Judith C.: The debates themselves are moderately interesting, but you can watch them any time you like unfiltered. You don't need them edited, interpreted, and interspersed with vapid commentary. ",0.6249
82,"When the author has a different interpretation of his work than the test question, that is troublesome.<br/><br/>On the other hand, all art is interpreted differently.<br/><br/>All this being said, having the children scrolling up and down on the screen to look for the appropropriate paragraph is problematic.  All work should be visible on the screen at the same time, just as it would have if it were on a piece of paper.<br/><br/>Wasn't technology and the ""paperless society"" supposed to IMPROVE everything?",0.6037
83,"Charles, please read the book ""Please Stop Helping Us"". It's eye-opening. Oh, wait, it's not ""on message"". Sorry. But hey, now readers of your column will have a chance to read something different from the mantra you are pushing.",0.6008
84,Interesting to read that even Lt. Gov. Patrick acknowledges that God is not with him.,0.5859
85,Intriguing story and brilliant writing. ,0.5859
86,"A great article.  Is this in fact any different from the Swift Boat Veterans hoax against Kerry during the 2004 election campaign, or the Clinton passport cum trip to Moscow mumbo jumbo in a previous election?  Now we see stories in the NYT of a bold high-tech internet fraud promoting non-existent universities, that uses a  large, skilled, multi-speciality staff.  So the same type of garbage is now promoted in slick packaging on an industrial scale.  Sad.",0.5859
87,"Chilling, very chilling. Right down to the two trolls and counting in this comments section. Thank you, New York Times! Thank you, Adrian. ",0.5857
88,"Cats belong indoors where they cannot kill songbirds. <br/><br/>I found the tone of this essay cloying. Not up to NYT standards, in my opinion.",0.5773
89,"The fact that he waited until the penultimate paragraph to say anything positive about exercise while listing at the top of the article only two types of exercise and then stating that nobody could possibly keep up with those routines - as if those are the only kinds of exercise available, is the problem. Putting anything positive about exercise at the beginning of the article would have minimized his main thesis, and the author probably well knows most won't read to the end and will only see the headline and read the first few paragraphs. Makes the whole thing a bit dishonest in my mind.",0.5719
90,Perfect analysis- unusual for NYT. ,0.5719
91,"This is a ridiculous comment in light of Dr. Sacks' innumerable essays and books and the enormous influence he has had in his field and among the public at large. Of course he has ""passed his talents on to another generation"" -- he and many others do this more effectively by teaching and writing than by contributing genes to a biological offspring.",0.5709
92,"What??? The person who said he read the book and thought it made some excellent points did nothing wrong. If he started treating associates at the company differently or unfairly based solely on religion or skin color, that is a different story, but what one reads or doesn't read in his or her spare time is still one's own business. ",0.5672
93,"""In our case, it certainly didn’t hurt that I got sober five years ago."" <br/><br/>Ya think? Talk about burying the headline- and who knows how many? <br/><br/>I'm glad their marriage lasted but this essay, not the therapists she trashes,  is a joke.",0.5661
94,Buried in your post is a truth: Both parties are trying to censor history.  Ask why now and who benefits?,0.5574
95,AND there is absolute no reason to apologize for being a Keynesian -<br/>especially if it comes to a bigger government - meaning a well deserved free education for everybody -<br/>and perhaps this Russ Roberts-Dude should read the NYT article about:<br/>'Why I Defaulted on My Student Loans'...,0.5574
96,"I had that same question when I read that sentence. But if you read the rest of the paragraph, it becomes clear why the gunman's race becomes relevant. ",0.5499
97,"I couldn't invent a comment like Listen's above.  There's a certain artistry in it.  Has the NYT given it a ""Pick"" award yet?",0.5408
98,So are the rags to riches stories,0.5267
99,Enjoyed that comment.,0.5106
100,The editorial is absolutely right about the complete lack of  content in Republican posturing about foreign policy. I wish the editors could tactfully suggest that their Washington columnist concern herself with something other than whether Donald Trump is nice to her.  There are other issues out there.,0.4939
101,"Yes... Most people learn this in HS track if they are young runners. Also, there is a book called Chi Running which discusses the form you are describing above. It is good reinforcement! (By Danny Dwyer) ",0.4926
102,"Thank you, KJ! I'm looking forward to it! ",0.4738
103,"I find this article timely, both as a philosophy major, and as a new New Yorker who has been questioning the city's...humanity...recently. You know what gives me solace in this crazy, heavily populated place? The intelligence and respect for others I am guaranteed to find in the NYT comments section. For real.",0.4678
104,"Honestly, the guy deserves it.",0.4588
105,"Interesting, though you can never get to 0 , so the article is inaccurate and should be fixed: if you get to 1, then 2/3 is 0.66, which should be rounded again to 1.<br/>When I first loaded the page, the example was 55, whose 2/3 are 36.67, rounded to 37 (which shows that the number should be rounded and not truncated); now that I reloaded the page, I see that they are showing a different example (40, resulting in 27, which proves the same point)",0.4588
106,"good read:  ""The Future of Liberalism, "" Alan Wolfe.",0.4404
107,This is by far the most cogent reader comment.   Thanks.  ,0.4404
108,Thanks for the insightful context and perspective.,0.4404
109,"I am surprised NYT did allow you to tell the truth...unfortunately, American voters will not get it.",0.4215
110,I agree. Every Sanders article reads like a column.  Lots of negative language used to portray him and his ideas.  Why does the Times not like him?,0.4215
111,"'They don't show half the stories'-------------------------------.<br/>How true.  Faux is all 'stories', few if any facts.",0.4215
112,"Hi Charles:   Thank you for that beautiful column.  I too am sorry that Larry was not alive to celebrate last Friday!!!<br/><br/>God's Peace,<br/><br/>Frank",0.4203
